time	I(R10)
1.563855168006023e-02	-5.467266e-04
1.563957829544604e-02	-1.012460e-03
1.564030408576642e-02	-1.341364e-03
1.564093597496915e-02	-1.626758e-03
1.564159366712016e-02	-1.923765e-03
1.564290905142218e-02	-2.517568e-03
1.564446837191932e-02	-3.221224e-03
1.564688875804841e-02	-4.312739e-03
1.564930914417750e-02	-5.403404e-03
1.565089011627825e-02	-6.115113e-03
1.565287743397173e-02	-7.008763e-03
1.565496609789371e-02	-7.946759e-03
1.565738648402279e-02	-9.031969e-03
1.565980687015188e-02	-1.011547e-02
1.566073471168159e-02	-1.053025e-02
1.566153799237466e-02	-1.088893e-02
1.566230907004711e-02	-1.123296e-02
1.566317902336504e-02	-1.162074e-02
1.566435514878752e-02	-1.214434e-02
1.566626024372975e-02	-1.299094e-02
1.566868062985883e-02	-1.406399e-02
1.567110101598792e-02	-1.513389e-02
1.567352140211701e-02	-1.620041e-02
1.567558631052264e-02	-1.710726e-02
1.567779207860167e-02	-1.807268e-02
1.567989283784198e-02	-1.898881e-02
1.568231322397107e-02	-2.004011e-02
1.568473361010015e-02	-2.108762e-02
1.568570094218745e-02	-2.150498e-02
1.568649600399839e-02	-2.184716e-02
1.568725754159349e-02	-2.217436e-02
1.568815985913430e-02	-2.256132e-02
1.568932398590074e-02	-2.305931e-02
1.569121002147528e-02	-2.386340e-02
1.569346949735354e-02	-2.482251e-02
1.569588988348263e-02	-2.584454e-02
1.569831026961171e-02	-2.686081e-02
1.570048276935813e-02	-2.776766e-02
1.570269857576558e-02	-2.868718e-02
1.570476652607579e-02	-2.954011e-02
1.570718691220488e-02	-3.053191e-02
1.570960729833397e-02	-3.151789e-02
1.571065388873000e-02	-3.194211e-02
1.571143747718898e-02	-3.225845e-02
1.571224448802723e-02	-3.258334e-02
1.571315500335039e-02	-3.294884e-02
1.571431608954383e-02	-3.341307e-02
1.571619729289141e-02	-3.416128e-02
1.571858233360980e-02	-3.510346e-02
1.572100271973889e-02	-3.605192e-02
1.572342310586798e-02	-3.699230e-02
1.572553989515726e-02	-3.780763e-02
1.572774940078378e-02	-3.865136e-02
1.572983566902753e-02	-3.944097e-02
1.573225605515662e-02	-4.034837e-02
1.573467644128571e-02	-4.124811e-02
1.573567965373292e-02	-4.161838e-02
1.573646952775426e-02	-4.190826e-02
1.573725163494437e-02	-4.219417e-02
1.573815766197750e-02	-4.252401e-02
1.573932041295718e-02	-4.294495e-02
1.574120426218395e-02	-4.362194e-02
1.574351557315147e-02	-4.444470e-02
1.574593595928056e-02	-4.529665e-02
1.574835634540964e-02	-4.613851e-02
1.575050623951628e-02	-4.687725e-02
1.575272034114547e-02	-4.762895e-02
1.575479590697322e-02	-4.832495e-02
1.575721629310231e-02	-4.912597e-02
1.575963667923139e-02	-4.991765e-02
1.576066483959208e-02	-5.025063e-02
1.576145110052079e-02	-5.050328e-02
1.576224752546182e-02	-5.075779e-02
1.576315613328059e-02	-5.104651e-02
1.576431792702237e-02	-5.141284e-02
1.576620025492649e-02	-5.200036e-02
1.576854798644525e-02	-5.272363e-02
1.577096837257433e-02	-5.345781e-02
1.577338875870342e-02	-5.418006e-02
1.577552259565341e-02	-5.480630e-02
1.577773357624940e-02	-5.544457e-02
1.577981440179961e-02	-5.603517e-02
1.578223478792869e-02	-5.670987e-02
1.578465517405778e-02	-5.737378e-02
1.578567173103198e-02	-5.764885e-02
1.578645967305820e-02	-5.785977e-02
1.578724943709042e-02	-5.806961e-02
1.578815684439741e-02	-5.830882e-02
1.578931908342751e-02	-5.861199e-02
1.579120211903303e-02	-5.909631e-02
1.579354978968151e-02	-5.968935e-02
1.579597017581059e-02	-6.028777e-02
1.579839056193968e-02	-6.087275e-02
1.580052350344017e-02	-6.137646e-02
1.580273573761744e-02	-6.188702e-02
1.580481681750725e-02	-6.235603e-02
1.580723720363633e-02	-6.288785e-02
1.580965758976542e-02	-6.340772e-02
1.581067263105194e-02	-6.362156e-02
1.581146079258902e-02	-6.378510e-02
1.581224968675797e-02	-6.394704e-02
1.581315693727189e-02	-6.413122e-02
1.581431923445804e-02	-6.436362e-02
1.581620236249005e-02	-6.473267e-02
1.581851862748553e-02	-6.517500e-02
1.582093901361462e-02	-6.562310e-02
1.582335939974370e-02	-6.605659e-02
1.582550778519388e-02	-6.642844e-02
1.582772073804718e-02	-6.679860e-02
1.582979682307041e-02	-6.713371e-02
1.583221720919949e-02	-6.750970e-02
1.583463759532858e-02	-6.787285e-02
1.583566518097800e-02	-6.802248e-02
1.583645152519713e-02	-6.813429e-02
1.583724762015653e-02	-6.824562e-02
1.583815616850679e-02	-6.837045e-02
1.583931798430665e-02	-6.852630e-02
1.584120034726840e-02	-6.877077e-02
1.584357120418525e-02	-6.906599e-02
1.584599159031434e-02	-6.935234e-02
1.584841197644343e-02	-6.962319e-02
1.585053426811587e-02	-6.984729e-02
1.585274473417055e-02	-7.006720e-02
1.585482922445220e-02	-7.026182e-02
1.585724961058129e-02	-7.047242e-02
1.585966999671037e-02	-7.066962e-02
1.586067725312441e-02	-7.074705e-02
1.586146654181919e-02	-7.080494e-02
1.586225096896713e-02	-7.086056e-02
1.586315741424177e-02	-7.092254e-02
1.586432001009558e-02	-7.099814e-02
1.586620361278982e-02	-7.111236e-02
1.586850887000905e-02	-7.123952e-02
1.587092925613814e-02	-7.135764e-02
1.587334964226723e-02	-7.145987e-02
1.587550285437487e-02	-7.153680e-02
1.587771708632428e-02	-7.160204e-02
1.587979156883539e-02	-7.165013e-02
1.588221195496448e-02	-7.169059e-02
1.588463234109356e-02	-7.171739e-02
1.588566322292393e-02	-7.172396e-02
1.588644908940417e-02	-7.172614e-02
1.588724707702925e-02	-7.172637e-02
1.588815596646446e-02	-7.172430e-02
1.588931765574857e-02	-7.171769e-02
1.589119981763401e-02	-7.169858e-02
1.589356926545120e-02	-7.166134e-02
1.589598965158029e-02	-7.160770e-02
1.589841003770938e-02	-7.153807e-02
1.590053329379609e-02	-7.146320e-02
1.590274315702631e-02	-7.137147e-02
1.590482735775886e-02	-7.127196e-02
1.590724774388794e-02	-7.114082e-02
1.590966813001703e-02	-7.099614e-02
1.591067655774852e-02	-7.093117e-02
1.591146567688159e-02	-7.087756e-02
1.591225077605899e-02	-7.082229e-02
1.591315734248200e-02	-7.075617e-02
1.591431989340157e-02	-7.066752e-02
1.591620342468396e-02	-7.051564e-02
1.591852038786203e-02	-7.031624e-02
1.592094077399112e-02	-7.009272e-02
1.592336116012020e-02	-6.985359e-02
1.592550867754508e-02	-6.962775e-02
1.592772286616648e-02	-6.938141e-02
1.592979921289647e-02	-6.913777e-02
1.593221959902555e-02	-6.883866e-02
1.593463998515464e-02	-6.852645e-02
1.593566607153539e-02	-6.838945e-02
1.593645263302406e-02	-6.828175e-02
1.593724786718359e-02	-6.817099e-02
1.593815626040014e-02	-6.804222e-02
1.593931813374210e-02	-6.787381e-02
1.594120058815714e-02	-6.759301e-02
1.594355010327500e-02	-6.723027e-02
1.594597048940409e-02	-6.684199e-02
1.594839087553317e-02	-6.643879e-02
1.595052365935716e-02	-6.607063e-02
1.595273421131930e-02	-6.567626e-02
1.595481537704198e-02	-6.529301e-02
1.595723576317106e-02	-6.483304e-02
1.595965614930015e-02	-6.436073e-02
1.596067209438088e-02	-6.415815e-02
1.596146012502739e-02	-6.399852e-02
1.596224953788395e-02	-6.383686e-02
1.596315688189188e-02	-6.364895e-02
1.596431914440024e-02	-6.340479e-02
1.596620221731941e-02	-6.300179e-02
1.596854241539282e-02	-6.248960e-02
1.597096280152191e-02	-6.194631e-02
1.597338318765100e-02	-6.138920e-02
1.597551978906545e-02	-6.088547e-02
1.597773287627464e-02	-6.035190e-02
1.597981277161138e-02	-5.983946e-02
1.598223315774046e-02	-5.923006e-02
1.598465354386955e-02	-5.860939e-02
1.598567112365903e-02	-5.834448e-02
1.598645891754449e-02	-5.813713e-02
1.598724926860507e-02	-5.792750e-02
1.598815678172202e-02	-5.768489e-02
1.598931898150607e-02	-5.737108e-02
1.599120195473826e-02	-5.685594e-02
1.599352885610809e-02	-5.620919e-02
1.599594924223718e-02	-5.552613e-02
1.599699090859562e-02	-5.522845e-02
1.599791657574929e-02	-5.496131e-02
1.599891645294394e-02	-5.467030e-02
1.599936315499796e-02	-5.453955e-02
1.600017545860152e-02	-5.430046e-02
1.600129485001437e-02	-5.396909e-02
1.600217845191612e-02	-5.370585e-02
1.600290679459649e-02	-5.348754e-02
1.600349682323219e-02	-5.330984e-02
1.600412270646477e-02	-5.312031e-02
1.600537447292994e-02	-5.273858e-02
1.600682407901079e-02	-5.229229e-02
1.600916701523349e-02	-5.156324e-02
1.601048916183215e-02	-5.114782e-02
1.601124594390576e-02	-5.090802e-02
1.601215896872565e-02	-5.061688e-02
1.601312317941191e-02	-5.030759e-02
1.601426433449734e-02	-4.993922e-02
1.601532363230774e-02	-4.959451e-02
1.601744222792854e-02	-4.889816e-02
1.601986261405763e-02	-4.809323e-02
1.602228300018671e-02	-4.727750e-02
1.602470338631580e-02	-4.645161e-02
1.602640789045741e-02	-4.586357e-02
1.602800644312396e-02	-4.530633e-02
1.603019831894648e-02	-4.453453e-02
1.603261870507557e-02	-4.367308e-02
1.603503909120466e-02	-4.280329e-02
1.603590795910452e-02	-4.248865e-02
1.603674949679854e-02	-4.218209e-02
1.603768471811295e-02	-4.184003e-02
1.603855076950395e-02	-4.152183e-02
1.603995907058721e-02	-4.100149e-02
1.604170126687426e-02	-4.035331e-02
1.604412165300335e-02	-3.944509e-02
1.604654203913244e-02	-3.852838e-02
1.604896242526152e-02	-3.760326e-02
1.605077840124927e-02	-3.690321e-02
