time	V(out)
1.190334777855354e-01	-4.463678e-01
1.190417762522637e-01	-4.458692e-01
1.190500747189920e-01	-4.453701e-01
1.190583731857203e-01	-4.448705e-01
1.190666716524486e-01	-4.443705e-01
1.190735870413889e-01	-4.439534e-01
1.190805024303292e-01	-4.435360e-01
1.190874178192694e-01	-4.431182e-01
1.190943332082097e-01	-4.427002e-01
1.191012485971499e-01	-4.422817e-01
1.191081639860902e-01	-4.418630e-01
1.191150793750304e-01	-4.414439e-01
1.191320220779341e-01	-4.404158e-01
1.191344424640632e-01	-4.402687e-01
1.191356579725221e-01	-4.401949e-01
1.191372224600627e-01	-4.400998e-01
1.191381502320156e-01	-4.400434e-01
1.191390780039685e-01	-4.399870e-01
1.191400057759214e-01	-4.399306e-01
1.191409335478742e-01	-4.398742e-01
1.191418613198271e-01	-4.398178e-01
1.191427890917800e-01	-4.397614e-01
1.191437168637329e-01	-4.397049e-01
1.191476947841298e-01	-4.394629e-01
1.191549559425171e-01	-4.390209e-01
1.191601424842223e-01	-4.387049e-01
1.191653290259275e-01	-4.383887e-01
1.191705155676327e-01	-4.380724e-01
1.191757021093379e-01	-4.377558e-01
1.191808886510431e-01	-4.374391e-01
1.191860751927482e-01	-4.371222e-01
1.191912617344534e-01	-4.368052e-01
1.191978313539467e-01	-4.364033e-01
1.192044009734399e-01	-4.360011e-01
1.192109705929332e-01	-4.355986e-01
1.192175402124264e-01	-4.351958e-01
1.192241098319197e-01	-4.347927e-01
1.192306794514129e-01	-4.343893e-01
1.192372490709061e-01	-4.339856e-01
1.192410525348233e-01	-4.337517e-01
1.192448559987404e-01	-4.335178e-01
1.192486594626576e-01	-4.332837e-01
1.192524629265747e-01	-4.330496e-01
1.192562663904918e-01	-4.328154e-01
1.192600698544090e-01	-4.325810e-01
1.192638733183261e-01	-4.323466e-01
1.192725175545015e-01	-4.318134e-01
1.192811617906768e-01	-4.312797e-01
1.192898060268521e-01	-4.307455e-01
1.192984502630274e-01	-4.302108e-01
1.193070944992027e-01	-4.296755e-01
1.193157387353781e-01	-4.291398e-01
1.193243829715534e-01	-4.286036e-01
1.193340645160697e-01	-4.280024e-01
1.193437460605861e-01	-4.274006e-01
1.193534276051025e-01	-4.267981e-01
1.193631091496188e-01	-4.261950e-01
1.193727906941352e-01	-4.255913e-01
1.193824722386515e-01	-4.249870e-01
1.193921537831679e-01	-4.243820e-01
1.194028726360253e-01	-4.237115e-01
1.194135914888827e-01	-4.230402e-01
1.194243103417401e-01	-4.223681e-01
1.194350291945975e-01	-4.216953e-01
1.194457480474549e-01	-4.210217e-01
1.194564669003123e-01	-4.203473e-01
1.194671857531697e-01	-4.196722e-01
1.194730638337689e-01	-4.193016e-01
1.194789419143681e-01	-4.189309e-01
1.194848199949674e-01	-4.185599e-01
1.194906980755666e-01	-4.181886e-01
1.194965761561658e-01	-4.178172e-01
1.195024542367650e-01	-4.174455e-01
1.195083323173642e-01	-4.170735e-01
1.195166307840925e-01	-4.165481e-01
1.195249292508208e-01	-4.160222e-01
1.195332277175492e-01	-4.154958e-01
1.195415261842775e-01	-4.149690e-01
1.195498246510058e-01	-4.144418e-01
1.195581231177341e-01	-4.139141e-01
1.195664215844624e-01	-4.133859e-01
1.195726454345086e-01	-4.129895e-01
1.195788692845549e-01	-4.125928e-01
1.195850931346011e-01	-4.121959e-01
1.195913169846473e-01	-4.117987e-01
1.195975408346935e-01	-4.114013e-01
1.196037646847398e-01	-4.110036e-01
1.196099885347860e-01	-4.106057e-01
1.196172496931733e-01	-4.101411e-01
1.196245108515605e-01	-4.096762e-01
1.196293516238187e-01	-4.093661e-01
1.196337549763071e-01	-4.090838e-01
1.196342306233379e-01	-4.090534e-01
1.196347062703687e-01	-4.090229e-01
1.196351819173995e-01	-4.089924e-01
1.196356575644303e-01	-4.089619e-01
1.196361332114611e-01	-4.089314e-01
1.196366088584919e-01	-4.089009e-01
1.196370845055227e-01	-4.088704e-01
1.196385959505999e-01	-4.087734e-01
1.196393396174470e-01	-4.087257e-01
1.196402567298967e-01	-4.086669e-01
1.196462951901263e-01	-4.082794e-01
1.196523336503559e-01	-4.078917e-01
1.196583721105855e-01	-4.075037e-01
1.196644105708151e-01	-4.071155e-01
1.196704490310447e-01	-4.067271e-01
1.196764874912743e-01	-4.063384e-01
1.196825259515040e-01	-4.059495e-01
1.196897871098912e-01	-4.054815e-01
1.196970482682785e-01	-4.050132e-01
1.197043094266658e-01	-4.045446e-01
1.197115705850530e-01	-4.040756e-01
1.197188317434403e-01	-4.036063e-01
1.197260929018276e-01	-4.031367e-01
1.197333540602148e-01	-4.026667e-01
1.197371575241320e-01	-4.024204e-01
1.197409609880491e-01	-4.021740e-01
1.197447644519663e-01	-4.019275e-01
1.197485679158834e-01	-4.016809e-01
1.197523713798005e-01	-4.014342e-01
1.197561748437177e-01	-4.011874e-01
1.197599783076348e-01	-4.009406e-01
1.197689683132572e-01	-4.003567e-01
1.197779583188795e-01	-3.997723e-01
1.197869483245018e-01	-3.991874e-01
1.197959383301242e-01	-3.986021e-01
1.198049283357465e-01	-3.980162e-01
1.198139183413688e-01	-3.974298e-01
1.198229083469912e-01	-3.968428e-01
1.198322441220605e-01	-3.962328e-01
1.198415798971299e-01	-3.956222e-01
1.198509156721992e-01	-3.950111e-01
1.198602514472686e-01	-3.943995e-01
1.198695872223379e-01	-3.937873e-01
1.198789229974073e-01	-3.931745e-01
1.198882587724766e-01	-3.925612e-01
1.198989776253340e-01	-3.918564e-01
1.199096964781914e-01	-3.911509e-01
1.199204153310488e-01	-3.904447e-01
1.199311341839062e-01	-3.897377e-01
1.199418530367636e-01	-3.890301e-01
1.199525718896210e-01	-3.883217e-01
1.199632907424784e-01	-3.876127e-01
1.199695145925246e-01	-3.872006e-01
1.199757384425709e-01	-3.867884e-01
1.199819622926171e-01	-3.863759e-01
1.199881861426633e-01	-3.859631e-01
1.199944099927095e-01	-3.855501e-01
1.200006338427558e-01	-3.851369e-01
1.200068576928020e-01	-3.847235e-01
1.200151561595303e-01	-3.841718e-01
1.200234546262586e-01	-3.836198e-01
1.200317530929869e-01	-3.830673e-01
1.200400515597153e-01	-3.825144e-01
1.200483500264436e-01	-3.819611e-01
1.200566484931719e-01	-3.814074e-01
1.200649469599002e-01	-3.808533e-01
1.200715165793934e-01	-3.804143e-01
1.200780861988867e-01	-3.799751e-01
1.200846558183799e-01	-3.795356e-01
1.200912254378732e-01	-3.790958e-01
1.200977950573664e-01	-3.786558e-01
1.201043646768596e-01	-3.782155e-01
1.201109342963529e-01	-3.777750e-01
1.201137004519290e-01	-3.775894e-01
1.201164666075051e-01	-3.774038e-01
1.201192327630812e-01	-3.772182e-01
1.201219989186573e-01	-3.770325e-01
1.201247650742334e-01	-3.768467e-01
1.201275312298095e-01	-3.766609e-01
1.201302973853856e-01	-3.764751e-01
1.201327177715147e-01	-3.763124e-01
1.201351381576438e-01	-3.761498e-01
1.201362565107230e-01	-3.760746e-01
1.201387625401085e-01	-3.759061e-01
1.201396300662259e-01	-3.758478e-01
1.201404975923432e-01	-3.757894e-01
1.201413651184606e-01	-3.757311e-01
1.201422326445780e-01	-3.756728e-01
1.201431001706954e-01	-3.756144e-01
1.201439676968128e-01	-3.755560e-01
1.201448352229302e-01	-3.754977e-01
1.201493191778623e-01	-3.751959e-01
1.201565803362496e-01	-3.747071e-01
1.201621126474018e-01	-3.743344e-01
1.201676449585540e-01	-3.739616e-01
1.201731772697062e-01	-3.735885e-01
1.201787095808584e-01	-3.732153e-01
1.201842418920106e-01	-3.728419e-01
1.201897742031628e-01	-3.724683e-01
1.201953065143150e-01	-3.720946e-01
1.202015303643613e-01	-3.716739e-01
1.202077542144075e-01	-3.712530e-01
1.202139780644537e-01	-3.708318e-01
1.202202019144999e-01	-3.704105e-01
1.202264257645462e-01	-3.699889e-01
1.202326496145924e-01	-3.695670e-01
1.202388734646386e-01	-3.691450e-01
1.202426769285558e-01	-3.688869e-01
1.202464803924729e-01	-3.686288e-01
1.202502838563901e-01	-3.683706e-01
1.202540873203072e-01	-3.681123e-01
1.202578907842243e-01	-3.678540e-01
1.202616942481415e-01	-3.675955e-01
1.202654977120586e-01	-3.673370e-01
1.202741419482340e-01	-3.667491e-01
1.202827861844093e-01	-3.661608e-01
1.202914304205846e-01	-3.655720e-01
1.203000746567599e-01	-3.649828e-01
1.203087188929352e-01	-3.643932e-01
1.203173631291106e-01	-3.638032e-01
1.203260073652859e-01	-3.632127e-01
1.203356889098022e-01	-3.625508e-01
1.203453704543186e-01	-3.618884e-01
1.203550519988350e-01	-3.612255e-01
1.203647335433513e-01	-3.605621e-01
1.203744150878677e-01	-3.598981e-01
1.203840966323840e-01	-3.592336e-01
1.203937781769004e-01	-3.585685e-01
1.204041512603108e-01	-3.578554e-01
1.204145243437212e-01	-3.571416e-01
1.204248974271316e-01	-3.564273e-01
1.204352705105420e-01	-3.557123e-01
1.204456435939523e-01	-3.549967e-01
1.204560166773627e-01	-3.542806e-01
1.204663897607731e-01	-3.535638e-01
1.204726136108193e-01	-3.531334e-01
1.204788374608656e-01	-3.527029e-01
1.204850613109118e-01	-3.522721e-01
1.204912851609580e-01	-3.518411e-01
1.204975090110043e-01	-3.514099e-01
1.205037328610505e-01	-3.509785e-01
1.205099567110967e-01	-3.505468e-01
1.205182551778250e-01	-3.499709e-01
1.205265536445533e-01	-3.493947e-01
1.205348521112816e-01	-3.488181e-01
1.205431505780100e-01	-3.482411e-01
1.205514490447383e-01	-3.476637e-01
1.205597475114666e-01	-3.470860e-01
1.205680459781949e-01	-3.465078e-01
1.205742698282411e-01	-3.460740e-01
1.205804936782874e-01	-3.456399e-01
1.205867175283336e-01	-3.452056e-01
1.205929413783798e-01	-3.447712e-01
1.205991652284260e-01	-3.443365e-01
1.206053890784723e-01	-3.439016e-01
1.206116129285185e-01	-3.434665e-01
1.206188740869058e-01	-3.429586e-01
1.206261352452930e-01	-3.424504e-01
1.206309760175512e-01	-3.421114e-01
1.206347315321138e-01	-3.418484e-01
1.206352236753270e-01	-3.418139e-01
1.206357158185401e-01	-3.417794e-01
1.206362079617533e-01	-3.417449e-01
1.206367001049665e-01	-3.417105e-01
1.206371922481796e-01	-3.416760e-01
1.206376843913928e-01	-3.416415e-01
1.206381765346059e-01	-3.416070e-01
1.206390245944009e-01	-3.415476e-01
1.206398108916454e-01	-3.414925e-01
1.206459244857886e-01	-3.410639e-01
1.206520380799318e-01	-3.406352e-01
1.206581516740751e-01	-3.402063e-01
1.206642652682183e-01	-3.397771e-01
1.206703788623616e-01	-3.393478e-01
1.206764924565048e-01	-3.389182e-01
1.206826060506480e-01	-3.384885e-01
1.206898672090353e-01	-3.379778e-01
1.206971283674226e-01	-3.374669e-01
1.207043895258098e-01	-3.369556e-01
1.207116506841971e-01	-3.364441e-01
1.207189118425844e-01	-3.359323e-01
1.207261730009716e-01	-3.354202e-01
1.207334341593589e-01	-3.349079e-01
1.207372376232761e-01	-3.346394e-01
1.207410410871932e-01	-3.343708e-01
1.207448445511103e-01	-3.341022e-01
1.207486480150275e-01	-3.338335e-01
1.207524514789446e-01	-3.335647e-01
1.207562549428618e-01	-3.332958e-01
1.207600584067789e-01	-3.330269e-01
1.207690484124012e-01	-3.323909e-01
1.207780384180236e-01	-3.317545e-01
1.207870284236459e-01	-3.311176e-01
1.207960184292682e-01	-3.304804e-01
1.208050084348906e-01	-3.298427e-01
1.208139984405129e-01	-3.292046e-01
1.208229884461352e-01	-3.285660e-01
1.208323242212046e-01	-3.279025e-01
1.208416599962739e-01	-3.272385e-01
1.208509957713433e-01	-3.265741e-01
1.208603315464126e-01	-3.259092e-01
1.208696673214820e-01	-3.252439e-01
1.208790030965513e-01	-3.245782e-01
1.208883388716207e-01	-3.239119e-01
1.208990577244781e-01	-3.231465e-01
1.209097765773355e-01	-3.223804e-01
1.209204954301929e-01	-3.216138e-01
1.209312142830503e-01	-3.208465e-01
1.209419331359077e-01	-3.200787e-01
1.209526519887651e-01	-3.193104e-01
1.209633708416225e-01	-3.185414e-01
1.209668285360926e-01	-3.182932e-01
1.209702862305627e-01	-3.180450e-01
1.209737439250329e-01	-3.177967e-01
1.209772016195030e-01	-3.175483e-01
1.209806593139731e-01	-3.172999e-01
1.209841170084432e-01	-3.170514e-01
1.209875747029134e-01	-3.168029e-01
1.209899950890425e-01	-3.166289e-01
1.209962189390887e-01	-3.161813e-01
1.210024427891349e-01	-3.157335e-01
1.210086666391812e-01	-3.152855e-01
1.210148904892274e-01	-3.148373e-01
1.210211143392736e-01	-3.143890e-01
1.210273381893198e-01	-3.139404e-01
1.210335620393661e-01	-3.134917e-01
1.210397858894123e-01	-3.130427e-01
1.210460097394585e-01	-3.125936e-01
1.210522335895048e-01	-3.121443e-01
1.210584574395510e-01	-3.116948e-01
1.210646812895972e-01	-3.112451e-01
1.210709051396435e-01	-3.107952e-01
1.210771289896897e-01	-3.103451e-01
1.210836986091829e-01	-3.098698e-01
1.210902682286762e-01	-3.093943e-01
1.210968378481694e-01	-3.089186e-01
1.211034074676627e-01	-3.084426e-01
1.211099770871559e-01	-3.079665e-01
1.211165467066492e-01	-3.074902e-01
1.211231163261424e-01	-3.070136e-01
1.211303774845297e-01	-3.064866e-01
1.211327978706588e-01	-3.063109e-01
1.211352182567879e-01	-3.061352e-01
1.211363752564301e-01	-3.060512e-01
1.211394224942980e-01	-3.058299e-01
1.211414425563909e-01	-3.056831e-01
1.211434626184838e-01	-3.055364e-01
1.211454826805767e-01	-3.053896e-01
1.211475027426696e-01	-3.052428e-01
1.211495228047625e-01	-3.050960e-01
1.211515428668554e-01	-3.049492e-01
1.211535629289483e-01	-3.048023e-01
1.211608240873356e-01	-3.042743e-01
1.211670479373818e-01	-3.038215e-01
1.211732717874281e-01	-3.033685e-01
1.211794956374743e-01	-3.029153e-01
1.211857194875205e-01	-3.024620e-01
1.211919433375667e-01	-3.020084e-01
1.211981671876130e-01	-3.015547e-01
1.212043910376592e-01	-3.011008e-01
1.212099233488114e-01	-3.006971e-01
1.212154556599636e-01	-3.002934e-01
1.212209879711158e-01	-2.998894e-01
1.212265202822680e-01	-2.994854e-01
1.212320525934202e-01	-2.990811e-01
1.212375849045724e-01	-2.986768e-01
1.212431172157246e-01	-2.982723e-01
1.212486495268768e-01	-2.978676e-01
1.212541818380291e-01	-2.974629e-01
1.212597141491813e-01	-2.970579e-01
1.212652464603335e-01	-2.966529e-01
1.212707787714857e-01	-2.962476e-01
1.212763110826379e-01	-2.958423e-01
1.212818433937901e-01	-2.954368e-01
1.212908333994124e-01	-2.947775e-01
1.212998234050348e-01	-2.941179e-01
1.213088134106571e-01	-2.934579e-01
1.213178034162794e-01	-2.927975e-01
1.213267934219018e-01	-2.921368e-01
1.213357834275241e-01	-2.914756e-01
1.213447734331464e-01	-2.908141e-01
1.213561838248979e-01	-2.899740e-01
1.213675942166493e-01	-2.891333e-01
1.213790046084007e-01	-2.882920e-01
1.213904150001521e-01	-2.874501e-01
1.214018253919035e-01	-2.866076e-01
1.214132357836550e-01	-2.857645e-01
1.214246461754064e-01	-2.849208e-01
1.214332904115817e-01	-2.842813e-01
1.214419346477570e-01	-2.836414e-01
1.214505788839324e-01	-2.830012e-01
1.214592231201077e-01	-2.823606e-01
1.214678673562830e-01	-2.817198e-01
1.214765115924583e-01	-2.810785e-01
1.214851558286336e-01	-2.804370e-01
1.214913796786799e-01	-2.799749e-01
1.214976035287261e-01	-2.795126e-01
1.215038273787723e-01	-2.790501e-01
1.215100512288186e-01	-2.785875e-01
1.215162750788648e-01	-2.781247e-01
1.215224989289110e-01	-2.776618e-01
1.215287227789573e-01	-2.771986e-01
1.215352923984505e-01	-2.767096e-01
1.215418620179438e-01	-2.762204e-01
1.215484316374370e-01	-2.757309e-01
1.215550012569302e-01	-2.752413e-01
1.215615708764235e-01	-2.747515e-01
1.215681404959167e-01	-2.742615e-01
1.215747101154100e-01	-2.737713e-01
1.215805881960092e-01	-2.733326e-01
1.215864662766084e-01	-2.728937e-01
1.215923443572076e-01	-2.724547e-01
1.215982224378069e-01	-2.720155e-01
1.216041005184061e-01	-2.715761e-01
1.216099785990053e-01	-2.711367e-01
1.216158566796045e-01	-2.706970e-01
1.216231178379918e-01	-2.701538e-01
1.216279586102500e-01	-2.697915e-01
1.216327993825081e-01	-2.694290e-01
1.216348136099759e-01	-2.692782e-01
1.216352792498853e-01	-2.692433e-01
1.216357448897948e-01	-2.692085e-01
1.216362105297043e-01	-2.691736e-01
1.216366761696138e-01	-2.691387e-01
1.216371418095232e-01	-2.691039e-01
1.216376074494327e-01	-2.690690e-01
1.216380730893422e-01	-2.690341e-01
1.216389049156273e-01	-2.689718e-01
1.216395177531551e-01	-2.689259e-01
1.216454361805469e-01	-2.684825e-01
1.216513546079387e-01	-2.680390e-01
1.216572730353305e-01	-2.675953e-01
1.216631914627224e-01	-2.671514e-01
1.216691098901142e-01	-2.667075e-01
1.216750283175060e-01	-2.662633e-01
1.216809467448978e-01	-2.658190e-01
1.216885536727321e-01	-2.652478e-01
1.216961606005663e-01	-2.646763e-01
1.217037675284006e-01	-2.641046e-01
1.217113744562349e-01	-2.635326e-01
1.217189813840692e-01	-2.629604e-01
1.217265883119035e-01	-2.623879e-01
1.217341952397378e-01	-2.618152e-01
1.217383444731019e-01	-2.615028e-01
1.217424937064661e-01	-2.611902e-01
1.217466429398302e-01	-2.608776e-01
1.217507921731944e-01	-2.605649e-01
1.217549414065585e-01	-2.602521e-01
1.217590906399227e-01	-2.599393e-01
1.217632398732868e-01	-2.596264e-01
1.217718841094622e-01	-2.589743e-01
1.217805283456375e-01	-2.583219e-01
1.217891725818128e-01	-2.576692e-01
1.217978168179881e-01	-2.570161e-01
1.218064610541634e-01	-2.563628e-01
1.218151052903388e-01	-2.557092e-01
1.218237495265141e-01	-2.550552e-01
1.218334310710305e-01	-2.543225e-01
1.218431126155468e-01	-2.535893e-01
1.218527941600632e-01	-2.528558e-01
1.218624757045795e-01	-2.521220e-01
1.218721572490959e-01	-2.513877e-01
1.218818387936123e-01	-2.506531e-01
1.218915203381286e-01	-2.499180e-01
1.219022391909860e-01	-2.491039e-01
1.219129580438434e-01	-2.482892e-01
1.219236768967008e-01	-2.474741e-01
1.219343957495582e-01	-2.466586e-01
1.219451146024156e-01	-2.458426e-01
1.219558334552730e-01	-2.450262e-01
1.219665523081304e-01	-2.442093e-01
1.219727761581766e-01	-2.437348e-01
1.219790000082229e-01	-2.432601e-01
1.219852238582691e-01	-2.427853e-01
1.219914477083153e-01	-2.423103e-01
1.219976715583616e-01	-2.418352e-01
1.220038954084078e-01	-2.413600e-01
1.220101192584540e-01	-2.408846e-01
1.220180719557353e-01	-2.402769e-01
1.220260246530166e-01	-2.396690e-01
1.220339773502979e-01	-2.390608e-01
1.220419300475792e-01	-2.384524e-01
1.220498827448605e-01	-2.378438e-01
1.220578354421418e-01	-2.372349e-01
1.220657881394231e-01	-2.366258e-01
1.220723577589163e-01	-2.361224e-01
1.220789273784096e-01	-2.356189e-01
1.220854969979028e-01	-2.351152e-01
1.220920666173961e-01	-2.346114e-01
1.220986362368893e-01	-2.341074e-01
1.221052058563826e-01	-2.336032e-01
1.221117754758758e-01	-2.330989e-01
1.221145416314519e-01	-2.328865e-01
1.221173077870280e-01	-2.326741e-01
1.221200739426041e-01	-2.324617e-01
1.221228400981802e-01	-2.322492e-01
1.221256062537563e-01	-2.320367e-01
1.221283724093324e-01	-2.318241e-01
1.221311385649085e-01	-2.316116e-01
1.221335589510376e-01	-2.314256e-01
1.221351741280010e-01	-2.313014e-01
1.221362111804036e-01	-2.312217e-01
1.221383142450386e-01	-2.310601e-01
1.221391113675840e-01	-2.309988e-01
1.221399084901294e-01	-2.309375e-01
1.221407056126747e-01	-2.308762e-01
1.221415027352201e-01	-2.308149e-01
1.221422998577655e-01	-2.307536e-01
1.221430969803108e-01	-2.306923e-01
1.221438941028562e-01	-2.306311e-01
1.221478453708992e-01	-2.303272e-01
1.221551065292865e-01	-2.297686e-01
1.221602930709917e-01	-2.293696e-01
1.221654796126969e-01	-2.289704e-01
1.221706661544021e-01	-2.285711e-01
1.221758526961073e-01	-2.281717e-01
1.221810392378125e-01	-2.277723e-01
1.221862257795176e-01	-2.273727e-01
1.221914123212228e-01	-2.269731e-01
1.221979819407161e-01	-2.264667e-01
1.222045515602093e-01	-2.259602e-01
1.222111211797026e-01	-2.254535e-01
1.222176907991958e-01	-2.249466e-01
1.222242604186891e-01	-2.244396e-01
1.222308300381823e-01	-2.239325e-01
1.222373996576755e-01	-2.234252e-01
1.222412031215927e-01	-2.231314e-01
1.222450065855098e-01	-2.228376e-01
1.222488100494270e-01	-2.225437e-01
1.222526135133441e-01	-2.222498e-01
1.222564169772613e-01	-2.219559e-01
1.222602204411784e-01	-2.216618e-01
1.222640239050955e-01	-2.213678e-01
1.222726681412709e-01	-2.206992e-01
1.222813123774462e-01	-2.200304e-01
1.222899566136215e-01	-2.193614e-01
1.222986008497968e-01	-2.186921e-01
1.223072450859721e-01	-2.180225e-01
1.223158893221475e-01	-2.173527e-01
1.223245335583228e-01	-2.166826e-01
1.223342151028392e-01	-2.159318e-01
1.223438966473555e-01	-2.151807e-01
1.223535781918719e-01	-2.144292e-01
1.223632597363882e-01	-2.136775e-01
1.223729412809046e-01	-2.129254e-01
1.223826228254210e-01	-2.121730e-01
1.223923043699373e-01	-2.114203e-01
1.224026774533477e-01	-2.106135e-01
1.224130505367581e-01	-2.098063e-01
1.224234236201685e-01	-2.089988e-01
1.224337967035789e-01	-2.081910e-01
1.224441697869892e-01	-2.073827e-01
1.224545428703996e-01	-2.065741e-01
1.224649159538100e-01	-2.057652e-01
1.224711398038562e-01	-2.052797e-01
1.224773636539025e-01	-2.047940e-01
1.224835875039487e-01	-2.043082e-01
1.224898113539949e-01	-2.038223e-01
1.224960352040412e-01	-2.033363e-01
1.225022590540874e-01	-2.028501e-01
1.225084829041336e-01	-2.023639e-01
1.225167813708619e-01	-2.017153e-01
1.225250798375902e-01	-2.010665e-01
1.225333783043186e-01	-2.004175e-01
1.225416767710469e-01	-1.997683e-01
1.225499752377752e-01	-1.991189e-01
1.225582737045035e-01	-1.984692e-01
1.225665721712318e-01	-1.978193e-01
1.225727960212780e-01	-1.973318e-01
1.225790198713243e-01	-1.968441e-01
1.225852437213705e-01	-1.963563e-01
1.225914675714167e-01	-1.958684e-01
1.225976914214629e-01	-1.953804e-01
1.226039152715092e-01	-1.948923e-01
1.226101391215554e-01	-1.944040e-01
1.226174002799427e-01	-1.938342e-01
1.226246614383300e-01	-1.932643e-01
1.226295022105881e-01	-1.928842e-01
1.226336895377416e-01	-1.925554e-01
1.226343227236200e-01	-1.925057e-01
1.226349559094983e-01	-1.924559e-01
1.226355890953767e-01	-1.924062e-01
1.226362222812551e-01	-1.923565e-01
1.226368554671335e-01	-1.923068e-01
1.226374886530119e-01	-1.922570e-01
1.226381218388902e-01	-1.922073e-01
1.226389413861128e-01	-1.921429e-01
1.226396148619576e-01	-1.920900e-01
1.226456710085138e-01	-1.916143e-01
1.226517271550700e-01	-1.911384e-01
1.226577833016262e-01	-1.906624e-01
1.226638394481824e-01	-1.901863e-01
1.226698955947387e-01	-1.897101e-01
1.226759517412949e-01	-1.892338e-01
1.226820078878511e-01	-1.887573e-01
1.226896148156854e-01	-1.881588e-01
1.226972217435196e-01	-1.875600e-01
1.227048286713539e-01	-1.869611e-01
1.227124355991882e-01	-1.863620e-01
1.227200425270225e-01	-1.857627e-01
1.227276494548568e-01	-1.851633e-01
1.227352563826911e-01	-1.845637e-01
1.227390598466082e-01	-1.842638e-01
1.227428633105253e-01	-1.839639e-01
1.227466667744425e-01	-1.836640e-01
1.227504702383596e-01	-1.833640e-01
1.227542737022768e-01	-1.830640e-01
1.227580771661939e-01	-1.827639e-01
1.227618806301111e-01	-1.824638e-01
1.227708706357334e-01	-1.817542e-01
1.227798606413557e-01	-1.810445e-01
1.227888506469781e-01	-1.803345e-01
1.227978406526004e-01	-1.796242e-01
1.228068306582227e-01	-1.789138e-01
1.228158206638451e-01	-1.782031e-01
1.228248106694674e-01	-1.774922e-01
1.228344922139838e-01	-1.767264e-01
1.228441737585001e-01	-1.759603e-01
1.228538553030165e-01	-1.751939e-01
1.228635368475328e-01	-1.744273e-01
1.228732183920492e-01	-1.736604e-01
1.228828999365656e-01	-1.728932e-01
1.228925814810819e-01	-1.721258e-01
1.229029545644923e-01	-1.713033e-01
1.229133276479027e-01	-1.704805e-01
1.229237007313131e-01	-1.696575e-01
1.229340738147235e-01	-1.688341e-01
1.229444468981338e-01	-1.680104e-01
1.229548199815442e-01	-1.671865e-01
1.229651930649546e-01	-1.663623e-01
1.229714169150008e-01	-1.658676e-01
1.229776407650471e-01	-1.653728e-01
1.229838646150933e-01	-1.648780e-01
1.229900884651395e-01	-1.643830e-01
1.229963123151858e-01	-1.638879e-01
1.230025361652320e-01	-1.633927e-01
1.230087600152782e-01	-1.628975e-01
1.230170584820065e-01	-1.622369e-01
1.230253569487348e-01	-1.615763e-01
1.230336554154632e-01	-1.609154e-01
1.230419538821915e-01	-1.602543e-01
1.230502523489198e-01	-1.595931e-01
1.230585508156481e-01	-1.589317e-01
1.230668492823764e-01	-1.582702e-01
1.230737646713166e-01	-1.577187e-01
1.230806800602569e-01	-1.571672e-01
1.230875954491972e-01	-1.566155e-01
1.230945108381374e-01	-1.560637e-01
1.231014262270777e-01	-1.555118e-01
1.231083416160179e-01	-1.549598e-01
1.231152570049582e-01	-1.544076e-01
1.231321997078618e-01	-1.530544e-01
1.231346200939909e-01	-1.528610e-01
1.231357805816209e-01	-1.527683e-01
1.231371629250701e-01	-1.526578e-01
1.231380640172927e-01	-1.525858e-01
1.231389651095152e-01	-1.525138e-01
1.231398662017378e-01	-1.524418e-01
1.231407672939603e-01	-1.523698e-01
1.231416683861828e-01	-1.522978e-01
1.231425694784054e-01	-1.522258e-01
1.231434705706279e-01	-1.521537e-01
1.231472256975579e-01	-1.518536e-01
1.231544868559452e-01	-1.512732e-01
1.231617480143324e-01	-1.506926e-01
1.231683176338257e-01	-1.501672e-01
1.231748872533189e-01	-1.496417e-01
1.231814568728122e-01	-1.491162e-01
1.231880264923054e-01	-1.485905e-01
1.231945961117987e-01	-1.480647e-01
1.232011657312919e-01	-1.475388e-01
1.232077353507851e-01	-1.470128e-01
1.232125761230433e-01	-1.466252e-01
1.232174168953015e-01	-1.462375e-01
1.232222576675597e-01	-1.458497e-01
1.232270984398179e-01	-1.454619e-01
1.232319392120760e-01	-1.450741e-01
1.232367799843342e-01	-1.446862e-01
1.232416207565924e-01	-1.442982e-01
1.232464615288506e-01	-1.439102e-01
1.232513023011088e-01	-1.435222e-01
1.232561430733669e-01	-1.431340e-01
1.232609838456251e-01	-1.427459e-01
1.232658246178833e-01	-1.423576e-01
1.232706653901415e-01	-1.419694e-01
1.232755061623997e-01	-1.415810e-01
1.232834588596810e-01	-1.409429e-01
1.232914115569623e-01	-1.403047e-01
1.232993642542436e-01	-1.396664e-01
1.233073169515249e-01	-1.390279e-01
1.233152696488062e-01	-1.383892e-01
1.233232223460874e-01	-1.377504e-01
1.233311750433687e-01	-1.371115e-01
1.233505381324015e-01	-1.355553e-01
1.233622942935999e-01	-1.346101e-01
1.233740504547983e-01	-1.336645e-01
1.233858066159968e-01	-1.327187e-01
1.233975627771952e-01	-1.317726e-01
1.234093189383936e-01	-1.308262e-01
1.234210750995921e-01	-1.298796e-01
1.234328312607905e-01	-1.289326e-01
1.234407839580718e-01	-1.282919e-01
1.234487366553531e-01	-1.276510e-01
1.234566893526344e-01	-1.270100e-01
1.234646420499157e-01	-1.263688e-01
1.234725947471970e-01	-1.257276e-01
1.234805474444783e-01	-1.250862e-01
