

-5.10822283	-67.36961000	1.30451400
-5.10566283	-62.88339000	1.25965100
-5.10310283	-62.88339000	1.30451400
-5.10054283	-53.91095000	1.43894800
-5.09798283	-53.91095000	1.43894800
-5.09542283	-49.43998000	1.39408600
-5.09286283	-49.43998000	1.43894800
-5.09030283	-44.95376000	1.43894800
-5.08774283	-40.46754000	1.43894800
-5.08518283	-40.46754000	1.43894800
-5.08262283	-35.99658000	1.43894800
-5.08006283	-22.55318000	1.57322900
-5.07750283	-27.02414000	1.57322900
-5.07494283	-22.55318000	1.52852000
-5.07238283	-22.55318000	1.57322900
-5.06982283	-18.06696000	1.57322900
-5.06726283	-13.58074000	1.70766300
-5.06470283	-9.09451500	1.70766300
-5.06214283	-9.09451500	1.70766300
-5.05958283	-9.09451500	1.75237300
-5.05702283	-0.13733330	1.70766300
-5.05446283	-0.13733330	1.70766300
-5.05190283	8.81984900	1.70766300
-5.04934283	4.34888700	1.84194500
-5.04678283	8.81984900	1.84194500
-5.04422283	13.30607000	1.88680700
-5.04166283	13.30607000	1.88680700
-5.03910283	17.79229000	1.88680700
-5.03654283	26.73421000	2.02108800
-5.03398283	22.26325000	2.02108800
-5.03142283	22.26325000	2.06595000
-5.02886283	31.22043000	2.02108800
-5.02630283	26.73421000	2.06595000
-5.02374283	35.70665000	2.06595000
-5.02118283	35.70665000	2.02108800
-5.01862283	40.17762000	2.02108800
-5.01606283	49.15006000	2.15552200
-5.01350283	49.15006000	2.20038500
-5.01094283	53.62102000	2.20038500
-5.00838283	53.62102000	2.20038500
-5.00582283	58.10724000	2.37952800
-5.00326283	62.59346000	2.33466600
-5.00070283	62.59346000	2.33466600
-4.99814283	67.07968000	2.37952800
-4.99558283	71.55064000	2.33466600
-4.99302283	76.03686000	2.37952800
-4.99046283	76.03686000	2.33466600
-4.98790283	76.03686000	2.37952800
-4.98534283	84.99404000	2.46910000
-4.98278283	84.99404000	2.51381000
-4.98022283	89.48026000	2.55867200
-4.97766283	89.48026000	2.55867200
-4.97510283	93.96648000	2.64824400
-4.97254283	98.43745000	2.64824400
-4.96998283	102.92370000	2.69295300
-4.96742283	102.92370000	2.69295300
-4.96486283	107.40990000	2.64824400
-4.96230283	107.40990000	2.69295300
-4.95974283	111.89610000	2.64824400
-4.95718283	116.36710000	2.64824400
-4.95462283	116.36710000	2.69295300
-4.95206283	120.85330000	2.87225000
-4.94950283	125.33950000	2.87225000
-4.94694283	120.85330000	2.87225000
-4.94438283	129.81050000	2.87225000
-4.94182283	125.33950000	2.82738700
-4.93926283	129.81050000	2.87225000
-4.93670283	129.81050000	2.82738700
-4.93414283	134.29670000	2.87225000
-4.93158283	143.25390000	3.00653100
-4.92902283	143.25390000	3.00653100
-4.92646283	147.74010000	3.00653100
-4.92390283	147.74010000	3.00653100
-4.92134283	152.22630000	3.18567500
-4.91878283	152.22630000	3.23053700
-4.91622283	152.22630000	3.18567500
-4.91366283	156.71250000	3.18567500
-4.91110283	156.71250000	3.18567500
-4.90854283	161.18350000	3.14096500
-4.90598283	161.18350000	3.18567500
-4.90342283	165.66970000	3.18567500
-4.90086283	165.66970000	3.18567500
-4.89830283	170.15590000	3.27524600
-4.89574283	165.66970000	3.32010900
-4.89318283	170.15590000	3.32010900
-4.89062283	170.15590000	3.36481800
-4.88806283	174.62690000	3.45439000
-4.88550283	179.11310000	3.45439000
-4.88294283	179.11310000	3.45439000
-4.88038283	179.11310000	3.45439000
-4.87782283	183.59930000	3.45439000
-4.87526283	183.59930000	3.49925200
-4.87270283	183.59930000	3.45439000
-4.87014283	183.59930000	3.45439000
-4.86758283	192.55650000	3.58882400
-4.86502283	192.55650000	3.58882400
-4.86246283	192.55650000	3.58882400
-4.85990283	192.55650000	3.58882400
-4.85734283	192.55650000	3.67839600
-4.85478283	197.04280000	3.67839600
-4.85222283	197.04280000	3.72325800
-4.84966283	201.52900000	3.67839600
-4.84710283	197.04280000	3.72325800
-4.84454283	201.52900000	3.72325800
-4.84198283	201.52900000	3.72325800
-4.83942283	201.52900000	3.67839600
-4.83686283	201.52900000	3.76796800
-4.83430283	201.52900000	3.81283000
-4.83174283	205.99990000	3.81283000
-4.82918283	201.52900000	3.81283000
-4.82662283	214.97240000	3.90240200
-4.82406283	205.99990000	3.90240200
-4.82150283	205.99990000	3.90240200
-4.81894283	205.99990000	3.90240200
