time	I(R16)
1.299837957180753e-02	7.464429e-04
1.299884623505439e-02	5.257432e-04
1.299931289830124e-02	3.049848e-04
1.299977956154809e-02	8.416762e-05
1.300024622479494e-02	-1.367083e-04
1.300071288804179e-02	-3.576429e-04
1.300117955128864e-02	-5.786362e-04
1.300206489233691e-02	-9.992254e-04
1.300273201888683e-02	-1.315828e-03
1.300874848071708e-02	-4.168496e-03
1.301476494254732e-02	-7.005273e-03
1.302078140437757e-02	-9.826159e-03
1.302679786620782e-02	-1.263115e-02
1.303281432803807e-02	-1.542026e-02
1.303883078986832e-02	-1.819347e-02
1.304484725169856e-02	-2.095079e-02
1.305279994897985e-02	-2.455699e-02
1.306075264626113e-02	-2.808068e-02
1.306870534354242e-02	-3.152188e-02
1.307665804082370e-02	-3.488058e-02
1.308461073810499e-02	-3.815677e-02
1.309256343538627e-02	-4.135047e-02
1.310051613266755e-02	-4.446167e-02
1.310431959658469e-02	-4.590294e-02
1.310812306050183e-02	-4.731607e-02
1.311192652441896e-02	-4.870106e-02
1.311572998833610e-02	-5.005790e-02
1.311953345225323e-02	-5.138661e-02
1.312333691617037e-02	-5.268717e-02
1.312714038008751e-02	-5.395959e-02
1.313198115234568e-02	-5.553255e-02
1.313397729080638e-02	-5.616757e-02
1.313504412701985e-02	-5.650310e-02
1.313796770155551e-02	-5.740861e-02
1.313945344275972e-02	-5.786127e-02
1.314093918396393e-02	-5.830865e-02
1.314242492516814e-02	-5.875076e-02
1.314391066637235e-02	-5.918758e-02
1.314539640757656e-02	-5.961912e-02
1.314688214878077e-02	-6.004537e-02
1.314836788998498e-02	-6.046635e-02
1.315562904837224e-02	-6.245040e-02
1.316116135952444e-02	-6.387925e-02
1.316669367067664e-02	-6.522722e-02
1.317222598182884e-02	-6.649432e-02
1.317775829298103e-02	-6.768055e-02
1.318329060413323e-02	-6.878591e-02
1.318882291528543e-02	-6.981040e-02
1.319435522643763e-02	-7.075402e-02
1.320057907648385e-02	-7.171213e-02
1.320680292653007e-02	-7.255797e-02
1.321302677657629e-02	-7.329155e-02
1.321925062662252e-02	-7.391286e-02
1.322547447666874e-02	-7.442191e-02
1.323169832671496e-02	-7.481869e-02
1.323792217676118e-02	-7.510321e-02
1.324207141012533e-02	-7.522770e-02
1.324622064348948e-02	-7.530110e-02
1.325036987685363e-02	-7.532340e-02
1.325451911021778e-02	-7.529460e-02
1.325866834358193e-02	-7.521470e-02
1.326281757694608e-02	-7.508370e-02
1.326696681031022e-02	-7.490160e-02
1.327561104648553e-02	-7.435119e-02
1.328425528266084e-02	-7.358919e-02
1.329289951883615e-02	-7.261559e-02
1.330154375501146e-02	-7.143040e-02
1.331018799118677e-02	-7.003361e-02
1.331883222736208e-02	-6.842522e-02
1.332747646353739e-02	-6.660523e-02
1.333750377750074e-02	-6.423018e-02
1.334753109146410e-02	-6.162901e-02
1.335755840542746e-02	-5.880172e-02
1.336758571939082e-02	-5.574830e-02
1.337761303335418e-02	-5.246876e-02
1.338764034731754e-02	-4.896309e-02
1.339766766128090e-02	-4.523131e-02
1.340769497524425e-02	-4.130958e-02
1.341772228920761e-02	-3.726578e-02
1.342774960317097e-02	-3.309989e-02
1.343777691713433e-02	-2.881192e-02
1.344780423109769e-02	-2.440188e-02
1.345783154506105e-02	-1.986975e-02
1.346785885902441e-02	-1.521554e-02
1.347166232294154e-02	-1.344731e-02
1.347546578685868e-02	-1.167398e-02
1.347926925077581e-02	-9.895551e-03
1.348307271469295e-02	-8.112028e-03
1.348687617861009e-02	-6.323408e-03
1.349067964252722e-02	-4.529690e-03
1.349448310644436e-02	-2.730876e-03
1.349690349257344e-02	-1.587095e-03
1.349838250502790e-02	-8.889482e-04
1.349937833824829e-02	-4.182091e-04
1.350035750070824e-02	4.570467e-05
1.350129590379112e-02	4.900544e-04
1.350223430687401e-02	9.341438e-04
1.350317270995689e-02	1.377973e-03
1.350411111303978e-02	1.821542e-03
1.350504951612266e-02	2.264851e-03
1.350598791920555e-02	2.707899e-03
1.350692632228843e-02	3.150687e-03
1.351152980594035e-02	5.319836e-03
1.351879096432761e-02	8.728298e-03
1.352397750603279e-02	1.115655e-02
1.352916404773798e-02	1.356614e-02
1.353435058944316e-02	1.595705e-02
1.353953713114835e-02	1.832929e-02
1.354472367285353e-02	2.068287e-02
1.354991021455872e-02	2.301776e-02
1.355509675626390e-02	2.533399e-02
1.355959175907507e-02	2.731813e-02
1.356408676188623e-02	2.927654e-02
1.356858176469739e-02	3.120923e-02
1.357307676750855e-02	3.311619e-02
1.357757177031971e-02	3.499743e-02
1.358206677313087e-02	3.685294e-02
1.358656177594203e-02	3.868274e-02
1.358898216207112e-02	3.965328e-02
1.359347716488228e-02	4.143454e-02
1.359797216769344e-02	4.317932e-02
1.360246717050460e-02	4.488763e-02
1.360696217331576e-02	4.655946e-02
1.361145717612692e-02	4.819482e-02
1.361595217893808e-02	4.979370e-02
1.362044718174924e-02	5.135611e-02
1.362528795400741e-02	5.298927e-02
1.363012872626559e-02	5.457340e-02
1.363496949852376e-02	5.610925e-02
1.363550139617239e-02	5.627508e-02
1.363603329382101e-02	5.644014e-02
1.363656519146964e-02	5.660445e-02
1.363709708911826e-02	5.676800e-02
1.363762898676689e-02	5.693079e-02
1.363816088441551e-02	5.709281e-02
1.363869278206413e-02	5.725408e-02
1.363970013249818e-02	5.755855e-02
1.364034578458118e-02	5.775244e-02
1.364108476627294e-02	5.797303e-02
1.364713186131603e-02	5.973525e-02
1.365317895635912e-02	6.140588e-02
1.365922605140220e-02	6.298491e-02
1.366527314644529e-02	6.447235e-02
1.367132024148837e-02	6.586819e-02
1.367736733653146e-02	6.717244e-02
1.368341443157454e-02	6.838509e-02
1.369102135940882e-02	6.976843e-02
1.369862828724309e-02	7.098650e-02
1.370623521507736e-02	7.203931e-02
1.371384214291163e-02	7.292686e-02
1.372144907074590e-02	7.364915e-02
1.372905599858018e-02	7.420618e-02
1.373666292641445e-02	7.459795e-02
1.374081215977860e-02	7.473731e-02
1.374496139314275e-02	7.482581e-02
1.374911062650689e-02	7.486345e-02
1.375325985987104e-02	7.485021e-02
1.375740909323519e-02	7.478612e-02
1.376155832659934e-02	7.467116e-02
1.376570755996349e-02	7.450534e-02
1.377435179613880e-02	7.398967e-02
1.378299603231411e-02	7.326289e-02
1.379164026848941e-02	7.232501e-02
1.380028450466472e-02	7.117604e-02
1.380892874084003e-02	6.981596e-02
1.381757297701534e-02	6.824478e-02
1.382621721319065e-02	6.646251e-02
1.383589875770700e-02	6.421827e-02
1.384558030222334e-02	6.176142e-02
1.385526184673969e-02	5.909196e-02
1.386494339125604e-02	5.620989e-02
1.387462493577238e-02	5.311521e-02
1.388430648028873e-02	4.980792e-02
1.389398802480507e-02	4.628802e-02
1.390297803042739e-02	4.286205e-02
1.391196803604972e-02	3.932823e-02
1.392095804167204e-02	3.568655e-02
1.392994804729436e-02	3.193701e-02
1.393893805291668e-02	2.807961e-02
1.394792805853900e-02	2.411435e-02
1.395691806416132e-02	2.004123e-02
1.396106729752547e-02	1.814954e-02
1.396521653088962e-02	1.624832e-02
1.396936576425377e-02	1.433757e-02
1.397351499761792e-02	1.241728e-02
1.397766423098207e-02	1.048747e-02
1.398181346434622e-02	8.548121e-03
1.398596269771036e-02	6.599244e-03
1.399080346996854e-02	4.322085e-03
1.399564424222671e-02	2.038878e-03
1.399796139361653e-02	9.441669e-04
1.399842149760681e-02	7.266182e-04
1.399888160159710e-02	5.090150e-04
1.399934170558738e-02	2.913574e-04
1.399980180957766e-02	7.364541e-05
1.400026191356795e-02	-1.441211e-04
1.400072201755823e-02	-3.619420e-04
1.400118212154851e-02	-5.798174e-04
1.400204505394694e-02	-9.898494e-04
1.400267454915336e-02	-1.288658e-03
1.400864222438064e-02	-4.118084e-03
1.401460989960791e-02	-6.932028e-03
1.402057757483519e-02	-9.730488e-03
1.402654525006247e-02	-1.251347e-02
1.403251292528974e-02	-1.528096e-02
1.403848060051702e-02	-1.803297e-02
1.404444827574430e-02	-2.076950e-02
1.405240097302558e-02	-2.437855e-02
1.406035367030686e-02	-2.790552e-02
1.406830636758815e-02	-3.135041e-02
1.407625906486943e-02	-3.471323e-02
1.408421176215072e-02	-3.799397e-02
1.409216445943200e-02	-4.119263e-02
1.410011715671329e-02	-4.430921e-02
1.410392062063042e-02	-4.575319e-02
1.410772408454756e-02	-4.716910e-02
1.411152754846469e-02	-4.855695e-02
1.411533101238183e-02	-4.991674e-02
1.411913447629897e-02	-5.124847e-02
1.412293794021610e-02	-5.255214e-02
1.412674140413324e-02	-5.382775e-02
1.413158217639141e-02	-5.540431e-02
1.413400256252050e-02	-5.617522e-02
1.413512071935456e-02	-5.652694e-02
1.413636062665058e-02	-5.691248e-02
1.413923565171159e-02	-5.779509e-02
1.414151898557969e-02	-5.848118e-02
1.414380231944781e-02	-5.915508e-02
1.414608565331591e-02	-5.981680e-02
1.414836898718402e-02	-6.046632e-02
1.415065232105213e-02	-6.110365e-02
1.415293565492024e-02	-6.172879e-02
1.415521898878835e-02	-6.234174e-02
1.416075129994055e-02	-6.377625e-02
1.416628361109275e-02	-6.512999e-02
1.417181592224495e-02	-6.640297e-02
1.417734823339714e-02	-6.759519e-02
1.418288054454934e-02	-6.870664e-02
1.418841285570154e-02	-6.973733e-02
1.419394516685374e-02	-7.068725e-02
1.420016901689996e-02	-7.165255e-02
1.420639286694618e-02	-7.250565e-02
1.421261671699240e-02	-7.324655e-02
1.421884056703863e-02	-7.387525e-02
1.422506441708485e-02	-7.439174e-02
1.423128826713107e-02	-7.479603e-02
1.423751211717729e-02	-7.508812e-02
1.424166135054144e-02	-7.521767e-02
1.424581058390559e-02	-7.529612e-02
1.424995981726974e-02	-7.532346e-02
1.425410905063389e-02	-7.529971e-02
1.425825828399804e-02	-7.522485e-02
1.426240751736219e-02	-7.509890e-02
1.426655675072633e-02	-7.492184e-02
1.427520098690164e-02	-7.438194e-02
1.428384522307695e-02	-7.363029e-02
1.429248945925226e-02	-7.266687e-02
1.430113369542757e-02	-7.149169e-02
1.430977793160288e-02	-7.010475e-02
1.431842216777819e-02	-6.850605e-02
1.432706640395350e-02	-6.669559e-02
1.433709371791685e-02	-6.433125e-02
1.434712103188021e-02	-6.174030e-02
1.435714834584357e-02	-5.892272e-02
1.436717565980693e-02	-5.587853e-02
1.437720297377029e-02	-5.260772e-02
1.438723028773365e-02	-4.911029e-02
1.439725760169701e-02	-4.538624e-02
1.440728491566036e-02	-4.147160e-02
1.441731222962372e-02	-3.743418e-02
1.442733954358708e-02	-3.327399e-02
1.443736685755044e-02	-2.899101e-02
1.444739417151380e-02	-2.458525e-02
1.445742148547716e-02	-2.005672e-02
1.446744879944052e-02	-1.540541e-02
1.447159803280466e-02	-1.347646e-02
1.447574726616881e-02	-1.154170e-02
1.447989649953296e-02	-9.601137e-03
1.448404573289711e-02	-7.654770e-03
1.448819496626126e-02	-5.702598e-03
1.449234419962541e-02	-3.744621e-03
1.449649343298955e-02	-1.780838e-03
1.449827762021287e-02	-9.384961e-04
1.449928331431404e-02	-4.632099e-04
1.450032560205164e-02	3.055627e-05
1.450130302208064e-02	4.933880e-04
1.450228044210965e-02	9.559445e-04
1.450325786213865e-02	1.418226e-03
1.450423528216766e-02	1.880231e-03
1.450521270219666e-02	2.341962e-03
1.450619012222567e-02	2.803417e-03
1.450716754225467e-02	3.264597e-03
1.451128689976706e-02	5.205521e-03
1.451854805815432e-02	8.614579e-03
1.452373459985950e-02	1.104337e-02
1.452892114156469e-02	1.345361e-02
1.453410768326987e-02	1.584528e-02
1.453929422497506e-02	1.821840e-02
1.454448076668024e-02	2.057295e-02
1.454966730838543e-02	2.290895e-02
1.455485385009062e-02	2.522638e-02
1.456176923903086e-02	2.827940e-02
1.456868462797111e-02	3.126515e-02
1.457560001691136e-02	3.418363e-02
1.458251540585160e-02	3.703485e-02
1.458943079479185e-02	3.981880e-02
1.459634618373210e-02	4.253548e-02
1.460326157267235e-02	4.518490e-02
1.460671926714247e-02	4.647271e-02
1.461017696161259e-02	4.773712e-02
1.461363465608272e-02	4.897812e-02
1.461709235055284e-02	5.019570e-02
1.462055004502296e-02	5.138988e-02
1.462400773949309e-02	5.256065e-02
1.462746543396321e-02	5.370801e-02
1.463230620622138e-02	5.526959e-02
1.463545892614966e-02	5.626232e-02
1.463588010036176e-02	5.639291e-02
1.463630127457387e-02	5.652307e-02
1.463672244878597e-02	5.665278e-02
1.463714362299808e-02	5.678206e-02
1.463756479721018e-02	5.691091e-02
1.463798597142229e-02	5.703931e-02
1.463840714563439e-02	5.716728e-02
1.463962816615137e-02	5.753676e-02
1.464032199098757e-02	5.774530e-02
1.464608917798090e-02	5.943756e-02
1.465185636497423e-02	6.104710e-02
1.465762355196756e-02	6.257391e-02
1.466339073896089e-02	6.401800e-02
1.466915792595422e-02	6.537936e-02
1.467492511294755e-02	6.665799e-02
1.468069229994089e-02	6.785391e-02
1.468829922777516e-02	6.929387e-02
1.469590615560943e-02	7.056933e-02
1.470351308344370e-02	7.168027e-02
1.471112001127797e-02	7.262671e-02
1.471872693911224e-02	7.340864e-02
1.472633386694652e-02	7.402606e-02
1.473394079478079e-02	7.447897e-02
1.473809002814494e-02	7.465168e-02
1.474223926150909e-02	7.477353e-02
1.474638849487323e-02	7.484451e-02
1.475053772823738e-02	7.486463e-02
1.475468696160153e-02	7.483389e-02
1.475883619496568e-02	7.475228e-02
1.476298542832983e-02	7.461981e-02
1.477162966450514e-02	7.417372e-02
1.478027390068045e-02	7.351550e-02
1.478891813685575e-02	7.264513e-02
1.479756237303106e-02	7.156263e-02
1.480620660920637e-02	7.026798e-02
1.481485084538168e-02	6.876120e-02
1.482349508155699e-02	6.704228e-02
1.483317662607334e-02	6.486697e-02
1.484285817058968e-02	6.247607e-02
1.485253971510603e-02	5.986959e-02
1.486222125962238e-02	5.704753e-02
1.487190280413872e-02	5.400988e-02
1.488158434865507e-02	5.075664e-02
1.489126589317141e-02	4.728781e-02
1.490025589879374e-02	4.390573e-02
1.490924590441606e-02	4.041220e-02
1.491823591003838e-02	3.680723e-02
1.492722591566070e-02	3.309081e-02
1.493621592128302e-02	2.926294e-02
1.494520592690534e-02	2.532363e-02
1.495419593252766e-02	2.127287e-02
1.495869093533883e-02	1.923200e-02
1.496318593814999e-02	1.717942e-02
1.496768094096115e-02	1.511514e-02
1.497217594377231e-02	1.303915e-02
1.497667094658347e-02	1.095146e-02
1.498116594939463e-02	8.852059e-03
1.498566095220579e-02	6.740955e-03
1.499050172446396e-02	4.464224e-03
1.499534249672214e-02	2.181351e-03
1.499787037535614e-02	9.871909e-04
1.499826014744169e-02	8.029083e-04
1.499864991952724e-02	6.185888e-04
1.499903969161279e-02	4.342322e-04
1.499942946369834e-02	2.498386e-04
1.499981923578389e-02	6.540799e-05
1.500020900786944e-02	-1.190596e-04
1.500059877995499e-02	-3.035643e-04
1.500171444209232e-02	-8.327047e-04
1.500238541814586e-02	-1.151269e-03
1.500322143714441e-02	-1.547221e-03
1.500909616605929e-02	-4.331953e-03
1.501497089497417e-02	-7.101541e-03
1.502084562388905e-02	-9.855984e-03
1.502672035280394e-02	-1.259528e-02
1.503259508171882e-02	-1.531944e-02
1.503846981063370e-02	-1.802844e-02
1.504434453954858e-02	-2.072231e-02
1.505229723682986e-02	-2.433210e-02
1.506024993411115e-02	-2.785992e-02
1.506820263139243e-02	-3.130577e-02
1.507615532867371e-02	-3.466966e-02
1.508410802595500e-02	-3.795158e-02
1.509206072323628e-02	-4.115153e-02
1.510001342051757e-02	-4.426951e-02
1.510381688443470e-02	-4.571419e-02
1.510762034835184e-02	-4.713082e-02
1.511142381226897e-02	-4.851942e-02
1.511522727618611e-02	-4.987998e-02
1.511903074010325e-02	-5.121249e-02
1.512283420402038e-02	-5.251697e-02
1.512663766793752e-02	-5.379340e-02
1.513147844019569e-02	-5.537105e-02
1.513389882632478e-02	-5.614246e-02
1.513506972518683e-02	-5.651082e-02
1.513650725093230e-02	-5.695827e-02
1.513741690228773e-02	-5.723932e-02
1.513832655364316e-02	-5.751835e-02
1.513923620499860e-02	-5.779536e-02
1.514014585635403e-02	-5.807036e-02
1.514105550770947e-02	-5.834333e-02
1.514196515906490e-02	-5.861429e-02
1.514287481042033e-02	-5.888323e-02
1.514669975984797e-02	-5.999226e-02
1.515154053210615e-02	-6.134865e-02
1.515880169049341e-02	-6.327701e-02
1.516467977109262e-02	-6.474612e-02
1.517055785169183e-02	-6.612269e-02
1.517643593229104e-02	-6.740674e-02
1.518231401289025e-02	-6.859827e-02
1.518819209348946e-02	-6.969726e-02
1.519407017408867e-02	-7.070372e-02
1.519994825468788e-02	-7.161766e-02
1.520582633528709e-02	-7.243200e-02
1.521170441588630e-02	-7.314562e-02
1.521758249648551e-02	-7.375853e-02
1.522346057708472e-02	-7.427072e-02
1.522933865768393e-02	-7.468219e-02
1.523521673828314e-02	-7.499295e-02
1.524109481888235e-02	-7.520299e-02
1.524628136058753e-02	-7.530154e-02
1.525146790229272e-02	-7.532041e-02
1.525665444399791e-02	-7.525960e-02
1.526184098570309e-02	-7.511911e-02
1.526702752740828e-02	-7.489893e-02
1.527221406911346e-02	-7.459907e-02
1.527740061081865e-02	-7.421952e-02
1.528535330809993e-02	-7.347806e-02
1.529330600538122e-02	-7.256039e-02
1.530125870266250e-02	-7.146651e-02
1.530921139994378e-02	-7.019641e-02
1.531716409722507e-02	-6.875010e-02
1.532511679450635e-02	-6.712758e-02
1.533306949178764e-02	-6.532885e-02
1.534344257519801e-02	-6.271539e-02
1.535381565860838e-02	-5.986907e-02
1.536418874201875e-02	-5.678989e-02
1.537456182542912e-02	-5.347785e-02
1.538493490883949e-02	-4.993295e-02
1.539530799224986e-02	-4.615519e-02
1.540568107566023e-02	-4.214457e-02
1.541536262017658e-02	-3.823505e-02
1.542504416469293e-02	-3.422261e-02
1.543472570920927e-02	-3.010722e-02
1.544440725372562e-02	-2.588891e-02
1.545408879824197e-02	-2.156765e-02
1.546377034275831e-02	-1.714347e-02
1.547345188727466e-02	-1.261635e-02
1.549523536243644e-02	-2.375370e-03
1.549765574856552e-02	-1.231997e-03
1.549884820100709e-02	-6.685838e-04
1.550034047682428e-02	3.757755e-05
1.550122716288199e-02	4.574771e-04
1.550211384893970e-02	8.771377e-04
1.550300053499741e-02	1.296559e-03
1.550388722105511e-02	1.715742e-03
1.550477390711282e-02	2.134686e-03
1.550566059317053e-02	2.553390e-03
1.550654727922824e-02	2.971856e-03
1.551136825539117e-02	5.243809e-03
1.551862941377843e-02	8.652669e-03
1.552381595548362e-02	1.108128e-02
1.552900249718880e-02	1.349130e-02
1.553418903889399e-02	1.588272e-02
1.553937558059917e-02	1.825554e-02
1.554456212230436e-02	2.060977e-02
1.554974866400955e-02	2.294540e-02
1.555493520571473e-02	2.526243e-02
1.556150482520796e-02	2.816224e-02
1.556807444470120e-02	3.100212e-02
1.557464406419443e-02	3.378207e-02
1.558121368368767e-02	3.650209e-02
1.558778330318090e-02	3.916218e-02
1.559435292267414e-02	4.176234e-02
1.560092254216737e-02	4.430257e-02
1.560438023663750e-02	4.560491e-02
1.560783793110762e-02	4.688423e-02
1.561129562557774e-02	4.814053e-02
1.561475332004787e-02	4.937381e-02
1.561821101451799e-02	5.058408e-02
1.562166870898811e-02	5.177132e-02
1.562512640345824e-02	5.293555e-02
1.562996717571641e-02	5.452134e-02
1.563426625914063e-02	5.588988e-02
1.563474501878982e-02	5.603988e-02
1.563522377843900e-02	5.618924e-02
1.563570253808818e-02	5.633798e-02
1.563618129773737e-02	5.648610e-02
1.563666005738655e-02	5.663359e-02
1.563713881703573e-02	5.678045e-02
1.563761757668492e-02	5.692669e-02
1.563911189212443e-02	5.738088e-02
1.563986816694498e-02	5.760904e-02
1.564081130697164e-02	5.789144e-02
1.564685249151713e-02	5.965587e-02
1.565289367606262e-02	6.132897e-02
1.565893486060811e-02	6.291076e-02
1.566497604515360e-02	6.440122e-02
1.567101722969909e-02	6.580036e-02
1.567705841424458e-02	6.710818e-02
1.568309959879007e-02	6.832468e-02
1.569070652662434e-02	6.971458e-02
1.569831345445861e-02	7.093931e-02
1.570592038229288e-02	7.199887e-02
1.571352731012715e-02	7.289324e-02
1.572113423796143e-02	7.362244e-02
1.572874116579570e-02	7.418646e-02
1.573634809362997e-02	7.458531e-02
1.574015155754711e-02	7.471855e-02
1.574395502146424e-02	7.480904e-02
1.574775848538138e-02	7.485678e-02
1.575156194929851e-02	7.486178e-02
1.575536541321565e-02	7.482404e-02
1.575916887713278e-02	7.474354e-02
1.576297234104992e-02	7.462031e-02
1.577161657722523e-02	7.417456e-02
1.578026081340054e-02	7.351666e-02
1.578890504957585e-02	7.264663e-02
1.579754928575116e-02	7.156444e-02
1.580619352192647e-02	7.027011e-02
1.581483775810177e-02	6.876363e-02
1.582348199427708e-02	6.704501e-02
1.582936007487629e-02	6.576384e-02
1.583523815547551e-02	6.439795e-02
1.584111623607471e-02	6.294732e-02
1.584699431667393e-02	6.141196e-02
1.585287239727314e-02	5.979188e-02
1.585875047787235e-02	5.808706e-02
1.586462855847156e-02	5.629751e-02
1.586704894460064e-02	5.554038e-02
1.587776779745802e-02	5.198950e-02
1.588848665031541e-02	4.824761e-02
1.589920550317279e-02	4.431471e-02
1.590992435603018e-02	4.019081e-02
1.592064320888756e-02	3.587589e-02
1.593136206174494e-02	3.136996e-02
1.594208091460233e-02	2.667302e-02
1.594761322575452e-02	2.421717e-02
1.595314553690672e-02	2.173913e-02
1.595867784805892e-02	1.923891e-02
1.596421015921112e-02	1.671650e-02
1.596974247036331e-02	1.417191e-02
1.597527478151551e-02	1.160513e-02
1.598080709266771e-02	9.016160e-03
1.598806825105497e-02	5.609605e-03
1.599290902331314e-02	3.329612e-03
1.599682452755087e-02	1.481441e-03
1.599741102818153e-02	1.204306e-03
1.599799752881220e-02	9.270779e-04
1.599858402944286e-02	6.497572e-04
1.599917053007352e-02	3.723439e-04
1.599975703070418e-02	9.483796e-05
1.600034353133484e-02	-1.827606e-04
1.600093003196551e-02	-4.604517e-04
1.600205160666907e-02	-9.930071e-04
1.600275125528365e-02	-1.324926e-03
1.600848700137359e-02	-4.043716e-03
1.601422274746354e-02	-6.748646e-03
1.601995849355348e-02	-9.439715e-03
1.602569423964343e-02	-1.211692e-02
1.603142998573337e-02	-1.478027e-02
1.603716573182332e-02	-1.742976e-02
1.604290147791326e-02	-2.006539e-02
1.605085417519455e-02	-2.368529e-02
1.605880687247583e-02	-2.722475e-02
1.606675956975712e-02	-3.068377e-02
1.607471226703840e-02	-3.406236e-02
1.608266496431968e-02	-3.736050e-02
1.609061766160097e-02	-4.057822e-02
1.609857035888225e-02	-4.371549e-02
1.610271959224640e-02	-4.530120e-02
1.610686882561055e-02	-4.685360e-02
1.611101805897470e-02	-4.837269e-02
1.611516729233885e-02	-4.985848e-02
1.611931652570300e-02	-5.131095e-02
1.612346575906714e-02	-5.273012e-02
1.612761499243129e-02	-5.411598e-02
1.613003537856038e-02	-5.490603e-02
1.613245576468946e-02	-5.568341e-02
1.613487615081855e-02	-5.644952e-02
1.613610303782721e-02	-5.683289e-02
1.613890827659375e-02	-5.769568e-02
1.614084194838548e-02	-5.827906e-02
1.614277562017721e-02	-5.885369e-02
1.614470929196895e-02	-5.941957e-02
1.614664296376067e-02	-5.997670e-02
1.614857663555241e-02	-6.052509e-02
1.615051030734414e-02	-6.106472e-02
1.615244397913587e-02	-6.159561e-02
1.615970513752313e-02	-6.350783e-02
1.616592898756935e-02	-6.504680e-02
1.617215283761557e-02	-6.648142e-02
1.617837668766180e-02	-6.781168e-02
1.618460053770802e-02	-6.903759e-02
1.619082438775424e-02	-7.015913e-02
1.619704823780046e-02	-7.117631e-02
1.620327208784669e-02	-7.208914e-02
1.620880439899888e-02	-7.280560e-02
1.621433671015108e-02	-7.343261e-02
1.621986902130328e-02	-7.397017e-02
1.622540133245548e-02	-7.441829e-02
1.623093364360767e-02	-7.477696e-02
1.623646595475987e-02	-7.504619e-02
1.624199826591207e-02	-7.522596e-02
1.624753057706427e-02	-7.531328e-02
1.625306288821647e-02	-7.531002e-02
1.625859519936866e-02	-7.521619e-02
1.626412751052086e-02	-7.503179e-02
1.626965982167306e-02	-7.475683e-02
1.627519213282526e-02	-7.439129e-02
1.628072444397746e-02	-7.393518e-02
1.628936868015277e-02	-7.303464e-02
1.629801291632807e-02	-7.192887e-02
1.630665715250338e-02	-7.061786e-02
1.631530138867869e-02	-6.910161e-02
1.632394562485400e-02	-6.738013e-02
1.633258986102931e-02	-6.545341e-02
1.634123409720462e-02	-6.332146e-02
1.635229871950902e-02	-6.029205e-02
1.636336334181341e-02	-5.701483e-02
1.637442796411781e-02	-5.348980e-02
1.638549258642220e-02	-4.971696e-02
1.639655720872660e-02	-4.569632e-02
1.640762183103099e-02	-4.142788e-02
1.641868645333539e-02	-3.691163e-02
1.642733068951070e-02	-3.326692e-02
1.643597492568601e-02	-2.955232e-02
1.644461916186132e-02	-2.576782e-02
1.645326339803662e-02	-2.191343e-02
1.646190763421193e-02	-1.798914e-02
1.647055187038724e-02	-1.399495e-02
1.647919610656255e-02	-9.930865e-03
1.649371842333707e-02	-3.092174e-03
1.649613880946616e-02	-1.948476e-03
1.649855919559524e-02	-8.052276e-04
1.649980088343977e-02	-2.179983e-04
1.650248236517746e-02	1.051483e-03
1.650478193632506e-02	2.138568e-03
1.650708150747266e-02	3.224137e-03
1.650938107862026e-02	4.308189e-03
1.651168064976785e-02	5.390725e-03
1.651398022091545e-02	6.471745e-03
1.651627979206306e-02	7.551249e-03
1.651857936321065e-02	8.629236e-03
1.652376590491584e-02	1.105796e-02
1.652895244662102e-02	1.346811e-02
1.653413898832621e-02	1.585969e-02
1.653932553003140e-02	1.823269e-02
1.654451207173658e-02	2.058712e-02
1.654969861344177e-02	2.292297e-02
1.655488515514695e-02	2.524026e-02
1.656180054408720e-02	2.829304e-02
1.656871593302745e-02	3.127853e-02
1.657563132196770e-02	3.419673e-02
1.658254671090794e-02	3.704765e-02
1.658946209984819e-02	3.983127e-02
1.659637748878844e-02	4.254760e-02
1.660329287772868e-02	4.519664e-02
1.660675057219881e-02	4.648426e-02
1.661020826666893e-02	4.774846e-02
1.661366596113905e-02	4.898925e-02
1.661712365560918e-02	5.020663e-02
1.662058135007930e-02	5.140059e-02
1.662403904454943e-02	5.257113e-02
1.662749673901955e-02	5.371827e-02
1.663233751127772e-02	5.528041e-02
1.663516583909638e-02	5.617128e-02
1.663565405630191e-02	5.632287e-02
1.663614227350745e-02	5.647391e-02
1.663663049071299e-02	5.662440e-02
1.663711870791853e-02	5.677434e-02
1.663760692512407e-02	5.692374e-02
1.663809514232961e-02	5.707259e-02
1.663858335953514e-02	5.722088e-02
1.663939296534694e-02	5.746602e-02
1.664016817578697e-02	5.769923e-02
1.664625475791955e-02	5.948572e-02
1.665234134005214e-02	6.117970e-02
1.665842792218472e-02	6.278117e-02
1.666451450431730e-02	6.429013e-02
1.667060108644988e-02	6.570659e-02
1.667668766858246e-02	6.703053e-02
1.668277425071504e-02	6.826197e-02
1.669038117854931e-02	6.965865e-02
1.669798810638359e-02	7.089025e-02
1.670559503421786e-02	7.195677e-02
1.671320196205213e-02	7.285819e-02
1.672080888988640e-02	7.359453e-02
1.672841581772068e-02	7.416578e-02
1.673602274555495e-02	7.457194e-02
1.673982620947208e-02	7.470883e-02
1.674362967338922e-02	7.480297e-02
1.674743313730636e-02	7.485437e-02
1.675123660122349e-02	7.486303e-02
1.675504006514063e-02	7.482894e-02
1.675884352905776e-02	7.475210e-02
1.676264699297490e-02	7.463252e-02
1.677129122915021e-02	7.419509e-02
1.677993546532552e-02	7.354540e-02
1.678857970150083e-02	7.268345e-02
1.679722393767613e-02	7.160923e-02
