time	V(out)
2.780227678676117e-05	1.714777e-01
2.992805802041130e-05	3.245552e-01
3.234844414949736e-05	4.695925e-01
3.476883027858342e-05	5.806584e-01
3.571405173352242e-05	6.108057e-01
3.651230567878549e-05	6.270685e-01
3.726343161624259e-05	6.360408e-01
3.816205002284249e-05	6.386070e-01
3.932754861963697e-05	6.283146e-01
4.117180233894954e-05	5.837796e-01
4.359218846803560e-05	4.831544e-01
4.601257459712167e-05	3.414476e-01
4.843296072620773e-05	1.686561e-01
5.054273445834108e-05	4.216746e-03
5.275518988999184e-05	-1.690158e-01
5.484416348918076e-05	-3.200334e-01
5.726454961826683e-05	-4.662291e-01
5.968493574735289e-05	-5.786160e-01
6.068281767214352e-05	-6.109698e-01
6.147346303871527e-05	-6.273812e-01
6.225251271134052e-05	-6.368416e-01
6.315798849486464e-05	-6.395534e-01
6.432094393089340e-05	-6.292384e-01
6.620511808440011e-05	-5.846485e-01
6.833997711326719e-05	-4.978901e-01
7.076036324235325e-05	-3.587929e-01
7.318074937143931e-05	-1.882350e-01
7.560113550052536e-05	-2.920076e-04
7.782500130391431e-05	1.733975e-01
7.997348069191839e-05	3.278596e-01
8.239386682100444e-05	4.722422e-01
8.481425295009050e-05	5.825110e-01
8.574020664986800e-05	6.117221e-01
8.654482352186544e-05	6.277931e-01
8.732120667871909e-05	6.367970e-01
8.818353638435477e-05	6.389375e-01
8.936248703507572e-05	6.300122e-01
9.053722926837675e-05	6.051500e-01
9.288671373497881e-05	5.172082e-01
9.530709986406487e-05	3.868833e-01
9.772748599315092e-05	2.213811e-01
1.001478721222370e-04	3.541652e-02
1.020816911137228e-04	-1.172858e-01
1.039892325095171e-04	-2.603063e-01
1.064096186386032e-04	-4.183200e-01
1.088300047676892e-04	-5.439253e-01
1.103619345080975e-04	-6.015959e-01
1.111501256565974e-04	-6.211735e-01
1.120424255843953e-04	-6.340785e-01
1.130797696665044e-04	-6.391161e-01
1.141937275107943e-04	-6.314679e-01
1.158146240850008e-04	-5.968136e-01
1.179704436189397e-04	-5.149161e-01
1.203908297480257e-04	-3.821194e-01
1.228112158771118e-04	-2.156360e-01
1.252316020061979e-04	-2.922768e-02
1.272067611253928e-04	1.265222e-01
1.291666479803002e-04	2.726874e-01
1.315203545782083e-04	4.246446e-01
1.339407407072943e-04	5.483615e-01
1.354038755963581e-04	6.025133e-01
1.361816897547652e-04	6.214284e-01
1.370807789953272e-04	6.341536e-01
1.380940615014249e-04	6.388050e-01
1.392169747567443e-04	6.314418e-01
1.406127518681383e-04	6.019822e-01
1.430331379972243e-04	5.103542e-01
1.454535241263104e-04	3.778691e-01
1.478739102553964e-04	2.106727e-01
1.502942963844825e-04	2.397317e-02
1.522985439338192e-04	-1.338752e-01
1.542946713863896e-04	-2.818033e-01
1.567150575154757e-04	-4.358348e-01
1.591354436445618e-04	-5.568511e-01
1.604772924014510e-04	-6.049918e-01
1.612369960726124e-04	-6.227571e-01
1.621480712156890e-04	-6.351486e-01
1.631191225197556e-04	-6.391422e-01
1.642577363460477e-04	-6.310892e-01
1.656842735317335e-04	-6.006822e-01
1.679735148403325e-04	-5.139921e-01
1.703939009694186e-04	-3.818392e-01
1.728142870985046e-04	-2.153197e-01
1.752346732275907e-04	-2.890008e-02
1.772104753944274e-04	1.268926e-01
1.791712511942898e-04	2.730056e-01
1.815578173945768e-04	4.267666e-01
1.839782035236628e-04	5.500429e-01
1.854180326609920e-04	6.030189e-01
1.861923492254835e-04	6.217093e-01
1.870937397632621e-04	6.343710e-01
1.880988897306842e-04	6.388923e-01
1.892248281338341e-04	6.310798e-01
1.907412067149401e-04	5.981089e-01
1.931615928440262e-04	5.044768e-01
1.955819789731122e-04	3.698086e-01
1.980023651021983e-04	2.011755e-01
2.004227512312843e-04	1.396862e-02
2.026476917067662e-04	-1.604250e-01
2.047128289841501e-04	-3.107328e-01
2.071332151132361e-04	-4.588640e-01
2.095536012423222e-04	-5.733632e-01
2.106338640985748e-04	-6.093045e-01
2.114125621401766e-04	-6.259484e-01
2.122389344626590e-04	-6.362507e-01
2.131529373554060e-04	-6.391938e-01
2.143127298269003e-04	-6.300043e-01
2.158462659658315e-04	-5.953712e-01
2.182666520949175e-04	-4.996427e-01
2.206870382240036e-04	-3.632133e-01
2.231074243530896e-04	-1.934355e-01
2.255278104821757e-04	-5.795212e-03
2.277620745428446e-04	1.689509e-01
2.298750575975472e-04	3.215775e-01
2.322954437266333e-04	4.673762e-01
2.347158298557193e-04	5.792816e-01
2.356943224898446e-04	6.108178e-01
2.364877716923357e-04	6.271782e-01
2.372557047434743e-04	6.364505e-01
2.381591758714608e-04	6.391149e-01
2.393228748047407e-04	6.296142e-01
2.409109703579344e-04	5.932072e-01
2.433313564870204e-04	4.964533e-01
2.457517426161065e-04	3.589559e-01
2.481721287451925e-04	1.884929e-01
2.505925148742786e-04	5.921925e-04
2.528073759287144e-04	-1.724419e-01
2.549508690112524e-04	-3.267039e-01
2.573712551403384e-04	-4.714128e-01
2.597916412694245e-04	-5.820850e-01
2.607233796804141e-04	-6.116529e-01
2.615239037841563e-04	-6.278304e-01
2.622840387266890e-04	-6.368111e-01
2.631697145410389e-04	-6.392167e-01
2.643400120466129e-04	-6.301061e-01
2.656979731918595e-04	-6.002371e-01
2.681183593209455e-04	-5.065930e-01
2.705387454500316e-04	-3.726527e-01
2.729591315791176e-04	-2.044943e-01
2.753795177082037e-04	-1.748134e-02
2.776225709180258e-04	1.584339e-01
2.796667235953678e-04	3.075259e-01
2.820871097244538e-04	4.562956e-01
2.845074958535399e-04	5.715282e-01
2.856166586112961e-04	6.087593e-01
2.863911510148878e-04	6.254801e-01
2.872341632713909e-04	6.360852e-01
2.881511623492854e-04	6.391098e-01
2.893098432934089e-04	6.292681e-01
2.910904054679607e-04	5.876903e-01
2.933472006819133e-04	4.965334e-01
2.957675868109994e-04	3.579451e-01
2.981879729400854e-04	1.873198e-01
3.006083590691715e-04	-6.423411e-04
3.028244574867953e-04	-1.737053e-01
3.049772248089412e-04	-3.284394e-01
3.073976109380272e-04	-4.727648e-01
3.098179970671133e-04	-5.829548e-01
3.107429937041195e-04	-6.121026e-01
3.115482881604817e-04	-6.281520e-01
3.123273620826780e-04	-6.371552e-01
3.131858251768596e-04	-6.392489e-01
3.143662085986534e-04	-6.300437e-01
3.156156481250950e-04	-6.029171e-01
3.180360342541810e-04	-5.103768e-01
3.204564203832671e-04	-3.778383e-01
3.228768065123531e-04	-2.106041e-01
3.252971926414392e-04	-2.388631e-02
3.273021121802504e-04	1.340125e-01
3.292987322431795e-04	2.819545e-01
3.317191183722655e-04	4.359342e-01
3.341395045013516e-04	5.568925e-01
3.354788196078964e-04	6.049126e-01
3.362381472671349e-04	6.226556e-01
3.371494730861635e-04	6.350416e-01
3.381196444268322e-04	6.390235e-01
3.392585851842095e-04	6.307901e-01
3.407457012787778e-04	5.987433e-01
3.430093364834704e-04	5.123823e-01
3.454297226125565e-04	3.794856e-01
3.478501087416425e-04	2.125601e-01
3.502704948707286e-04	2.596885e-02
3.522642164823247e-04	-1.311243e-01
3.542474396659929e-04	-2.783775e-01
3.566678257950790e-04	-4.330435e-01
3.590882119241650e-04	-5.547828e-01
3.604595180099351e-04	-6.043600e-01
3.612236000365483e-04	-6.224010e-01
3.621317616914326e-04	-6.348750e-01
3.631130500808014e-04	-6.390249e-01
3.642478599100192e-04	-6.310219e-01
3.657096619461352e-04	-5.993199e-01
3.681300480752213e-04	-5.060310e-01
3.705504342043073e-04	-3.718929e-01
3.729708203333934e-04	-2.036056e-01
3.753912064624794e-04	-1.653896e-02
3.776281947961220e-04	1.588763e-01
3.796780393651729e-04	3.083074e-01
3.820984254942590e-04	4.569223e-01
3.845188116233450e-04	5.719753e-01
3.856208824794995e-04	6.088884e-01
3.863964076673601e-04	6.255906e-01
3.872353345415357e-04	6.361210e-01
3.881515980974850e-04	6.391256e-01
3.893105519135672e-04	6.296973e-01
3.909406434935622e-04	5.927162e-01
3.932116909688178e-04	5.029503e-01
3.956320770979039e-04	3.666740e-01
3.980524632269899e-04	1.974952e-01
4.004728493560760e-04	1.007580e-02
4.027024684700743e-04	-1.645049e-01
4.047924197227175e-04	-3.160642e-01
4.072128058518036e-04	-4.630613e-01
4.096331919808896e-04	-5.762931e-01
4.106635400256297e-04	-6.100482e-01
4.114494838773984e-04	-6.265562e-01
4.122471649866278e-04	-6.363472e-01
4.131559991844910e-04	-6.391528e-01
4.143177089573870e-04	-6.299891e-01
4.158152954874850e-04	-5.963566e-01
4.182356816165711e-04	-5.010670e-01
4.206560677456571e-04	-3.651549e-01
4.230764538747432e-04	-1.957118e-01
4.254968400038292e-04	-8.194134e-03
4.277247477309011e-04	1.661781e-01
4.298238906349139e-04	3.181747e-01
4.322442767639999e-04	4.647177e-01
4.346646628930860e-04	5.774451e-01
4.356752661464972e-04	6.103489e-01
4.364640703183968e-04	6.268013e-01
4.372504177521070e-04	6.363932e-01
4.381572091954100e-04	6.391447e-01
4.393196766540447e-04	6.299548e-01
4.408158124846415e-04	5.963397e-01
4.432361986137275e-04	5.010311e-01
4.456565847428136e-04	3.651106e-01
4.480769708718996e-04	1.956620e-01
4.504973570009857e-04	8.142391e-03
4.527251718658871e-04	-1.662208e-01
4.548246032304425e-04	-3.182332e-01
4.572449893595286e-04	-4.647658e-01
4.596653754886146e-04	-5.774817e-01
4.606755316125723e-04	-6.103662e-01
4.614644005207471e-04	-6.268175e-01
4.622504913953921e-04	-6.364048e-01
4.631572365900037e-04	-6.391550e-01
4.643197212024996e-04	-6.297128e-01
4.659043231632729e-04	-5.934539e-01
4.683247092923589e-04	-4.968163e-01
4.707450954214450e-04	-3.594273e-01
4.731654815505311e-04	-1.890333e-01
4.755858676796171e-04	-1.161202e-03
4.778080984959004e-04	1.724573e-01
4.799480754653130e-04	3.264872e-01
4.823684615943990e-04	4.712310e-01
4.847888477234851e-04	5.819541e-01
4.857215008329250e-04	6.115724e-01
4.865215677561644e-04	6.277628e-01
4.872798882001367e-04	6.367411e-01
4.881681708883791e-04	6.391777e-01
4.893375019132313e-04	6.299644e-01
4.907449875985602e-04	5.987096e-01
4.931653737276463e-04	5.043679e-01
4.955857598567324e-04	3.696346e-01
4.980061459858185e-04	2.009574e-01
5.004265321149047e-04	1.373555e-02
5.026580573218380e-04	-1.611497e-01
5.047244766639847e-04	-3.114709e-01
5.071448627930708e-04	-4.594325e-01
5.095652489221569e-04	-5.737484e-01
5.106382089566065e-04	-6.093674e-01
5.114179684933211e-04	-6.259922e-01
5.122401393882188e-04	-6.362196e-01
5.131533856094022e-04	-6.391429e-01
5.143134587790081e-04	-6.295876e-01
5.159724090447445e-04	-5.914871e-01
5.182979501953572e-04	-4.985810e-01
5.207183363244433e-04	-3.611507e-01
5.231387224535294e-04	-1.910432e-01
5.255591085826155e-04	-3.275675e-03
5.277854974143600e-04	1.707545e-01
5.299144476841290e-04	3.242452e-01
5.323348338132151e-04	4.694791e-01
5.347552199423012e-04	5.807471e-01
5.357089862132594e-04	6.112433e-01
5.365060069477871e-04	6.275305e-01
5.372597738848933e-04	6.365594e-01
5.381606894806400e-04	6.391562e-01
5.393253361742254e-04	6.301495e-01
5.407265284406631e-04	5.992231e-01
5.431469145697492e-04	5.052312e-01
5.455673006988354e-04	3.708088e-01
5.479876868279215e-04	2.023350e-01
5.504080729570076e-04	1.519216e-02
5.526386058807281e-04	-1.596775e-01
5.546963643621528e-04	-3.095610e-01
5.571167504912389e-04	-4.579220e-01
5.595371366203250e-04	-5.726844e-01
5.606277211973771e-04	-6.090849e-01
5.614049180891233e-04	-6.257567e-01
5.622372309507428e-04	-6.361670e-01
5.631523036118912e-04	-6.391395e-01
5.643116992289151e-04	-6.296761e-01
5.659478535139664e-04	-5.924934e-01
5.682192837726413e-04	-5.026008e-01
5.706396699017274e-04	-3.661997e-01
5.730600560308135e-04	-1.969384e-01
5.754804421598996e-04	-9.489892e-03
5.777146779722693e-04	1.654156e-01
5.798079982094436e-04	3.171080e-01
5.822283843385297e-04	4.638776e-01
5.846487704676158e-04	5.768597e-01
5.856693451277756e-04	6.101925e-01
5.864567051979373e-04	6.266732e-01
5.872487752459890e-04	6.363654e-01
5.881565981954378e-04	6.391442e-01
5.893186830587446e-04	6.299899e-01
5.908077142916223e-04	5.965967e-01
5.932281004207084e-04	5.014158e-01
5.956484865497945e-04	3.656304e-01
5.980688726788807e-04	1.962693e-01
6.004892588079668e-04	8.780246e-03
6.027124652691779e-04	-1.652611e-01
6.048082636369976e-04	-3.171279e-01
6.072286497660837e-04	-4.638996e-01
6.096490358951698e-04	-5.768777e-01
6.106694440264986e-04	-6.102033e-01
6.114568282207579e-04	-6.266835e-01
6.122488026799654e-04	-6.363741e-01
6.131566084007266e-04	-6.391523e-01
6.143186996543905e-04	-6.299654e-01
6.158190890421047e-04	-5.964060e-01
6.181886037171084e-04	-5.035473e-01
6.206089898461945e-04	-3.681616e-01
6.230293759752806e-04	-1.992314e-01
6.254497621043667e-04	-1.191279e-02
6.276862688786315e-04	1.632728e-01
6.297640958951266e-04	3.141488e-01
6.321844820242127e-04	4.615432e-01
6.346048681532988e-04	5.752276e-01
6.356529827743035e-04	6.097555e-01
6.364363500805107e-04	6.263128e-01
6.372442367552125e-04	6.362846e-01
6.381549098757749e-04	6.391393e-01
6.393159375362051e-04	6.296598e-01
6.409344535994700e-04	5.924215e-01
6.433548397285561e-04	4.953554e-01
6.457752258576422e-04	3.574703e-01
6.481956119867283e-04	1.867595e-01
6.506159981158144e-04	-1.230672e-03
6.528311069540390e-04	-1.741954e-01
6.549850840519428e-04	-3.289510e-01
6.574054701810289e-04	-4.731579e-01
6.598258563101150e-04	-5.832042e-01
6.607488447114813e-04	-6.122273e-01
6.615555613780969e-04	-6.282380e-01
6.623402837609041e-04	-6.372461e-01
6.631906296962701e-04	-6.392498e-01
6.643740206039012e-04	-6.297101e-01
6.656964202634024e-04	-6.004563e-01
6.681168063924885e-04	-5.066407e-01
6.705371925215747e-04	-3.727277e-01
6.729575786506608e-04	-2.045872e-01
6.753779647797469e-04	-1.758029e-02
6.776173782072044e-04	1.580617e-01
6.796608349337458e-04	3.071422e-01
6.820812210628320e-04	4.559971e-01
6.845016071919181e-04	5.713222e-01
6.856144602481454e-04	6.087188e-01
6.863884150442105e-04	6.254489e-01
6.872335536774453e-04	6.360927e-01
6.881509355603241e-04	6.391274e-01
6.893094744853653e-04	6.293253e-01
6.910779200560270e-04	5.877429e-01
6.934359789493247e-04	4.991158e-01
6.942052966954405e-04	4.614334e-01
6.945769767321320e-04	4.403363e-01
6.955828125569145e-04	3.780244e-01
6.960137700507157e-04	3.491184e-01
6.968756850383181e-04	2.882062e-01
6.981404789824842e-04	1.942336e-01
6.990037079919560e-04	1.273755e-01
6.998956571538235e-04	5.644400e-02
7.005424158657945e-04	4.482837e-03
7.012485476080703e-04	-5.211429e-02
7.026608110926222e-04	-1.624735e-01
7.046239416718289e-04	-3.048417e-01
7.070443278009150e-04	-4.540014e-01
7.094647139300011e-04	-5.699110e-01
7.106006826028469e-04	-6.083516e-01
7.113712667991927e-04	-6.251417e-01
7.122297333104400e-04	-6.360303e-01
7.131495142359146e-04	-6.391301e-01
7.143071630960266e-04	-6.304193e-01
7.157026837495050e-04	-5.998744e-01
7.181230698785911e-04	-5.063492e-01
7.205434560076772e-04	-3.723297e-01
7.229638421367633e-04	-2.041199e-01
7.253842282658494e-04	-1.707844e-02
7.276084909344785e-04	1.573891e-01
7.296549042378479e-04	3.067261e-01
7.320752903669341e-04	4.556766e-01
7.344956764960202e-04	5.710956e-01
7.356122459918709e-04	6.086594e-01
7.363856592365917e-04	6.253993e-01
7.372329396813434e-04	6.360822e-01
7.381507071326231e-04	6.391274e-01
7.393091030120401e-04	6.297309e-01
7.409358536097471e-04	5.923363e-01
7.433562397388332e-04	4.952885e-01
7.457766258679193e-04	3.573803e-01
7.481970119970054e-04	1.866548e-01
7.506173981260915e-04	-1.330242e-03
7.528490594183308e-04	-1.755412e-01
7.550028336879704e-04	-3.301445e-01
7.574232198170565e-04	-4.740743e-01
7.598436059461426e-04	-5.837943e-01
7.607620624751297e-04	-6.125367e-01
7.615719906170571e-04	-6.284586e-01
7.623694711690936e-04	-6.374742e-01
7.632014811747675e-04	-6.392793e-01
7.643916642012057e-04	-6.292583e-01
7.657831610343497e-04	-5.978130e-01
7.682035471634358e-04	-5.025824e-01
7.706239332925219e-04	-3.672083e-01
7.730443194216081e-04	-1.981135e-01
7.754647055506942e-04	-1.072527e-02
7.776862371251501e-04	1.632731e-01
7.797705129556992e-04	3.145716e-01
7.821908990847853e-04	4.618855e-01
7.846112852138715e-04	5.754676e-01
7.856553749532851e-04	6.098199e-01
7.864393261937237e-04	6.263662e-01
7.872449002437500e-04	6.362969e-01
7.881551566969105e-04	6.391404e-01
7.893163389145443e-04	6.297999e-01
7.908836519138100e-04	5.941089e-01
7.933040380428961e-04	4.978002e-01
7.957244241719822e-04	3.607526e-01
7.981448103010683e-04	1.905775e-01
8.005651964301544e-04	2.793214e-03
8.028013970175453e-04	-1.719604e-01
8.049315130844177e-04	-3.254039e-01
8.073518992135038e-04	-4.703775e-01
8.097722853425899e-04	-5.813689e-01
8.107153375537944e-04	-6.114186e-01
8.115139044889210e-04	-6.276641e-01
8.122662723607672e-04	-6.366329e-01
8.131631066541576e-04	-6.391711e-01
8.143292668520463e-04	-6.298163e-01
8.158309965405204e-04	-5.959120e-01
8.182513826696065e-04	-5.003197e-01
8.206717687986926e-04	-3.641461e-01
8.230921549277787e-04	-1.945338e-01
8.255125410568648e-04	-6.948779e-03
8.277334501737247e-04	1.668369e-01
8.298399993268489e-04	3.192539e-01
8.322603854559350e-04	4.655704e-01
8.346807715850211e-04	5.780392e-01
8.356812666787916e-04	6.105101e-01
8.364715339387104e-04	6.269337e-01
8.372520824177495e-04	6.364244e-01
8.381578284317441e-04	6.391481e-01
8.393206836406622e-04	6.299121e-01
8.408275079490185e-04	5.959684e-01
8.432478940781046e-04	5.004779e-01
8.456682802071907e-04	3.643623e-01
8.480886663362768e-04	1.947875e-01
8.505090524653629e-04	7.227047e-03
8.527490353940946e-04	-1.680183e-01
8.548535341193341e-04	-3.201877e-01
8.572739202484202e-04	-4.662922e-01
8.596943063775063e-04	-5.785429e-01
8.606863076311757e-04	-6.106517e-01
8.614778036927192e-04	-6.270508e-01
8.622534809613888e-04	-6.364567e-01
8.631583486685059e-04	-6.391574e-01
8.643215296347223e-04	-6.297365e-01
8.658887092638706e-04	-5.939795e-01
8.683090953929567e-04	-4.975652e-01
8.707294815220428e-04	-3.604341e-01
8.731498676511289e-04	-1.902054e-01
8.755702537802150e-04	-2.391419e-03
8.777893385538433e-04	1.710471e-01
8.799223808623522e-04	3.247710e-01
8.823427669914383e-04	4.698934e-01
8.847631531205244e-04	5.810330e-01
8.857119388691377e-04	6.113213e-01
8.865096784683028e-04	6.275936e-01
8.872605933362978e-04	6.365740e-01
8.881609942893278e-04	6.391573e-01
8.893258318398622e-04	6.299996e-01
8.907771656109034e-04	5.976188e-01
8.931975517399895e-04	5.028577e-01
8.956179378690756e-04	3.675835e-01
8.980383239981617e-04	1.985542e-01
9.004587101272478e-04	1.120164e-02
9.027011033037676e-04	-1.644023e-01
9.047824195797488e-04	-3.154012e-01
9.072028057088349e-04	-4.625275e-01
9.096231918379210e-04	-5.759190e-01
9.106598130503284e-04	-6.099464e-01
9.114448474625483e-04	-6.264718e-01
9.122461312172711e-04	-6.363265e-01
9.131556146224187e-04	-6.391494e-01
9.143170835878922e-04	-6.296425e-01
9.159389679040639e-04	-5.922853e-01
9.183593540331500e-04	-4.951453e-01
9.207797401622361e-04	-3.571861e-01
9.232001262913222e-04	-1.864279e-01
9.256205124204083e-04	1.578196e-03
9.278370058766352e-04	1.746303e-01
9.299928951754189e-04	3.294631e-01
9.324132813045050e-04	4.735536e-01
9.348336674335911e-04	5.834564e-01
9.357546608680129e-04	6.123558e-01
9.365627909017079e-04	6.283275e-01
9.373531275563713e-04	6.373396e-01
9.381954049951921e-04	6.392550e-01
9.393817849409679e-04	6.295235e-01
9.407279279113707e-04	5.995040e-01
9.431483140404568e-04	5.051656e-01
9.455687001695429e-04	3.707200e-01
9.479890862986290e-04	2.022306e-01
9.504094724277152e-04	1.508798e-02
9.526532155541230e-04	-1.607829e-01
9.547115541051977e-04	-3.106040e-01
9.571319402342838e-04	-4.587391e-01
9.595523263633699e-04	-5.732601e-01
9.606333884961169e-04	-6.092377e-01
9.614119703296862e-04	-6.258842e-01
9.622388025694201e-04	-6.361954e-01
9.631528882885191e-04	-6.391414e-01
9.643126500340902e-04	-6.295054e-01
9.660045962909372e-04	-5.902296e-01
9.683756361261605e-04	-4.946063e-01
9.707960222552466e-04	-3.561298e-01
9.732164083843327e-04	-1.852030e-01
9.756367945134188e-04	2.865803e-03
9.778500612972558e-04	1.756091e-01
9.800141263510323e-04	3.308667e-01
9.824345124801184e-04	4.746481e-01
9.848548986092045e-04	5.841608e-01
9.857704744667274e-04	6.127252e-01
9.865824454503294e-04	6.285901e-01
9.873880440152603e-04	6.376082e-01
9.882083857145733e-04	6.392904e-01
9.894028899807028e-04	6.293095e-01
9.907192488274473e-04	5.998986e-01
9.931396349565334e-04	5.055703e-01
9.955600210856195e-04	3.712713e-01
9.979804072147056e-04	2.028777e-01
1.000400793343792e-03	1.577160e-02
1.002642088230894e-03	-1.599410e-01
1.004696367693797e-03	-3.095704e-01
1.007116753822883e-03	-4.579225e-01
1.009537139951969e-03	-5.726848e-01
1.010627722440549e-03	-6.090851e-01
1.011404919636136e-03	-6.257569e-01
1.012237231295486e-03	-6.361672e-01
1.013152303740144e-03	-6.391397e-01
1.014311699437481e-03	-6.295639e-01
1.015987598740144e-03	-5.908697e-01
1.018339568264271e-03	-4.964469e-01
1.020759954393357e-03	-3.584652e-01
1.023180340522443e-03	-1.879168e-01
1.025600726651529e-03	1.672038e-05
1.027815911378013e-03	1.730434e-01
1.029963860158844e-03	3.275301e-01
1.032384246287930e-03	4.720506e-01
1.034804632417017e-03	5.824860e-01
1.035733046322276e-03	6.118466e-01
1.036535921993991e-03	6.279616e-01
1.037305391640213e-03	6.369548e-01
1.038177655491254e-03	6.392050e-01
1.039352924573949e-03	6.298671e-01
1.040720085936339e-03	5.995846e-01
1.043140472065426e-03	5.055314e-01
1.045560858194512e-03	3.712180e-01
1.047981244323598e-03	2.028153e-01
1.050401630452684e-03	1.570412e-02
1.052640062404435e-03	-1.597877e-01
1.054694771478758e-03	-3.094595e-01
1.057115157607844e-03	-4.578366e-01
1.059535543736930e-03	-5.726242e-01
1.060627126820705e-03	-6.090692e-01
1.061404178440480e-03	-6.257436e-01
1.062237066124767e-03	-6.361643e-01
1.063152242292639e-03	-6.391396e-01
1.064311599510996e-03	-6.296355e-01
1.065962662939676e-03	-5.916002e-01
1.068344171603352e-03	-4.960756e-01
1.070764557732438e-03	-3.581682e-01
1.073184943861524e-03	-1.875704e-01
1.075605329990610e-03	3.787780e-04
1.077822663837948e-03	1.735515e-01
1.079972191401194e-03	3.280871e-01
1.082392577530280e-03	4.784663e-01
1.083570263746358e-03	5.375514e-01
1.084793323621977e-03	5.834029e-01
1.086149080193326e-03	6.207791e-01
1.086718488185340e-03	6.316157e-01
1.087590138964495e-03	6.400067e-01
1.088036101147704e-03	6.412687e-01
1.088517335675889e-03	6.400985e-01
1.089209847942626e-03	6.343803e-01
1.089899290816662e-03	6.232374e-01
1.091217547513183e-03	5.892009e-01
1.092504276984100e-03	5.409663e-01
1.094345902773224e-03	4.467718e-01
1.096620325670419e-03	3.013126e-01
1.099040711799505e-03	1.226821e-01
1.100803202740699e-03	-1.596480e-02
1.102898248868184e-03	-1.795745e-01
1.104997478437968e-03	-3.299393e-01
1.107417864567054e-03	-4.737987e-01
1.109838250696140e-03	-5.836156e-01
1.110758074012333e-03	-6.124427e-01
1.111567033291957e-03	-6.283907e-01
1.112360664362597e-03	-6.374046e-01
1.113198207052264e-03	-6.392688e-01
1.114386340837243e-03	-6.293020e-01
1.115788447404133e-03	-5.995781e-01
1.117582740720924e-03	-5.335973e-01
1.120003126850011e-03	-4.056968e-01
1.122423512979097e-03	-2.438818e-01
1.124843899108183e-03	-5.968549e-02
1.126625262815589e-03	8.150596e-02
1.128295939128943e-03	2.098081e-01
1.130602607871724e-03	3.690006e-01
1.133022994000810e-03	5.056701e-01
1.135050869321470e-03	5.912428e-01
1.135916767917643e-03	6.160631e-01
1.136760108706870e-03	6.305664e-01
1.137807960453949e-03	6.389031e-01
1.138751409419059e-03	6.360371e-01
1.140284456393337e-03	6.104303e-01
1.142272761969452e-03	5.452557e-01
1.144693148098538e-03	4.240076e-01
1.147113534227624e-03	2.661885e-01
1.149533920356710e-03	8.417082e-02
1.151161289063078e-03	-4.464271e-02
1.152957312063344e-03	-1.844923e-01
1.155034643988458e-03	-3.325158e-01
1.157455030117544e-03	-4.757112e-01
1.159875416246630e-03	-5.848454e-01
1.160785763346691e-03	-6.130880e-01
1.161601445253532e-03	-6.288474e-01
1.162421795375766e-03	-6.378653e-01
1.163220931999420e-03	-6.393313e-01
1.164423287559959e-03	-6.278386e-01
