
-2.58199405	4.32538800
-2.58135405	4.32538800
-2.58071405	4.32538800
-2.58007405	4.32538800
-2.57943405	4.32538800
-2.57879405	4.32538800
-2.57815405	4.32538800
-2.57751405	4.32538800
-2.57687405	4.32538800
-2.57623405	4.23535900
-2.57559405	4.23535900
-2.57495405	4.32538800
-2.57431405	4.32538800
-2.57367405	4.32538800
-2.57303405	4.23535900
-2.57239405	4.32538800
-2.57175405	4.23535900
-2.57111405	4.32538800
-2.57047405	4.23535900
-2.56983405	4.23535900
-2.56919405	4.32538800
-2.56855405	4.32538800
-2.56791405	4.32538800
-2.56727405	4.23535900
-2.56663405	4.23535900
-2.56599405	4.23535900
-2.56535405	4.23535900
-2.56471405	4.23535900
-2.56407405	4.23535900
-2.56343405	4.23535900
-2.56279405	4.23535900
-2.56215405	4.23535900
-2.56151405	4.23535900
-2.56087405	4.23535900
-2.56023405	4.32538800
-2.55959405	4.23535900
-2.55895405	4.23535900
-2.55831405	4.23535900
-2.55767405	4.14563400
-2.55703405	4.23535900
-2.55639405	4.23535900
-2.55575405	4.23535900
-2.55511405	4.14563400
-2.55447405	4.14563400
-2.55383405	4.23535900
-2.55319405	4.23535900
-2.55255405	4.23535900
-2.55191405	4.14563400
-2.55127405	4.14563400
-2.55063405	4.23535900
-2.54999405	4.14563400
-2.54935405	4.23535900
-2.54871405	4.23535900
-2.54807405	4.14563400
-2.54743405	4.23535900
-2.54679405	4.14563400
-2.54615405	4.23535900
-2.54551405	4.14563400
-2.54487405	4.14563400
-2.54423405	4.14563400
-2.54359405	4.14563400
-2.54295405	4.14563400
-2.54231405	4.14563400
-2.54167405	4.14563400
-2.54103405	4.14563400
-2.54039405	4.14563400
-2.53975405	4.14563400
-2.53911405	4.14563400
-2.53847405	4.14563400
-2.53783405	4.14563400
-2.53719405	4.14563400
-2.53655405	4.14563400
-2.53591405	4.14563400
-2.53527405	4.14563400
-2.53463405	4.14563400
-2.53399405	4.05560500
-2.53335405	4.14563400
-2.53271405	3.96588000
-2.53207405	4.05560500
-2.53143405	4.05560500
-2.53079405	4.05560500
-2.53015405	4.05560500
-2.52951405	4.05560500
-2.52887405	3.96588000
-2.52823405	4.05560500
-2.52759405	3.96588000
-2.52695405	3.96588000
-2.52631405	4.05560500
-2.52567405	3.96588000
-2.52503405	4.05560500
-2.52439405	3.96588000
-2.52375405	3.96588000
-2.52311405	3.96588000
-2.52247405	3.96588000
-2.52183405	3.96588000
-2.52119405	3.96588000
-2.52055405	3.96588000
-2.51991405	3.96588000
-2.51927405	3.96588000
-2.51863405	3.96588000
-2.51799405	3.96588000
-2.51735405	3.96588000
-2.51671405	3.96588000
-2.51607405	3.96588000
-2.51543405	3.96588000
-2.51479405	3.96588000
-2.51415405	3.96588000
-2.51351405	3.96588000
-2.51287405	3.96588000
-2.51223405	3.96588000
-2.51159405	3.87615600
-2.51095405	3.87615600
-2.51031405	3.96588000
-2.50967405	3.87615600
-2.50903405	3.96588000
-2.50839405	3.87615600
-2.50775405	3.87615600
-2.50711405	3.87615600
-2.50647405	3.87615600
-2.50583405	3.87615600
-2.50519405	3.87615600
-2.50455405	3.87615600
-2.50391405	3.87615600
-2.50327405	3.87615600
-2.50263405	3.87615600
-2.50199405	3.87615600
-2.50135405	3.78612600
-2.50071405	3.87615600
-2.50007405	3.87615600
-2.49943405	3.87615600
-2.49879405	3.87615600
-2.49815405	3.87615600
-2.49751405	3.78612600
-2.49687405	3.78612600
-2.49623405	3.87615600
-2.49559405	3.87615600
-2.49495405	3.78612600
-2.49431405	3.78612600
-2.49367405	3.78612600
-2.49303405	3.78612600
-2.49239405	3.78612600
-2.49175405	3.78612600
-2.49111405	3.78612600
-2.49047405	3.78612600
-2.48983405	3.78612600
-2.48919405	3.78612600
-2.48855405	3.78612600
-2.48791405	3.78612600
-2.48727405	3.78612600
-2.48663405	3.60667800
-2.48599405	3.78612600
-2.48535405	3.69640200
-2.48471405	3.60667800
-2.48407405	3.78612600
-2.48343405	3.78612600
-2.48279405	3.60667800
-2.48215405	3.69640200
-2.48151405	3.69640200
-2.48087405	3.69640200
-2.48023405	3.69640200
-2.47959405	3.60667800
-2.47895405	3.60667800
-2.47831405	3.60667800
-2.47767405	3.60667800
-2.47703405	3.60667800
-2.47639405	3.60667800
-2.47575405	3.60667800
-2.47511405	3.60667800
-2.47447405	3.60667800
-2.47383405	3.60667800
-2.47319405	3.51664800
-2.47255405	3.60667800
-2.47191405	3.60667800
-2.47127405	3.51664800
-2.47063405	3.60667800
-2.46999405	3.60667800
-2.46935405	3.51664800
-2.46871405	3.60667800
-2.46807405	3.60667800
-2.46743405	3.51664800
-2.46679405	3.51664800
-2.46615405	3.51664800
-2.46551405	3.51664800
-2.46487405	3.51664800
-2.46423405	3.51664800
-2.46359405	3.51664800
-2.46295405	3.51664800
-2.46231405	3.51664800
-2.46167405	3.51664800
-2.46103405	3.51664800
-2.46039405	3.42692400
-2.45975405	3.42692400
-2.45911405	3.51664800
-2.45847405	3.42692400
-2.45783405	3.42692400
-2.45719405	3.42692400
-2.45655405	3.42692400
-2.45591405	3.42692400
-2.45527405	3.42692400
-2.45463405	3.42692400
-2.45399405	3.42692400
-2.45335405	3.42692400
-2.45271405	3.33689400
-2.45207405	3.33689400
-2.45143405	3.33689400
-2.45079405	3.42692400
-2.45015405	3.42692400
-2.44951405	3.33689400
-2.44887405	3.33689400
-2.44823405	3.33689400
-2.44759405	3.33689400
-2.44695405	3.33689400
-2.44631405	3.24716900
-2.44567405	3.33689400
-2.44503405	3.24716900
-2.44439405	3.24716900
-2.44375405	3.24716900
-2.44311405	3.24716900
-2.44247405	3.24716900
-2.44183405	3.24716900
-2.44119405	3.24716900
-2.44055405	3.24716900
-2.43991405	3.24716900
-2.43927405	3.24716900
-2.43863405	3.24716900
-2.43799405	3.15744500
-2.43735405	3.15744500
-2.43671405	3.24716900
-2.43607405	3.15744500
-2.43543405	3.15744500
-2.43479405	3.15744500
-2.43415405	3.15744500
-2.43351405	3.15744500
-2.43287405	3.15744500
-2.43223405	3.06741500
-2.43159405	3.15744500
-2.43095405	3.15744500
-2.43031405	3.06741500
-2.42967405	3.15744500
-2.42903405	3.06741500
-2.42839405	3.06741500
-2.42775405	3.06741500
-2.42711405	3.15744500
-2.42647405	3.06741500
-2.42583405	3.06741500
-2.42519405	3.06741500
-2.42455405	3.06741500
-2.42391405	3.06741500
-2.42327405	3.06741500
-2.42263405	2.97769100
-2.42199405	2.97769100
-2.42135405	3.06741500
-2.42071405	3.06741500
-2.42007405	2.88796700
-2.41943405	3.06741500
-2.41879405	2.97769100
-2.41815405	2.97769100
-2.41751405	2.88796700
-2.41687405	2.88796700
-2.41623405	2.88796700
-2.41559405	2.88796700
-2.41495405	2.88796700
-2.41431405	2.88796700
-2.41367405	2.88796700
-2.41303405	2.88796700
-2.41239405	2.88796700
-2.41175405	2.88796700
-2.41111405	2.88796700
-2.41047405	2.88796700
-2.40983405	2.88796700
-2.40919405	2.79793700
-2.40855405	2.88796700
-2.40791405	2.79793700
-2.40727405	2.88796700
