time	I(R10)
1.660057405759361e-03	9.408366e-03
1.667318564146619e-03	6.006821e-03
1.669738950275705e-03	4.878526e-03
1.674579722533877e-03	2.631323e-03
1.678242673683822e-03	9.389080e-04
1.680605336935094e-03	-1.479133e-04
1.682154433966106e-03	-8.599106e-04
1.682920929940679e-03	-1.211743e-03
1.683841668026795e-03	-1.632643e-03
1.689916342582533e-03	-4.396383e-03
1.695991017138270e-03	-7.114981e-03
1.702065691694008e-03	-9.788437e-03
1.708140366249746e-03	-1.241675e-02
1.714215040805484e-03	-1.499992e-02
1.720289715361221e-03	-1.753796e-02
1.726364389916959e-03	-2.003084e-02
1.736737473327328e-03	-2.417247e-02
1.747110556737697e-03	-2.808926e-02
1.757483640148066e-03	-3.178121e-02
1.767856723558435e-03	-3.524831e-02
1.778229806968804e-03	-3.849057e-02
1.788602890379173e-03	-4.150799e-02
1.798975973789542e-03	-4.430057e-02
1.804508284941739e-03	-4.566458e-02
1.810040596093936e-03	-4.694651e-02
1.815572907246133e-03	-4.814636e-02
1.821105218398330e-03	-4.926413e-02
1.826637529550527e-03	-5.029983e-02
1.832169840702723e-03	-5.125345e-02
1.837702151854920e-03	-5.212500e-02
1.840122537984006e-03	-5.247787e-02
1.844963310242179e-03	-5.313384e-02
1.852224468629437e-03	-5.399225e-02
1.859485627016695e-03	-5.469855e-02
1.869858710427064e-03	-5.543964e-02
1.880231793837433e-03	-5.586474e-02
1.890604877247802e-03	-5.597387e-02
1.900977960658171e-03	-5.576701e-02
1.911351044068540e-03	-5.524417e-02
1.921724127478909e-03	-5.440535e-02
1.932097210889279e-03	-5.325055e-02
1.938321060935500e-03	-5.240902e-02
1.944544910981721e-03	-5.146315e-02
1.950768761027943e-03	-5.041293e-02
1.956992611074164e-03	-4.925838e-02
1.963216461120386e-03	-4.799948e-02
1.969440311166607e-03	-4.663625e-02
1.975664161212828e-03	-4.516868e-02
1.982925319600087e-03	-4.333940e-02
1.987766091858259e-03	-4.204833e-02
1.992606864116431e-03	-4.070143e-02
1.996870283641334e-03	-3.947253e-02
1.997337826770407e-03	-3.933525e-02
1.997805369899481e-03	-3.919739e-02
1.998272913028554e-03	-3.905892e-02
1.998740456157627e-03	-3.891986e-02
1.999207999286701e-03	-3.878021e-02
1.999675542415774e-03	-3.863996e-02
2.000143085544847e-03	-3.849911e-02
2.001539723872532e-03	-3.807632e-02
2.002314902619108e-03	-3.783990e-02
2.003429395291501e-03	-3.749759e-02
2.009408458801886e-03	-3.560593e-02
2.015387522312271e-03	-3.364597e-02
2.021366585822656e-03	-3.161770e-02
2.027345649333041e-03	-2.952113e-02
2.033324712843426e-03	-2.735624e-02
2.039303776353811e-03	-2.512305e-02
2.045282839864196e-03	-2.282156e-02
2.051506689910418e-03	-2.036220e-02
2.057730539956639e-03	-1.785422e-02
2.063954390002861e-03	-1.529761e-02
2.070178240049082e-03	-1.269237e-02
2.076402090095303e-03	-1.003850e-02
2.082625940141525e-03	-7.335992e-03
2.088849790187746e-03	-4.584860e-03
2.091270176316832e-03	-3.509487e-03
2.093690562445918e-03	-2.429206e-03
2.096110948575005e-03	-1.345163e-03
2.097402760380806e-03	-7.650863e-04
2.098700175725986e-03	-1.802143e-04
2.101566761722897e-03	1.117036e-03
2.103775319706002e-03	2.119473e-03
2.105983877689107e-03	3.123914e-03
2.108192435672211e-03	4.130356e-03
2.110400993655317e-03	5.138802e-03
2.112609551638421e-03	6.149250e-03
2.114818109621526e-03	7.161700e-03
2.117026667604631e-03	8.176154e-03
2.124287825991889e-03	1.152070e-02
2.129128598250062e-03	1.376189e-02
2.133969370508234e-03	1.600097e-02
2.138810142766406e-03	1.823796e-02
2.143650915024578e-03	2.047284e-02
2.148491687282750e-03	2.270562e-02
2.153332459540923e-03	2.493629e-02
2.158173231799095e-03	2.716487e-02
2.163014004057267e-03	2.937911e-02
2.170275162444525e-03	3.267867e-02
2.177882090278796e-03	3.611955e-02
2.185489018113067e-03	3.949808e-02
2.193095945947337e-03	4.281425e-02
2.200702873781608e-03	4.606807e-02
2.208309801615879e-03	4.925953e-02
2.215916729450149e-03	5.238864e-02
2.223523657284420e-03	5.545540e-02
2.225944043413506e-03	5.640715e-02
2.237008665717900e-03	6.068316e-02
2.248073288022293e-03	6.470206e-02
2.259137910326687e-03	6.846384e-02
2.270202532631081e-03	7.196852e-02
2.281267154935474e-03	7.521608e-02
2.292331777239868e-03	7.820653e-02
2.303396399544261e-03	8.093987e-02
2.311694866272557e-03	8.276440e-02
2.319993333000852e-03	8.439893e-02
2.328291799729147e-03	8.584346e-02
2.336590266457442e-03	8.709801e-02
2.344888733185738e-03	8.816255e-02
2.353187199914033e-03	8.903711e-02
2.361485666642328e-03	8.972167e-02
2.373587597287759e-03	9.034364e-02
2.385689527933189e-03	9.054053e-02
2.397791458578620e-03	9.031232e-02
2.409893389224050e-03	8.965902e-02
2.421995319869481e-03	8.858064e-02
2.434097250514911e-03	8.707716e-02
2.446199181160342e-03	8.514860e-02
2.452768800653576e-03	8.393302e-02
2.459338420146809e-03	8.260742e-02
2.465908039640043e-03	8.117178e-02
2.472477659133277e-03	7.962610e-02
2.479047278626511e-03	7.797039e-02
2.485616898119744e-03	7.620464e-02
2.492186517612978e-03	7.432885e-02
2.494606903742064e-03	7.361484e-02
2.497027289871150e-03	7.288881e-02
2.498424936400354e-03	7.246378e-02
2.499465057418953e-03	7.214404e-02
2.502030829908154e-03	7.134490e-02
2.503279540571243e-03	7.095035e-02
2.504528251234332e-03	7.055235e-02
2.505776961897421e-03	7.015090e-02
2.507025672560509e-03	6.974600e-02
2.508274383223598e-03	6.933765e-02
2.509523093886687e-03	6.892585e-02
2.510771804549776e-03	6.851060e-02
2.518032962937034e-03	6.603622e-02
2.525294121324292e-03	6.345695e-02
2.531863740817526e-03	6.102612e-02
2.538433360310760e-03	5.852840e-02
2.545002979803993e-03	5.596378e-02
2.551572599297227e-03	5.333228e-02
2.558142218790461e-03	5.063389e-02
2.564711838283695e-03	4.786860e-02
2.571281457776928e-03	4.503642e-02
2.578888385611199e-03	4.168742e-02
2.586495313445470e-03	3.829708e-02
2.594102241279740e-03	3.486541e-02
2.601709169114011e-03	3.139241e-02
2.609316096948281e-03	2.787807e-02
2.616923024782552e-03	2.432239e-02
2.624529952616823e-03	2.072538e-02
2.628679185980970e-03	1.876465e-02
2.632828419345118e-03	1.680420e-02
2.636977652709266e-03	1.484405e-02
2.641126886073413e-03	1.288419e-02
2.645276119437561e-03	1.092461e-02
2.649425352801708e-03	8.965329e-03
2.653574586165856e-03	7.006336e-03
2.658415358424028e-03	4.729950e-03
2.663256130682200e-03	2.460920e-03
2.666412921430523e-03	9.851843e-04
2.666838699061141e-03	7.864777e-04
2.667264476691758e-03	5.878431e-04
2.667690254322376e-03	3.892805e-04
2.668116031952994e-03	1.907901e-04
2.668541809583611e-03	-7.628299e-06
2.668967587214229e-03	-2.059746e-04
2.669393364844847e-03	-4.042489e-04
2.670421375953329e-03	-8.838485e-04
2.671077619040869e-03	-1.189824e-03
2.671830872189539e-03	-1.539588e-03
2.677849088223161e-03	-4.326014e-03
2.683867304256783e-03	-7.075707e-03
2.689885520290405e-03	-9.788666e-03
2.695903736324027e-03	-1.246489e-02
2.701921952357649e-03	-1.510438e-02
2.707940168391272e-03	-1.770714e-02
2.713958384424894e-03	-2.027317e-02
2.723639928941238e-03	-2.431263e-02
2.733321473457583e-03	-2.817506e-02
2.743003017973927e-03	-3.186046e-02
2.752684562490271e-03	-3.536881e-02
2.762366107006616e-03	-3.870013e-02
2.772047651522960e-03	-4.185441e-02
2.781729196039305e-03	-4.483165e-02
2.786224198850465e-03	-4.612795e-02
2.790719201661625e-03	-4.737377e-02
2.795214204472784e-03	-4.856912e-02
2.799709207283944e-03	-4.971399e-02
2.804204210095104e-03	-5.080839e-02
2.808699212906264e-03	-5.185231e-02
2.813194215717424e-03	-5.284576e-02
2.818034987975596e-03	-5.385351e-02
2.825296146362855e-03	-5.524701e-02
2.834286151985175e-03	-5.677932e-02
2.843276157607494e-03	-5.807796e-02
2.852266163229814e-03	-5.914290e-02
2.861256168852134e-03	-5.997415e-02
2.870246174474454e-03	-6.057171e-02
2.879236180096774e-03	-6.093558e-02
2.888226185719094e-03	-6.106576e-02
2.897561960788426e-03	-6.093552e-02
2.906897735857758e-03	-6.055456e-02
2.916233510927090e-03	-5.992287e-02
2.925569285996422e-03	-5.904044e-02
2.934905061065754e-03	-5.790729e-02
2.944240836135086e-03	-5.652341e-02
2.953576611204419e-03	-5.488881e-02
2.958071614015578e-03	-5.401975e-02
2.962566616826738e-03	-5.309884e-02
2.967061619637898e-03	-5.212608e-02
2.971556622449058e-03	-5.110147e-02
2.976051625260218e-03	-5.002501e-02
2.980546628071378e-03	-4.889670e-02
2.985041630882538e-03	-4.771655e-02
2.989882403140710e-03	-4.639344e-02
2.994723175398882e-03	-4.501505e-02
2.997882926408639e-03	-4.408931e-02
2.998311157690300e-03	-4.396170e-02
2.998739388971962e-03	-4.383363e-02
2.999167620253623e-03	-4.370512e-02
2.999595851535284e-03	-4.357615e-02
3.000024082816946e-03	-4.344673e-02
3.000452314098607e-03	-4.331686e-02
3.000880545380268e-03	-4.318653e-02
3.002086547706497e-03	-4.281805e-02
3.002838129495518e-03	-4.258690e-02
3.008638312521376e-03	-4.075190e-02
3.014438495547234e-03	-3.885207e-02
3.020238678573092e-03	-3.688740e-02
3.026038861598950e-03	-3.485791e-02
3.031839044624808e-03	-3.276357e-02
3.037639227650666e-03	-3.060440e-02
3.043439410676524e-03	-2.838040e-02
3.050700569063783e-03	-2.551106e-02
3.057961727451041e-03	-2.257717e-02
3.065222885838299e-03	-1.957875e-02
3.072484044225558e-03	-1.651579e-02
3.079745202612816e-03	-1.338828e-02
3.087006361000074e-03	-1.019624e-02
3.094267519387333e-03	-6.939654e-03
3.101528677774591e-03	-3.658015e-03
3.103949063903677e-03	-2.556138e-03
3.106369450032763e-03	-1.451301e-03
3.107723015685871e-03	-8.325622e-04
3.108859186075867e-03	-3.116951e-04
3.111670733358829e-03	9.819121e-04
3.113528042483482e-03	1.837612e-03
3.115385351608135e-03	2.694151e-03
3.117242660732788e-03	3.551530e-03
3.119099969857442e-03	4.409750e-03
3.120957278982095e-03	5.268809e-03
3.122814588106748e-03	6.128708e-03
3.124671897231401e-03	6.989446e-03
3.131933055618660e-03	1.035833e-02
3.137811136217869e-03	1.309709e-02
3.143689216817078e-03	1.582558e-02
3.149567297416287e-03	1.854378e-02
3.155445378015496e-03	2.125170e-02
3.161323458614705e-03	2.394934e-02
3.167201539213915e-03	2.663671e-02
3.173079619813124e-03	2.931379e-02
3.180340778200382e-03	3.257750e-02
3.182761164329468e-03	3.365644e-02
3.187601936587640e-03	3.579938e-02
3.194517325527886e-03	3.883649e-02
3.201432714468132e-03	4.181006e-02
3.208348103408378e-03	4.472009e-02
3.215263492348624e-03	4.756658e-02
3.222178881288870e-03	5.034953e-02
3.229094270229116e-03	5.306894e-02
3.236009659169363e-03	5.572481e-02
3.246382742579732e-03	5.956843e-02
3.256755825990101e-03	6.317562e-02
3.267128909400470e-03	6.654638e-02
3.277501992810839e-03	6.968072e-02
3.287875076221208e-03	7.257864e-02
3.298248159631577e-03	7.524012e-02
3.308621243041946e-03	7.766518e-02
3.316573940323229e-03	7.931888e-02
3.324526637604512e-03	8.079650e-02
3.332479334885795e-03	8.209804e-02
3.340432032167078e-03	8.322351e-02
3.348384729448360e-03	8.417291e-02
3.356337426729643e-03	8.494623e-02
3.364290124010926e-03	8.554347e-02
3.376046285209345e-03	8.607289e-02
3.387802446407763e-03	8.620142e-02
3.399558607606181e-03	8.592904e-02
3.411314768804599e-03	8.525577e-02
3.423070930003018e-03	8.418159e-02
3.434827091201436e-03	8.270652e-02
3.446583252399854e-03	8.083054e-02
3.453152871893088e-03	7.961686e-02
3.459722491386322e-03	7.829328e-02
3.466292110879555e-03	7.685979e-02
3.472861730372789e-03	7.531641e-02
3.479431349866023e-03	7.366313e-02
3.486000969359256e-03	7.189994e-02
3.492570588852490e-03	7.002686e-02
3.494990974981576e-03	6.931390e-02
3.497411361110662e-03	6.858914e-02
3.498655253788206e-03	6.821143e-02
3.499994392116736e-03	6.780005e-02
3.502532765527562e-03	6.701027e-02
3.504471650802761e-03	6.639649e-02
3.506410536077958e-03	6.577467e-02
3.508349421353156e-03	6.514480e-02
3.510288306628354e-03	6.450689e-02
3.512227191903552e-03	6.386093e-02
3.514166077178750e-03	6.320693e-02
3.516104962453948e-03	6.254487e-02
3.523366120841206e-03	6.000252e-02
3.529589970887428e-03	5.773327e-02
3.535813820933649e-03	5.540206e-02
3.542037670979871e-03	5.300889e-02
3.548261521026092e-03	5.055376e-02
3.554485371072314e-03	4.803667e-02
3.560709221118535e-03	4.545761e-02
3.566933071164756e-03	4.281660e-02
3.573848460105002e-03	3.982149e-02
3.580763849045248e-03	3.678642e-02
3.587679237985494e-03	3.371139e-02
3.594594626925740e-03	3.059640e-02
3.601510015865987e-03	2.744145e-02
3.608425404806233e-03	2.424655e-02
3.615340793746479e-03	2.101168e-02
3.619490027110626e-03	1.906668e-02
3.623639260474774e-03	1.711905e-02
3.627788493838921e-03	1.516880e-02
3.631937727203069e-03	1.321593e-02
3.636086960567217e-03	1.126044e-02
3.640236193931364e-03	9.302328e-03
3.644385427295512e-03	7.341597e-03
3.649226199553684e-03	5.059563e-03
3.654066971811856e-03	2.781018e-03
3.657864106780249e-03	9.965694e-04
3.658293127835948e-03	7.951808e-04
3.658722148891647e-03	5.938222e-04
3.659151169947346e-03	3.924937e-04
3.659580191003044e-03	1.911952e-04
3.660009212058743e-03	-1.007318e-05
3.660438233114442e-03	-2.113116e-04
3.660867254170141e-03	-4.125199e-04
3.662345521614133e-03	-1.106514e-03
3.663326357871428e-03	-1.566035e-03
3.669310072490306e-03	-4.360813e-03
3.675293787109184e-03	-7.124695e-03
3.681277501728062e-03	-9.857681e-03
3.687261216346940e-03	-1.255977e-02
3.693244930965818e-03	-1.523096e-02
3.699228645584697e-03	-1.787126e-02
3.705212360203575e-03	-2.048066e-02
3.714548135272907e-03	-2.447858e-02
3.723883910342239e-03	-2.832448e-02
3.733219685411571e-03	-3.201836e-02
3.742555460480903e-03	-3.556022e-02
3.751891235550235e-03	-3.895006e-02
3.761227010619568e-03	-4.218789e-02
3.770562785688900e-03	-4.527370e-02
3.774020480159023e-03	-4.635866e-02
3.777478174629146e-03	-4.741563e-02
3.780935869099269e-03	-4.844460e-02
3.784393563569392e-03	-4.944557e-02
3.787851258039515e-03	-5.041854e-02
3.791308952509638e-03	-5.136352e-02
3.794766646979761e-03	-5.228049e-02
3.802027805367019e-03	-5.410700e-02
3.809980502648302e-03	-5.596210e-02
3.817933199929585e-03	-5.764272e-02
3.825885897210868e-03	-5.914886e-02
3.833838594492151e-03	-6.048052e-02
3.841791291773434e-03	-6.163770e-02
3.849743989054717e-03	-6.262040e-02
3.857696686336000e-03	-6.342861e-02
3.868761308640392e-03	-6.423471e-02
3.879825930944786e-03	-6.468172e-02
3.890890553249178e-03	-6.476964e-02
3.901955175553572e-03	-6.449849e-02
3.913019797857965e-03	-6.386825e-02
3.924084420162358e-03	-6.287892e-02
3.935149042466750e-03	-6.153052e-02
3.941027123065958e-03	-6.067251e-02
3.946905203665167e-03	-5.972193e-02
3.952783284264375e-03	-5.867879e-02
3.958661364863583e-03	-5.754307e-02
3.964539445462790e-03	-5.631478e-02
3.970417526061999e-03	-5.499393e-02
3.976295606661207e-03	-5.358050e-02
3.983556765048464e-03	-5.172045e-02
3.988397537306635e-03	-5.040907e-02
3.993238309564807e-03	-4.904203e-02
3.996963889725700e-03	-4.795569e-02
3.997549604362614e-03	-4.778174e-02
3.998135318999528e-03	-4.760696e-02
3.998721033636442e-03	-4.743133e-02
3.999306748273355e-03	-4.725487e-02
