
-5.00805012	4.84756000	4.89761000
-5.00305012	4.91256400	4.95986800
-4.99805012	4.94674500	4.99038600
-4.99305012	4.92996000	4.97512700
-4.98805012	4.92996000	4.98977600
-4.98305012	4.94674500	5.03646900
-4.97805012	4.91256400	5.03646900
-4.97305012	4.84756000	4.98947100
-4.96805012	4.84756000	4.97573800
-4.96305012	4.91256400	4.99404900
-4.95805012	4.94674500	4.96719300
-4.95305012	4.92996000	4.90310400
-4.94805012	4.92996000	4.88906500
-4.94305012	4.94674500	4.92507700
-4.93805012	4.91256400	4.92507700
-4.93305012	4.84786500	4.88906500
-4.92805012	4.84695000	4.90371400
-4.92305012	4.90890200	4.97085500
-4.91805012	4.93942100	5.00137300
-4.91305012	4.92477200	4.98092600
-4.90805012	4.93881000	4.98092600
-4.90305012	4.98184200	5.00137300
-4.89805012	4.97817900	4.97085500
-4.89305012	4.93392800	4.90340900
-4.88805012	4.93392800	4.88967600
-4.88305012	4.97817900	4.92843400
-4.87805012	4.98184200	4.93209600
-4.87305012	4.93881000	4.89425300
-4.86805012	4.92477200	4.89425300
-4.86305012	4.93942100	4.93209600
-4.85805012	4.90890200	4.92843400
-4.85305012	4.84695000	4.88967600
-4.84805012	4.84786500	4.90340900
-4.84305012	4.91256400	4.97085500
-4.83805012	4.94674500	5.00137300
-4.83305012	4.92996000	4.98092600
-4.82805012	4.92996000	4.98031600
-4.82305012	4.94674500	4.99771100
-4.81805012	4.91256400	4.96353100
-4.81305012	4.84756000	4.89822100
-4.80805012	4.84756000	4.89822100
-4.80305012	4.91256400	4.96353100
-4.79805012	4.94674500	4.99771100
-4.79305012	4.92996000	4.98031600
-4.78805012	4.92996000	4.98031600
-4.78305012	4.94674500	4.99771100
-4.77805012	4.91256400	4.96353100
-4.77305012	4.84786500	4.89822100
-4.76805012	4.84695000	4.89822100
-4.76305012	4.90890200	4.96353100
-4.75805012	4.93942100	4.99771100
-4.75305012	4.92477200	4.98031600
-4.74805012	4.93881000	4.98092600
-4.74305012	4.98184200	5.00137300
-4.73805012	4.97817900	4.97085500
-4.73305012	4.93392800	4.90340900
-4.72805012	4.93392800	4.88967600
-4.72305012	4.97817900	4.92843400
-4.71805012	4.98184200	4.93209600
-4.71305012	4.93881000	4.89425300
-4.70805012	4.92477200	4.89486400
-4.70305012	4.93942100	4.93575900
-4.69805012	4.90890200	4.93575900
-4.69305012	4.84695000	4.89486400
-4.68805012	4.84786500	4.89547400
-4.68305012	4.91256400	4.93942100
-4.67805012	4.94674500	4.94277800
-4.67305012	4.93026500	4.90035700
-4.66805012	4.92934900	4.88570800
-4.66305012	4.94308300	4.89700000
-4.65805012	4.90524000	4.86312400
-4.65305012	4.84237200	4.80361300
-4.64805012	4.85580000	4.81734700
-4.64305012	4.94430400	4.90524000
-4.63805012	5.00534100	4.96627700
-4.63305012	5.01144500	4.97238100
-4.62805012	5.02548300	4.98611400
-4.62305012	5.04776100	5.00839300
-4.61805012	5.01358100	4.97451700
-4.61305012	4.94277800	4.90401900
-4.60805012	4.92812900	4.88937000
-4.60305012	4.96749800	4.92843400
-4.59805012	4.97085500	4.93209600
-4.59305012	4.93270700	4.89425300
-4.58805012	4.93362200	4.89486400
-4.58305012	4.97482200	4.93575900
-4.57805012	4.97482200	4.93575900
-4.57305012	4.93331700	4.89486400
-4.56805012	4.93331700	4.89425300
-4.56305012	4.97482200	4.93209600
-4.55805012	4.97482200	4.92843400
-4.55305012	4.93331700	4.88967600
-4.54805012	4.93392800	4.90340900
-4.54305012	4.97817900	4.97085500
-4.53805012	4.98184200	5.00137300
-4.53305012	4.93881000	4.98092600
-4.52805012	4.92477200	4.98092600
-4.52305012	4.93942100	5.00137300
-4.51805012	4.90890200	4.97085500
-4.51305012	4.84725500	4.90371400
