time	I(R10)
1.408844317978383e-04	2.894287e-02
1.429582563892656e-04	2.941567e-02
1.443231668070622e-04	2.954635e-02
1.491250215320825e-04	2.955579e-02
1.539268762571029e-04	2.956330e-02
1.587287309821232e-04	2.956888e-02
1.635305857071435e-04	2.957253e-02
1.683324404321639e-04	2.957424e-02
1.731342951571843e-04	2.957402e-02
1.779361498822046e-04	2.957187e-02
1.879634638455611e-04	2.957162e-02
1.979907778089176e-04	2.957135e-02
2.080180917722742e-04	2.957107e-02
2.180454057356307e-04	2.957077e-02
2.280727196989872e-04	2.957045e-02
2.381000336623437e-04	2.957012e-02
2.481273476257002e-04	2.956977e-02
2.578088921420444e-04	2.956949e-02
2.674904366583886e-04	2.956923e-02
2.771719811747329e-04	2.956898e-02
2.868535256910771e-04	2.956876e-02
2.965350702074213e-04	2.956855e-02
3.062166147237655e-04	2.956836e-02
3.158981592401098e-04	2.956819e-02
3.255797037564540e-04	2.956804e-02
3.352612482727982e-04	2.956792e-02
3.449427927891424e-04	2.956782e-02
3.546243373054867e-04	2.956774e-02
3.643058818218309e-04	2.956768e-02
3.739874263381751e-04	2.956764e-02
3.836689708545193e-04	2.956763e-02
3.943878237119004e-04	2.956765e-02
4.051066765692815e-04	2.956770e-02
4.158255294266626e-04	2.956777e-02
4.265443822840438e-04	2.956787e-02
4.372632351414248e-04	2.956800e-02
4.479820879988060e-04	2.956816e-02
4.587009408561870e-04	2.956835e-02
4.656163297964330e-04	2.956848e-02
4.725317187366789e-04	2.956863e-02
4.794471076769249e-04	2.956878e-02
4.863624966171708e-04	2.956895e-02
4.932778855574168e-04	2.956913e-02
5.001932744976627e-04	2.956931e-02
5.071086634379086e-04	2.956951e-02
5.157528996132161e-04	2.956977e-02
5.243971357885237e-04	2.957004e-02
5.330413719638312e-04	2.957032e-02
5.416856081391387e-04	2.957060e-02
5.503298443144463e-04	2.957089e-02
5.589740804897538e-04	2.957119e-02
5.676183166650613e-04	2.957149e-02
5.738421667112828e-04	2.957353e-02
5.800660167575042e-04	2.957406e-02
5.862898668037256e-04	2.957309e-02
5.925137168499470e-04	2.957062e-02
5.987375668961685e-04	2.956665e-02
6.049614169423899e-04	2.956118e-02
6.111852669886113e-04	2.955421e-02
6.160260392467835e-04	2.953596e-02
6.184464253758697e-04	2.948847e-02
6.208668115049558e-04	2.931943e-02
6.230719929302869e-04	2.898904e-02
6.253605185270188e-04	2.847759e-02
6.277809046561049e-04	2.781012e-02
6.302012907851910e-04	2.699319e-02
6.326216769142771e-04	2.594049e-02
6.337299307501682e-04	2.522351e-02
6.345348099604696e-04	2.416313e-02
6.348246643079764e-04	2.342864e-02
6.349459537574457e-04	2.317983e-02
6.350492704989688e-04	2.312872e-02
6.351145367088715e-04	2.313083e-02
6.351883521257645e-04	2.314452e-02
6.352796371435594e-04	2.315699e-02
6.353686657197651e-04	2.315531e-02
6.355467228721765e-04	2.311572e-02
6.358301248747126e-04	2.301155e-02
6.361069090416597e-04	2.289722e-02
6.364580090174186e-04	2.275808e-02
6.395247723942555e-04	2.157567e-02
6.425915357710925e-04	2.039460e-02
6.456582991479294e-04	1.921488e-02
6.487250625247664e-04	1.803652e-02
6.517918259016033e-04	1.685950e-02
6.548585892784403e-04	1.568384e-02
6.579253526552772e-04	1.450952e-02
6.610372776783879e-04	1.332121e-02
6.641492027014987e-04	1.213784e-02
6.672611277246094e-04	1.095942e-02
6.703730527477201e-04	9.785941e-03
6.734849777708308e-04	8.617413e-03
6.765969027939415e-04	7.453831e-03
6.797088278170522e-04	6.295197e-03
6.821292139461383e-04	5.399490e-03
6.845496000752244e-04	4.506262e-03
6.869699862043105e-04	3.615661e-03
6.893903723333967e-04	2.729294e-03
6.918107584624828e-04	1.847459e-03
6.942311445915689e-04	9.703117e-04
6.966515307206550e-04	9.809877e-05
6.990719168497411e-04	-7.690283e-04
7.014923029788272e-04	-1.630831e-03
7.039126891079133e-04	-2.487150e-03
7.063330752369994e-04	-3.337762e-03
7.087534613660855e-04	-4.182496e-03
7.111738474951716e-04	-5.021652e-03
7.135942336242578e-04	-5.855982e-03
7.208553920115161e-04	-8.330478e-03
7.281165503987744e-04	-1.072911e-02
7.353777087860327e-04	-1.305188e-02
7.426388671732911e-04	-1.529878e-02
7.499000255605494e-04	-1.746981e-02
7.571611839478077e-04	-1.956498e-02
7.644223423350661e-04	-2.158429e-02
7.716835007223244e-04	-2.350283e-02
7.741038868514105e-04	-2.410064e-02
7.765242729804966e-04	-2.462170e-02
7.810159395761516e-04	-2.544561e-02
7.855990282559759e-04	-2.627292e-02
7.880194143850620e-04	-2.670303e-02
7.904398005141481e-04	-2.712877e-02
7.928601866432342e-04	-2.755556e-02
7.952805727723203e-04	-2.799734e-02
7.977009589014064e-04	-2.846190e-02
8.001213450304926e-04	-2.894296e-02
8.025417311595787e-04	-2.938158e-02
8.038601403933485e-04	-2.951292e-02
8.054415039444396e-04	-2.954348e-02
8.105880885426413e-04	-2.955197e-02
8.154288608008135e-04	-2.955727e-02
8.202696330589858e-04	-2.956109e-02
8.275307914462441e-04	-2.956492e-02
8.347919498335024e-04	-2.956727e-02
8.420531082207607e-04	-2.956874e-02
8.493142666080191e-04	-2.956965e-02
8.565754249952774e-04	-2.957023e-02
8.638365833825357e-04	-2.957060e-02
8.710977417697941e-04	-2.957083e-02
8.759385140279663e-04	-2.957093e-02
8.783589001570524e-04	-2.957097e-02
8.807792862861385e-04	-2.957099e-02
8.831996724152246e-04	-2.957102e-02
8.880404446733968e-04	-2.957104e-02
8.928812169315691e-04	-2.957103e-02
9.001423753188274e-04	-2.957098e-02
9.074035337060857e-04	-2.957086e-02
9.146646920933440e-04	-2.957064e-02
9.219258504806024e-04	-2.957030e-02
9.291870088678607e-04	-2.956975e-02
9.364481672551190e-04	-2.956890e-02
9.437093256423774e-04	-2.956753e-02
9.509704840296357e-04	-2.956535e-02
9.582316424168940e-04	-2.956181e-02
9.630724146750662e-04	-2.955828e-02
9.679131869332385e-04	-2.955336e-02
9.727539591914107e-04	-2.954641e-02
9.751743453204968e-04	-2.954183e-02
9.775947314495828e-04	-2.953585e-02
9.800151175786689e-04	-2.952654e-02
9.824355037077550e-04	-2.949247e-02
9.848558898368411e-04	-2.937979e-02
9.872762759659272e-04	-2.915037e-02
9.896966620950133e-04	-2.881916e-02
9.921170482240995e-04	-2.841876e-02
9.945374343531856e-04	-2.797079e-02
9.969578204822717e-04	-2.747795e-02
9.993782066113578e-04	-2.691394e-02
1.001798592740444e-03	-2.623247e-02
1.004218978869530e-03	-2.538257e-02
1.005584878940479e-03	-2.468566e-02
1.006381272559514e-03	-2.411271e-02
1.006753591926974e-03	-2.389777e-02
1.007101318307505e-03	-2.381929e-02
1.007328419149135e-03	-2.378017e-02
1.007590949798300e-03	-2.371196e-02
1.007922885753647e-03	-2.362150e-02
1.016120838057250e-03	-2.146135e-02
1.024318790360854e-03	-1.920816e-02
1.032516742664457e-03	-1.686192e-02
1.040714694968060e-03	-1.442263e-02
1.048912647271664e-03	-1.189029e-02
1.057110599575267e-03	-9.264898e-03
1.065308551878870e-03	-6.546456e-03
1.067728938007956e-03	-5.736271e-03
1.070149324137043e-03	-4.919514e-03
1.072569710266129e-03	-4.095597e-03
1.074990096395215e-03	-3.265726e-03
1.077410482524301e-03	-2.430570e-03
1.079830868653387e-03	-1.590274e-03
1.082251254782473e-03	-7.450834e-04
1.084671640911559e-03	1.048447e-04
1.087092027040645e-03	9.592755e-04
1.089512413169731e-03	1.818035e-03
1.091932799298818e-03	2.680901e-03
1.094353185427904e-03	3.547686e-03
1.096773571556990e-03	4.418189e-03
1.099193957686076e-03	5.293234e-03
1.101614343815162e-03	6.173200e-03
1.106455116073334e-03	7.942205e-03
1.111295888331506e-03	9.720417e-03
1.116136660589679e-03	1.150677e-02
1.118557046718765e-03	1.240258e-02
1.120977432847851e-03	1.329989e-02
1.125818205106023e-03	1.509826e-02
1.130658977364195e-03	1.690029e-02
1.137920135751454e-03	1.960667e-02
1.147601680267798e-03	2.321268e-02
1.150022066396884e-03	2.407969e-02
1.151770290323740e-03	2.461537e-02
1.153784337098321e-03	2.513036e-02
1.155141292061631e-03	2.546739e-02
1.161571498603365e-03	2.709982e-02
1.163991884732451e-03	2.773505e-02
1.166412270861537e-03	2.842421e-02
1.168832656990623e-03	2.913052e-02
1.170356796092159e-03	2.944607e-02
1.171905346994596e-03	2.955138e-02
1.177848247148649e-03	2.955938e-02
1.183791147302701e-03	2.956568e-02
1.189734047456754e-03	2.957028e-02
1.195676947610806e-03	2.957318e-02
1.201619847764858e-03	2.957437e-02
1.207562747918911e-03	2.957387e-02
1.213505648072963e-03	2.957166e-02
1.225607578718394e-03	2.957126e-02
1.237709509363824e-03	2.957089e-02
1.249811440009255e-03	2.957053e-02
1.261913370654685e-03	2.957019e-02
1.274015301300116e-03	2.956987e-02
1.286117231945547e-03	2.956956e-02
1.298219162590977e-03	2.956928e-02
1.307900707107322e-03	2.956909e-02
1.317582251623666e-03	2.956891e-02
1.327263796140010e-03	2.956877e-02
1.336945340656355e-03	2.956864e-02
1.346626885172699e-03	2.956854e-02
1.356308429689044e-03	2.956846e-02
1.365989974205388e-03	2.956840e-02
1.377746135403806e-03	2.956836e-02
1.389502296602225e-03	2.956836e-02
1.401258457800643e-03	2.956839e-02
1.413014618999061e-03	2.956845e-02
1.424770780197479e-03	2.956856e-02
1.436526941395898e-03	2.956869e-02
1.448283102594316e-03	2.956887e-02
1.455198491534562e-03	2.956898e-02
1.462113880474808e-03	2.956911e-02
1.469029269415054e-03	2.956925e-02
1.475944658355300e-03	2.956939e-02
1.482860047295546e-03	2.956955e-02
1.489775436235792e-03	2.956972e-02
1.496690825176038e-03	2.956990e-02
1.504297753010309e-03	2.957011e-02
1.511904680844579e-03	2.957033e-02
1.519511608678850e-03	2.957056e-02
1.527118536513121e-03	2.957079e-02
1.534725464347391e-03	2.957102e-02
1.542332392181662e-03	2.957127e-02
1.549939320015933e-03	2.957151e-02
1.556163170062154e-03	2.957321e-02
1.562387020108375e-03	2.957365e-02
1.568610870154597e-03	2.957285e-02
1.574834720200818e-03	2.957081e-02
1.581058570247040e-03	2.956751e-02
1.587282420293261e-03	2.956297e-02
1.593506270339483e-03	2.955719e-02
1.600767428726741e-03	2.952484e-02
1.603187814855827e-03	2.945409e-02
1.605247199363569e-03	2.927317e-02
1.607477824185615e-03	2.889837e-02
1.609898210314701e-03	2.833242e-02
1.612318596443788e-03	2.764560e-02
1.614738982572874e-03	2.680599e-02
1.616782427379424e-03	2.588991e-02
1.617829740630381e-03	2.520734e-02
1.618587945453922e-03	2.422941e-02
1.618860462862117e-03	2.354275e-02
1.618982033062903e-03	2.326798e-02
1.619077509828053e-03	2.318946e-02
1.619146405911439e-03	2.317709e-02
1.619222658961906e-03	2.318204e-02
1.619327875912271e-03	2.319111e-02
1.619423736276485e-03	2.318794e-02
1.619615457004913e-03	2.314631e-02
1.619883858330884e-03	2.305048e-02
1.620217650997453e-03	2.291514e-02
1.620551269034386e-03	2.278481e-02
1.623325607347448e-03	2.172532e-02
1.626099945660510e-03	2.066496e-02
1.628874283973573e-03	1.960374e-02
1.631648622286635e-03	1.854165e-02
1.634422960599697e-03	1.747870e-02
1.637197298912760e-03	1.641488e-02
1.639971637225822e-03	1.535019e-02
1.643429331695945e-03	1.402351e-02
1.646887026166068e-03	1.269997e-02
1.650344720636191e-03	1.137958e-02
1.653802415106314e-03	1.006233e-02
1.657260109576437e-03	8.748227e-03
1.660717804046560e-03	7.437267e-03
1.664175498516683e-03	6.129451e-03
1.666595884645769e-03	5.218091e-03
1.669016270774855e-03	4.307648e-03
1.671436656903941e-03	3.398785e-03
1.673857043033027e-03	2.492919e-03
1.676277429162114e-03	1.590256e-03
1.678697815291200e-03	6.909913e-04
1.681118201420286e-03	-2.046535e-04
1.683538587549372e-03	-1.096493e-03
1.685958973678458e-03	-1.984306e-03
1.688379359807544e-03	-2.867906e-03
1.690799745936630e-03	-3.747077e-03
1.693220132065716e-03	-4.621743e-03
1.695640518194802e-03	-5.492862e-03
1.702555907135048e-03	-7.966111e-03
1.709471296075294e-03	-1.038184e-02
1.716386685015540e-03	-1.274006e-02
1.723302073955786e-03	-1.504076e-02
1.730217462896033e-03	-1.728394e-02
1.737132851836279e-03	-1.946960e-02
1.744048240776525e-03	-2.159775e-02
1.748889013034697e-03	-2.303854e-02
1.751309399163783e-03	-2.374278e-02
1.753729785292869e-03	-2.438658e-02
1.755429449235641e-03	-2.476100e-02
1.756848893217456e-03	-2.504705e-02
1.760780818244875e-03	-2.584823e-02
1.763201204373961e-03	-2.633693e-02
1.765621590503047e-03	-2.682269e-02
1.768041976632133e-03	-2.730697e-02
1.770462362761219e-03	-2.780334e-02
1.772882748890305e-03	-2.833049e-02
1.775303135019391e-03	-2.888935e-02
1.777723521148477e-03	-2.939601e-02
1.778986154380336e-03	-2.952855e-02
1.780399527042287e-03	-2.954731e-02
1.785519332494455e-03	-2.955640e-02
1.790360104752628e-03	-2.956147e-02
1.797621263139886e-03	-2.956627e-02
1.804882421527144e-03	-2.956886e-02
1.812143579914403e-03	-2.957027e-02
1.819404738301661e-03	-2.957102e-02
1.825282818900870e-03	-2.957129e-02
1.831160899500079e-03	-2.957150e-02
1.837038980099288e-03	-2.957166e-02
1.842917060698497e-03	-2.957176e-02
1.848795141297706e-03	-2.957182e-02
1.854673221896916e-03	-2.957182e-02
1.860551302496125e-03	-2.957176e-02
1.871270155353506e-03	-2.957176e-02
1.881989008210887e-03	-2.957176e-02
1.892707861068269e-03	-2.957175e-02
1.903426713925650e-03	-2.957174e-02
1.914145566783031e-03	-2.957174e-02
1.924864419640413e-03	-2.957173e-02
1.935583272497794e-03	-2.957172e-02
1.943881739226089e-03	-2.957304e-02
1.952180205954385e-03	-2.957310e-02
1.960478672682680e-03	-2.957190e-02
1.968777139410975e-03	-2.956943e-02
1.977075606139270e-03	-2.956570e-02
1.985374072867566e-03	-2.956071e-02
1.993672539595861e-03	-2.955445e-02
1.998513311854033e-03	-2.954566e-02
2.003354084112205e-03	-2.952946e-02
2.005774470241291e-03	-2.949212e-02
2.008194856370377e-03	-2.936379e-02
2.010615242499464e-03	-2.909677e-02
2.013035628628550e-03	-2.870655e-02
2.015456014757636e-03	-2.823280e-02
2.017876400886722e-03	-2.769764e-02
2.020296787015808e-03	-2.708424e-02
2.022717173144894e-03	-2.632754e-02
2.025137559273980e-03	-2.533902e-02
2.026365825814273e-03	-2.451033e-02
2.026947515282083e-03	-2.389765e-02
2.027180785579276e-03	-2.372492e-02
2.027514670454695e-03	-2.366788e-02
2.027675082075816e-03	-2.364307e-02
2.027873974549816e-03	-2.358907e-02
2.028191200375779e-03	-2.348921e-02
2.028514856100283e-03	-2.339189e-02
2.034402649376457e-03	-2.165638e-02
2.040290442652630e-03	-1.987796e-02
2.046178235928803e-03	-1.805665e-02
2.052066029204976e-03	-1.619245e-02
2.057953822481149e-03	-1.428536e-02
2.063841615757323e-03	-1.233537e-02
2.069729409033496e-03	-1.034248e-02
2.071804025715569e-03	-9.634358e-03
2.073878642397643e-03	-8.922676e-03
2.075953259079717e-03	-8.207435e-03
2.078027875761791e-03	-7.488635e-03
2.080102492443865e-03	-6.766275e-03
2.082177109125938e-03	-6.040356e-03
2.084251725808012e-03	-5.310877e-03
2.086672111937098e-03	-4.454470e-03
2.089092498066185e-03	-3.592491e-03
2.091512884195271e-03	-2.726326e-03
2.093933270324357e-03	-1.856240e-03
2.096353656453443e-03	-9.823883e-04
2.098774042582529e-03	-1.050240e-04
2.101194428711615e-03	7.756914e-04
2.103614814840701e-03	1.659514e-03
2.106035200969787e-03	2.546268e-03
2.108455587098873e-03	3.435722e-03
2.110875973227959e-03	4.327687e-03
2.113296359357046e-03	5.222891e-03
2.115716745486132e-03	6.121898e-03
2.121594826085341e-03	8.319137e-03
2.127472906684550e-03	1.051603e-02
2.133350987283759e-03	1.271257e-02
2.139229067882968e-03	1.490876e-02
2.145107148482177e-03	1.710460e-02
2.150985229081386e-03	1.930009e-02
2.156863309680596e-03	2.149524e-02
2.161704081938768e-03	2.328962e-02
2.164124468067854e-03	2.414530e-02
2.165767762861653e-03	2.463801e-02
2.167633075873966e-03	2.510975e-02
2.169124674140327e-03	2.547885e-02
2.175672200372771e-03	2.712722e-02
2.178092586501857e-03	2.775757e-02
2.180512972630943e-03	2.844126e-02
2.182933358760029e-03	2.913876e-02
2.184463986543058e-03	2.944855e-02
2.186032460833261e-03	2.955136e-02
2.192333783113627e-03	2.955941e-02
2.198635105393994e-03	2.956574e-02
2.204936427674361e-03	2.957035e-02
2.211237749954728e-03	2.957325e-02
2.217539072235095e-03	2.957443e-02
2.223840394515462e-03	2.957389e-02
2.230141716795829e-03	2.957163e-02
2.233253641818939e-03	2.957155e-02
2.236365566842050e-03	2.957146e-02
2.239477491865161e-03	2.957137e-02
2.242589416888271e-03	2.957128e-02
2.245701341911382e-03	2.957119e-02
2.248813266934493e-03	2.957110e-02
2.251925191957604e-03	2.957100e-02
2.254345578086690e-03	2.957093e-02
2.264027122603034e-03	2.957065e-02
2.273708667119379e-03	2.957039e-02
2.283390211635723e-03	2.957014e-02
2.293071756152067e-03	2.956992e-02
2.302753300668412e-03	2.956972e-02
2.312434845184756e-03	2.956953e-02
2.322116389701101e-03	2.956937e-02
2.332489473111470e-03	2.956922e-02
2.342862556521839e-03	2.956909e-02
2.353235639932208e-03	2.956900e-02
2.363608723342577e-03	2.956893e-02
2.373981806752946e-03	2.956888e-02
2.384354890163315e-03	2.956887e-02
2.394727973573684e-03	2.956888e-02
2.405101056984053e-03	2.956892e-02
2.415474140394422e-03	2.956899e-02
2.425847223804791e-03	2.956908e-02
2.436220307215160e-03	2.956920e-02
2.446593390625529e-03	2.956934e-02
2.456966474035898e-03	2.956952e-02
2.467339557446267e-03	2.956972e-02
2.475292254727550e-03	2.956988e-02
2.483244952008833e-03	2.957006e-02
2.491197649290116e-03	2.957026e-02
2.499150346571399e-03	2.957046e-02
2.507103043852682e-03	2.957068e-02
2.515055741133965e-03	2.957091e-02
2.523008438415248e-03	2.957115e-02
2.530615366249519e-03	2.957233e-02
2.538222294083789e-03	2.957279e-02
2.545829221918060e-03	2.957254e-02
2.553436149752330e-03	2.957157e-02
2.561043077586601e-03	2.956989e-02
2.568650005420872e-03	2.956749e-02
2.576256933255142e-03	2.956437e-02
2.588358863900573e-03	2.953110e-02
2.590779250029659e-03	2.947980e-02
2.592833872581820e-03	2.932601e-02
2.595077178663506e-03	2.898096e-02
2.597305376447149e-03	2.848835e-02
2.599725762576235e-03	2.783662e-02
2.602146148705322e-03	2.704992e-02
2.604566534834408e-03	2.604306e-02
2.605859665789373e-03	2.526768e-02
2.606706861514483e-03	2.426064e-02
2.607023087745739e-03	2.353524e-02
2.607157042837859e-03	2.327143e-02
2.607264400294845e-03	2.320772e-02
2.607337553018428e-03	2.320439e-02
2.607419569531292e-03	2.321269e-02
2.607530769088727e-03	2.321849e-02
2.607632079533278e-03	2.320810e-02
2.607834700422381e-03	2.315236e-02
2.608104031332768e-03	2.305059e-02
2.608433016473179e-03	2.291937e-02
2.608785914699869e-03	2.278490e-02
2.612993889278569e-03	2.119584e-02
2.617201863857270e-03	1.960332e-02
2.621409838435970e-03	1.800734e-02
2.625617813014671e-03	1.640789e-02
2.629825787593371e-03	1.480497e-02
2.634033762172072e-03	1.319859e-02
2.638241736750772e-03	1.158874e-02
2.652764053525289e-03	6.058801e-03
2.655184439654375e-03	5.141363e-03
2.657604825783461e-03	4.223766e-03
2.660025211912547e-03	3.306927e-03
2.662445598041633e-03	2.392106e-03
2.664865984170720e-03	1.479496e-03
2.667286370299806e-03	5.693141e-04
2.669706756428892e-03	-3.382330e-04
2.672127142557978e-03	-1.242940e-03
2.674547528687064e-03	-2.144595e-03
2.676967914816150e-03	-3.042996e-03
2.679388300945236e-03	-3.937934e-03
2.681808687074322e-03	-4.829532e-03
2.684229073203408e-03	-5.718792e-03
2.690798692696642e-03	-8.121750e-03
2.697368312189876e-03	-1.047995e-02
2.703937931683110e-03	-1.279340e-02
2.710507551176343e-03	-1.506209e-02
2.717077170669577e-03	-1.728602e-02
2.723646790162811e-03	-1.946520e-02
2.730216409656044e-03	-2.159962e-02
2.735057181914217e-03	-2.312970e-02
2.737477568043303e-03	-2.386969e-02
2.739897954172389e-03	-2.452765e-02
2.741832601200735e-03	-2.496212e-02
2.743256847914976e-03	-2.526263e-02
2.747236410564725e-03	-2.612116e-02
2.752077182822897e-03	-2.715485e-02
2.754497568951983e-03	-2.768073e-02
2.756917955081070e-03	-2.823910e-02
2.759338341210156e-03	-2.883719e-02
2.761758727339242e-03	-2.938311e-02
2.763046872407323e-03	-2.952865e-02
2.764488281986867e-03	-2.954906e-02
2.769326217437436e-03	-2.955798e-02
2.776587375824694e-03	-2.956502e-02
2.783848534211952e-03	-2.956855e-02
2.791109692599211e-03	-2.957034e-02
2.797333542645432e-03	-2.957090e-02
2.803557392691653e-03	-2.957134e-02
2.809781242737875e-03	-2.957166e-02
2.816005092784096e-03	-2.957185e-02
2.822228942830318e-03	-2.957193e-02
2.828452792876539e-03	-2.957188e-02
2.834676642922761e-03	-2.957171e-02
2.845049726333130e-03	-2.957161e-02
2.855422809743499e-03	-2.957154e-02
2.865795893153868e-03	-2.957149e-02
2.876168976564237e-03	-2.957145e-02
2.886542059974606e-03	-2.957144e-02
2.896915143384975e-03	-2.957145e-02
2.907288226795344e-03	-2.957147e-02
2.917315540758701e-03	-2.957163e-02
2.927342854722057e-03	-2.957172e-02
2.937370168685414e-03	-2.957175e-02
2.947397482648771e-03	-2.957172e-02
2.957424796612128e-03	-2.957162e-02
2.967452110575484e-03	-2.957146e-02
2.977479424538841e-03	-2.957124e-02
2.983011735691038e-03	-2.957260e-02
2.988544046843235e-03	-2.957198e-02
2.994076357995432e-03	-2.956939e-02
2.999608669147628e-03	-2.956483e-02
3.005140980299825e-03	-2.955829e-02
3.010673291452022e-03	-2.954978e-02
3.016205602604219e-03	-2.953929e-02
3.018625988733305e-03	-2.952585e-02
3.021046374862391e-03	-2.947233e-02
3.023466760991477e-03	-2.930726e-02
3.025832763623372e-03	-2.899498e-02
3.028253149752458e-03	-2.854811e-02
3.030673535881544e-03	-2.801838e-02
3.033093922010630e-03	-2.741304e-02
3.035514308139716e-03	-2.668303e-02
3.037934694268802e-03	-2.575823e-02
3.039244201400547e-03	-2.506181e-02
3.040045320404366e-03	-2.429206e-02
3.040407701221316e-03	-2.373527e-02
3.040553840662184e-03	-2.359200e-02
3.040761063266065e-03	-2.358181e-02
3.040862463797434e-03	-2.358568e-02
3.040988268739959e-03	-2.357520e-02
3.041133141355607e-03	-2.354221e-02
3.041281936295162e-03	-2.349509e-02
3.041813794834716e-03	-2.331939e-02
3.048979114920162e-03	-2.105546e-02
3.056144435005609e-03	-1.874049e-02
3.063309755091055e-03	-1.637448e-02
3.070475075176502e-03	-1.395742e-02
3.077640395261948e-03	-1.148933e-02
3.084805715347395e-03	-8.970204e-03
3.091971035432841e-03	-6.400034e-03
3.094391421561927e-03	-5.529189e-03
3.096811807691013e-03	-4.653489e-03
3.099232193820099e-03	-3.772740e-03
3.101652579949185e-03	-2.888509e-03
3.104072966078271e-03	-2.001226e-03
3.106493352207358e-03	-1.111035e-03
3.108913738336444e-03	-2.182057e-04
3.111334124465530e-03	6.771112e-04
3.113754510594616e-03	1.574656e-03
3.116174896723702e-03	2.474261e-03
3.118595282852788e-03	3.375685e-03
3.121015668981874e-03	4.278740e-03
3.123436055110960e-03	5.184100e-03
3.125856441240046e-03	6.092404e-03
3.132426060733280e-03	8.571499e-03
3.138995680226514e-03	1.104214e-02
3.145565299719748e-03	1.350432e-02
3.152134919212981e-03	1.595805e-02
3.158704538706215e-03	1.840333e-02
3.165274158199449e-03	2.084015e-02
3.171843777692683e-03	2.326852e-02
3.174264163821769e-03	2.411912e-02
3.175956892480393e-03	2.462568e-02
3.177886923032655e-03	2.511073e-02
3.179332480097955e-03	2.546482e-02
3.183428620703349e-03	2.648562e-02
3.185849006832435e-03	2.708905e-02
3.188269392961521e-03	2.770997e-02
3.190689779090607e-03	2.838069e-02
3.193110165219693e-03	2.907611e-02
3.194764275897920e-03	2.943634e-02
3.196179673744147e-03	2.954973e-02
3.202052399156970e-03	2.955831e-02
3.207925124569792e-03	2.956509e-02
3.213797849982615e-03	2.957005e-02
3.219670575395437e-03	2.957320e-02
3.225543300808260e-03	2.957453e-02
3.231416026221083e-03	2.957405e-02
3.237288751633906e-03	2.957176e-02
3.248007604491287e-03	2.957146e-02
3.258726457348668e-03	2.957117e-02
3.269445310206050e-03	2.957090e-02
3.280164163063431e-03	2.957063e-02
3.290883015920813e-03	2.957038e-02
3.301601868778194e-03	2.957015e-02
3.312320721635575e-03	2.956992e-02
3.321656496704907e-03	2.956976e-02
3.330992271774239e-03	2.956962e-02
3.340328046843572e-03	2.956950e-02
3.349663821912904e-03	2.956941e-02
3.358999596982236e-03	2.956934e-02
3.368335372051568e-03	2.956928e-02
3.377671147120900e-03	2.956925e-02
3.389081538872306e-03	2.956925e-02
3.400491930623712e-03	2.956927e-02
3.411902322375118e-03	2.956933e-02
3.423312714126524e-03	2.956943e-02
3.434723105877930e-03	2.956955e-02
3.446133497629336e-03	2.956971e-02
3.457543889380742e-03	2.956990e-02
3.464459278320988e-03	2.957003e-02
3.471374667261234e-03	2.957016e-02
3.478290056201480e-03	2.957031e-02
