TIME	Vs	Va
5.63E-04	14.4000006	9.400000572
5.63E-04	14.6000004	9.199999809
5.63E-04	14.1999998	9.400000572
5.63E-04	14	9.600000381
5.64E-04	14	9.600000381
5.64E-04	14.4000006	9.400000572
5.64E-04	14.4000006	9.400000572
5.64E-04	14	9.600000381
5.64E-04	14.4000006	9.600000381
5.65E-04	14.6000004	9.400000572
5.65E-04	14.1999998	9.600000381
5.65E-04	14	9.600000381
5.65E-04	14.4000006	9.400000572
5.65E-04	14.4000006	9.600000381
5.66E-04	14.4000006	9.600000381
5.66E-04	14.1999998	9.400000572
5.66E-04	14.1999998	9.800000191
5.66E-04	14.4000006	9.600000381
5.66E-04	14.4000006	9.600000381
5.67E-04	14.1999998	9.600000381
5.67E-04	14	9.400000572
5.67E-04	14.4000006	9.800000191
5.67E-04	14.1999998	9.600000381
5.67E-04	14.4000006	9.600000381
5.68E-04	14.1999998	9.800000191
5.68E-04	14.4000006	9.800000191
5.68E-04	14.4000006	9.600000381
5.68E-04	14	9.400000572
5.68E-04	14.1999998	9.600000381
5.69E-04	14.1999998	9.600000381
5.69E-04	14.4000006	9.600000381
5.69E-04	14.1999998	9.800000191
5.69E-04	14.4000006	9.600000381
5.69E-04	14.4000006	9.600000381
5.70E-04	14.4000006	9.600000381
5.70E-04	14.1999998	9.800000191
5.70E-04	14.4000006	9.800000191
5.70E-04	14	9.600000381
5.70E-04	14.4000006	9.600000381
5.71E-04	14	9.600000381
5.71E-04	14.1999998	9.600000381
5.71E-04	14.4000006	9.800000191
5.71E-04	14.4000006	9.600000381
5.71E-04	14.4000006	10
5.72E-04	14	9.800000191
5.72E-04	14.1999998	9.800000191
5.72E-04	14.4000006	9.600000381
5.72E-04	14.4000006	9.600000381
5.72E-04	14	9.600000381
5.73E-04	14.1999998	9.800000191
5.73E-04	14.1999998	9.800000191
5.73E-04	14.4000006	9.800000191
5.73E-04	14.1999998	9.800000191
5.73E-04	14.1999998	9.800000191
5.74E-04	14.1999998	9.800000191
5.74E-04	14.4000006	9.800000191
5.74E-04	14	9.800000191
5.74E-04	14.1999998	9.800000191
5.74E-04	14.1999998	9.800000191
5.75E-04	14.6000004	9.800000191
5.75E-04	14	9.800000191
5.75E-04	14.1999998	9.800000191
5.75E-04	14	9.600000381
5.75E-04	14.6000004	9.800000191
5.76E-04	14.4000006	9.800000191
5.76E-04	14.4000006	9.800000191
5.76E-04	14.4000006	9.600000381
5.76E-04	14.1999998	9.800000191
5.76E-04	14.1999998	9.800000191
5.77E-04	14.1999998	10
5.77E-04	14	9.600000381
5.77E-04	14.4000006	9.600000381
5.77E-04	14.1999998	9.800000191
5.77E-04	14.1999998	10
5.78E-04	14	10
5.78E-04	14.1999998	9.600000381
5.78E-04	14.1999998	9.800000191
5.78E-04	14	9.800000191
5.78E-04	14	9.800000191
5.79E-04	14.1999998	9.600000381
5.79E-04	14.1999998	9.600000381
5.79E-04	14.4000006	10
5.79E-04	14	10
5.79E-04	14.4000006	9.800000191
5.80E-04	14.6000004	9.800000191
5.80E-04	14.4000006	10
5.80E-04	14	9.800000191
5.80E-04	14.4000006	9.800000191
5.80E-04	14.1999998	9.800000191
5.81E-04	14	9.800000191
5.81E-04	14.1999998	10
5.81E-04	14.1999998	9.800000191
5.81E-04	14.1999998	10
5.81E-04	14.1999998	9.600000381
5.82E-04	14.1999998	9.800000191
5.82E-04	14.1999998	9.800000191
5.82E-04	14.4000006	10
5.82E-04	14.1999998	9.600000381
5.82E-04	14.1999998	10.1999998
5.83E-04	14.4000006	10
5.83E-04	14.1999998	9.800000191
5.83E-04	14.1999998	10.1999998
5.83E-04	14.1999998	9.800000191
5.83E-04	14.1999998	10
5.84E-04	14.4000006	10
5.84E-04	14.4000006	10
5.84E-04	14.1999998	10.1999998
5.84E-04	-2.4000001	12
5.84E-04	2	12.8000002
5.85E-04	-2.00E-01	9.199999809
5.85E-04	-2.00E-01	9.800000191
5.85E-04	0	9.800000191
5.85E-04	0	9.800000191
5.85E-04	2.00E-01	10
5.86E-04	2.00E-01	10
5.86E-04	4.00E-01	9.800000191
5.86E-04	2.00E-01	9.600000381
5.86E-04	0	9.800000191
5.86E-04	0	9.800000191
5.87E-04	2.00E-01	9.600000381
5.87E-04	2.00E-01	9.600000381
5.87E-04	2.00E-01	10
5.87E-04	0	9.800000191
5.87E-04	0	9.800000191
5.88E-04	2.00E-01	9.600000381
5.88E-04	2.00E-01	9.400000572
5.88E-04	0	9.400000572
5.88E-04	0	9.600000381
5.88E-04	2.00E-01	9.600000381
5.89E-04	2.00E-01	9.600000381
5.89E-04	2.00E-01	9.600000381
5.89E-04	2.00E-01	9.800000191
5.89E-04	0	9.600000381
5.89E-04	0	9.400000572
5.90E-04	2.00E-01	9.400000572
5.90E-04	0	9.600000381
5.90E-04	2.00E-01	9.199999809
5.90E-04	0	9.400000572
5.90E-04	0	9.199999809
5.91E-04	2.00E-01	9.199999809
5.91E-04	2.00E-01	9.600000381
5.91E-04	2.00E-01	9.199999809
5.91E-04	2.00E-01	9.400000572
5.91E-04	0	9.199999809
5.92E-04	0	9.199999809
5.92E-04	0	9.199999809
5.92E-04	0	9.199999809
5.92E-04	0	9.199999809
5.92E-04	0	9.199999809
5.93E-04	0	9.199999809
5.93E-04	0	9.199999809
5.93E-04	2.00E-01	9
5.93E-04	2.00E-01	9.199999809
5.93E-04	0	9
5.94E-04	0	9
5.94E-04	0	9.199999809
5.94E-04	0	9.199999809
5.94E-04	0	9
5.94E-04	2.00E-01	9
5.95E-04	0	9
5.95E-04	0	9.199999809
5.95E-04	2.00E-01	9
5.95E-04	2.00E-01	9
5.95E-04	0	9
5.96E-04	2.00E-01	9
5.96E-04	0	8.800000191
5.96E-04	0	9
5.96E-04	0	9
5.96E-04	-2.00E-01	8.800000191
5.97E-04	-2.00E-01	8.800000191
5.97E-04	0	8.600000381
5.97E-04	0	8.600000381
5.97E-04	2.00E-01	8.800000191
5.97E-04	0	9
5.98E-04	0	8.800000191
5.98E-04	2.00E-01	8.600000381
5.98E-04	-2.00E-01	8.800000191
5.98E-04	0	8.600000381
5.98E-04	2.00E-01	8.600000381
5.99E-04	0	8.800000191
5.99E-04	0	8.800000191
5.99E-04	0	8.600000381
5.99E-04	0	8.600000381
5.99E-04	-2.00E-01	8.400000572
6.00E-04	0	8.800000191
6.00E-04	2.00E-01	8.400000572
6.00E-04	2.00E-01	8.400000572
6.00E-04	0	8.400000572
6.00E-04	0	8.600000381
6.01E-04	0	8.600000381
6.01E-04	0	8.600000381
6.01E-04	0	8.600000381
6.01E-04	4.00E-01	8.400000572
6.01E-04	0	8.400000572
6.02E-04	2.00E-01	8.400000572
6.02E-04	0	8.400000572
6.02E-04	0	8.400000572
6.02E-04	-2.00E-01	8.400000572
6.02E-04	0	8.400000572
6.03E-04	0	8.199999809
6.03E-04	2.00E-01	8.199999809
6.03E-04	0	8.199999809
6.03E-04	0	8.400000572
6.03E-04	0	8.199999809
6.04E-04	0	8.199999809
6.04E-04	0	8.199999809
6.04E-04	2.00E-01	8.400000572
6.04E-04	2.00E-01	8.199999809
6.04E-04	0	8.400000572
6.05E-04	0	8.199999809
6.05E-04	0	8.199999809
6.05E-04	0	8.199999809
6.05E-04	0	8.199999809
6.05E-04	0	8
6.06E-04	-2.00E-01	8.199999809
6.06E-04	0	8
6.06E-04	2.00E-01	8
6.06E-04	2.00E-01	8.199999809
6.06E-04	2.00E-01	8
6.07E-04	0	8
6.07E-04	2.00E-01	8
6.07E-04	0	7.800000191
6.07E-04	0	8
6.07E-04	0	8
6.08E-04	0	7.800000191
6.08E-04	0	7.800000191
6.08E-04	0	7.599999905
6.08E-04	2.00E-01	7.800000191
6.08E-04	2.00E-01	7.800000191
6.09E-04	2.00E-01	7.800000191
6.09E-04	0	8
6.09E-04	0	7.800000191
6.09E-04	2.00E-01	7.599999905
6.09E-04	2.00E-01	7.800000191
6.10E-04	0	7.599999905
6.10E-04	0	7.599999905
6.10E-04	0	7.800000191
6.10E-04	0	7.599999905
6.10E-04	0	7.599999905
6.11E-04	0	7.800000191
6.11E-04	0	7.800000191
6.11E-04	0	7.599999905
6.11E-04	0	7.599999905
6.11E-04	0	7.800000191
6.12E-04	0	7.599999905
6.12E-04	0	7.400000095
6.12E-04	0	7.599999905
6.12E-04	-2.00E-01	7.599999905
6.12E-04	0	7.599999905
6.13E-04	2.00E-01	7.599999905
6.13E-04	0	7.599999905
6.13E-04	0	7.400000095
6.13E-04	-2.00E-01	7.599999905
6.13E-04	0	7.400000095
6.14E-04	-2.00E-01	7.599999905
6.14E-04	0	7.599999905
6.14E-04	0	7.400000095
6.14E-04	0	7.400000095
6.14E-04	0	7.400000095
6.15E-04	0	7.599999905
6.15E-04	0	7.400000095
6.15E-04	0	7.400000095
6.15E-04	0	7.400000095
6.15E-04	2.00E-01	7.599999905
6.16E-04	0	7.20000029
6.16E-04	0	7.400000095
6.16E-04	0	7.20000029
6.16E-04	-2.00E-01	7.400000095
6.16E-04	0	7.20000029
6.17E-04	2.00E-01	7.20000029
6.17E-04	0	7
6.17E-04	0	7.20000029
6.17E-04	2.00E-01	7.20000029
6.17E-04	0	7.20000029
6.18E-04	0	7.20000029
6.18E-04	-2.00E-01	7.20000029
6.18E-04	0	7.20000029
6.18E-04	2.00E-01	7
6.18E-04	0	7.20000029
6.19E-04	0	7.20000029
6.19E-04	0	7
6.19E-04	0	7
6.19E-04	0	7
6.19E-04	0	7.20000029
6.20E-04	0	7
6.20E-04	2.00E-01	7
6.20E-04	0	6.80000019
6.20E-04	0	7
6.20E-04	2.00E-01	7
6.21E-04	2.00E-01	6.80000019
6.21E-04	0	7
6.21E-04	0	7
6.21E-04	0	7
6.21E-04	0	7
6.22E-04	2.00E-01	7
6.22E-04	0	6.80000019
6.22E-04	2.00E-01	6.80000019
6.22E-04	0	6.80000019
6.22E-04	0	6.80000019
6.23E-04	2.00E-01	6.80000019
6.23E-04	0	6.80000019
6.23E-04	0	6.80000019
6.23E-04	2.00E-01	6.5999999
6.23E-04	0	6.80000019
6.24E-04	0	6.80000019
6.24E-04	0	7
6.24E-04	2.00E-01	6.80000019
6.24E-04	0	6.5999999
6.24E-04	0	6.80000019
6.25E-04	0	6.80000019
6.25E-04	-2.00E-01	6.80000019
6.25E-04	0	6.5999999
6.25E-04	-2.00E-01	6.5999999
6.25E-04	0	6.80000019
6.26E-04	2.00E-01	6.5999999
6.26E-04	2.00E-01	6.5999999
6.26E-04	2.00E-01	6.5999999
6.26E-04	0	6.4000001
6.26E-04	2.00E-01	6.4000001
6.27E-04	2.00E-01	6.5999999
6.27E-04	2.00E-01	6.5999999
6.27E-04	0	6.5999999
6.27E-04	0	6.4000001
6.27E-04	0	6.4000001
6.28E-04	0	6.4000001
6.28E-04	0	6.4000001
6.28E-04	2.00E-01	6.4000001
6.28E-04	0	6.4000001
6.28E-04	2.00E-01	6.5999999
6.29E-04	0	6.20000029
6.29E-04	2.00E-01	6.4000001
6.29E-04	0	6.4000001
6.29E-04	2.00E-01	6.4000001
6.29E-04	-2.00E-01	6.4000001
6.30E-04	0	6.20000029
6.30E-04	0	6.4000001
6.30E-04	0	6.4000001
6.30E-04	0	6.20000029
6.30E-04	-2.00E-01	6.20000029
6.31E-04	2.00E-01	6.20000029
6.31E-04	2.00E-01	6.20000029
6.31E-04	0	6.4000001
6.31E-04	2.00E-01	6.20000029
6.31E-04	2.00E-01	6.20000029
6.32E-04	0	6.20000029
6.32E-04	0	6.20000029
6.32E-04	0	6.20000029
6.32E-04	2.00E-01	6
6.32E-04	0	6.20000029
6.33E-04	0	6
6.33E-04	0	6.20000029
6.33E-04	0	6.20000029
6.33E-04	2.00E-01	6.4000001
6.33E-04	2.00E-01	6.20000029
6.34E-04	0	6.20000029
6.34E-04	0	6
6.34E-04	2.00E-01	6.20000029
6.34E-04	2.00E-01	6
6.34E-04	0	6.20000029
6.35E-04	-2.00E-01	6.20000029
6.35E-04	2.00E-01	6
6.35E-04	-2.00E-01	6
6.35E-04	0	6.20000029
6.35E-04	0	6
6.36E-04	2.00E-01	5.80000019
6.36E-04	2.00E-01	6
6.36E-04	0	6
6.36E-04	0	5.80000019
6.36E-04	2.00E-01	5.80000019
6.37E-04	0	5.80000019
6.37E-04	0	6
6.37E-04	2.00E-01	5.80000019
6.37E-04	0	5.80000019
6.37E-04	0	5.80000019
6.38E-04	-2.00E-01	5.80000019
6.38E-04	-2.00E-01	6
6.38E-04	0	5.80000019
6.38E-04	0	6
6.38E-04	2.00E-01	5.80000019
6.39E-04	2.00E-01	6
6.39E-04	0	5.80000019
6.39E-04	0	5.80000019
6.39E-04	0	5.80000019
6.39E-04	2.00E-01	5.80000019
6.40E-04	2.00E-01	5.80000019
6.40E-04	0	5.80000019
6.40E-04	0	5.5999999
6.40E-04	2.00E-01	5.80000019
6.40E-04	0	5.80000019
6.41E-04	0	5.80000019
6.41E-04	2.00E-01	5.80000019
6.41E-04	2.00E-01	6
6.41E-04	2.00E-01	5.80000019
6.41E-04	2.00E-01	5.5999999
6.42E-04	0	5.80000019
6.42E-04	2.00E-01	5.80000019
6.42E-04	2.00E-01	5.5999999
6.42E-04	0	5.5999999
6.42E-04	2.00E-01	5.80000019
6.43E-04	0	5.5999999
6.43E-04	0	5.5999999
6.43E-04	0	5.5999999
6.43E-04	0	5.4000001
6.43E-04	0	5.5999999
6.44E-04	0	5.4000001
6.44E-04	2.00E-01	5.5999999
6.44E-04	2.00E-01	5.5999999
6.44E-04	0	5.5999999
6.44E-04	0	5.5999999
6.45E-04	2.00E-01	5.4000001
6.45E-04	2.00E-01	5.4000001
6.45E-04	-2.00E-01	5.5999999
6.45E-04	2.00E-01	5.4000001
6.45E-04	0	5.4000001
6.46E-04	2.00E-01	5.4000001
6.46E-04	2.00E-01	5.4000001
6.46E-04	0	5.5999999
6.46E-04	0	5.4000001
6.46E-04	2.00E-01	5.5999999
6.47E-04	0	5.4000001
6.47E-04	0	5.5999999
6.47E-04	0	5.20000029
6.47E-04	0	5.20000029
6.47E-04	2.00E-01	5.4000001
6.48E-04	0	5.20000029
6.48E-04	2.00E-01	5.4000001
6.48E-04	2.00E-01	5.4000001
6.48E-04	2.00E-01	5.4000001
6.48E-04	2.00E-01	5.4000001
6.49E-04	0	5.20000029
6.49E-04	2.00E-01	5.4000001
6.49E-04	2.00E-01	5.20000029
6.49E-04	0	5.20000029
6.49E-04	0	5.4000001
6.50E-04	2.00E-01	5.4000001
6.50E-04	2.00E-01	5.20000029
6.50E-04	2.00E-01	5.4000001
6.50E-04	0	5.4000001
6.50E-04	0	5.4000001
6.51E-04	2.00E-01	5
6.51E-04	2.00E-01	5.20000029
6.51E-04	0	5.20000029
6.51E-04	0	5.20000029
6.51E-04	0	5
6.52E-04	-2.00E-01	5.20000029
6.52E-04	2.00E-01	5.20000029
6.52E-04	2.00E-01	5
6.52E-04	2.00E-01	5.20000029
6.52E-04	0	5.20000029
6.53E-04	2.00E-01	5
6.53E-04	0	5
6.53E-04	2.00E-01	5.20000029
6.53E-04	2.00E-01	5.20000029
6.53E-04	0	5.20000029
6.54E-04	2.00E-01	5
6.54E-04	2.00E-01	5.20000029
6.54E-04	0	5.20000029
6.54E-04	2.00E-01	5.20000029
6.54E-04	0	5
6.55E-04	2.00E-01	5
6.55E-04	9.199999809	5.20000029
6.55E-04	14.1999998	6.4000001
6.55E-04	15.4000006	5.20000029
6.55E-04	15.6000004	5
6.56E-04	15.4000006	4.80000019
6.56E-04	15	4.80000019
6.56E-04	15	5
6.56E-04	14.8000002	5
6.56E-04	14.6000004	5
6.57E-04	14.6000004	5
6.57E-04	14.8000002	5
6.57E-04	14.8000002	5
6.57E-04	14.8000002	5.20000029
6.57E-04	14.4000006	5
6.58E-04	14.8000002	5
6.58E-04	14.6000004	5
6.58E-04	14.6000004	5.20000029
6.58E-04	14.6000004	5
6.58E-04	14.6000004	5.20000029
6.59E-04	14.6000004	5.20000029
6.59E-04	14.8000002	5
6.59E-04	14.6000004	5.20000029
6.59E-04	14.6000004	5
6.59E-04	14.8000002	5
6.60E-04	14.6000004	5.20000029
6.60E-04	14.4000006	5.20000029
6.60E-04	14.6000004	5.20000029
6.60E-04	14.8000002	5.4000001
6.60E-04	14.6000004	5.20000029
6.61E-04	14.6000004	5
6.61E-04	14.1999998	5.20000029
6.61E-04	14.4000006	5.20000029
6.61E-04	14.8000002	5
6.61E-04	14.4000006	5.20000029
6.62E-04	14.4000006	5.20000029
6.62E-04	14.6000004	5.20000029
6.62E-04	14.6000004	5
6.62E-04	14.4000006	5.4000001
6.62E-04	14.4000006	5.20000029
6.63E-04	14.4000006	5.4000001
6.63E-04	14.4000006	5.20000029
6.63E-04	14.4000006	5.20000029
6.63E-04	14.4000006	5.20000029
6.63E-04	14.6000004	5.4000001
6.64E-04	14.6000004	5.20000029
6.64E-04	14.6000004	5.4000001
6.64E-04	14.1999998	5.4000001
6.64E-04	14.4000006	5.4000001
6.64E-04	14.6000004	5.4000001
6.65E-04	14.6000004	5.4000001
6.65E-04	14.4000006	5.4000001
6.65E-04	14.4000006	5.5999999
6.65E-04	14.4000006	5.5999999
6.65E-04	14.6000004	5.4000001
6.66E-04	14.1999998	5.4000001
6.66E-04	14.1999998	5.4000001
6.66E-04	14.4000006	5.4000001
6.66E-04	14.4000006	5.5999999
6.66E-04	14.6000004	5.4000001
6.67E-04	14.4000006	5.5999999
6.67E-04	14.4000006	5.5999999
6.67E-04	14.4000006	5.4000001
6.67E-04	14.1999998	5.5999999
6.67E-04	14.1999998	5.4000001
6.68E-04	14.1999998	5.4000001
6.68E-04	14.4000006	5.4000001
6.68E-04	14.4000006	5.5999999
6.68E-04	14.4000006	5.5999999
6.68E-04	14.1999998	5.4000001
6.69E-04	14.6000004	5.5999999
6.69E-04	14.1999998	5.5999999
6.69E-04	14.1999998	5.5999999
6.69E-04	14.4000006	5.5999999
6.69E-04	14.6000004	5.80000019
6.70E-04	14.4000006	5.80000019
6.70E-04	14.4000006	5.80000019
6.70E-04	14.4000006	5.5999999
6.70E-04	14.4000006	5.5999999
6.70E-04	14.4000006	5.5999999
6.71E-04	14.1999998	5.5999999
6.71E-04	14.1999998	5.5999999
6.71E-04	14.1999998	5.5999999
6.71E-04	14.1999998	5.80000019
6.71E-04	14.1999998	5.5999999
6.72E-04	14.4000006	6
6.72E-04	14.4000006	5.80000019
6.72E-04	14.4000006	5.80000019
6.72E-04	14.1999998	5.5999999
6.72E-04	14.4000006	5.5999999
6.73E-04	14.1999998	5.80000019
6.73E-04	14.1999998	5.80000019
6.73E-04	14.1999998	5.5999999
6.73E-04	14.1999998	6
6.73E-04	14.1999998	5.80000019
6.74E-04	14.4000006	5.80000019
6.74E-04	14.1999998	5.80000019
6.74E-04	14.1999998	5.80000019
6.74E-04	14.4000006	5.80000019
6.74E-04	14.6000004	5.80000019
6.75E-04	14.4000006	5.80000019
6.75E-04	14.4000006	5.80000019
6.75E-04	14.1999998	5.80000019
6.75E-04	14.1999998	6
6.75E-04	14	5.80000019
6.76E-04	14	5.80000019
6.76E-04	14.1999998	6
6.76E-04	14.1999998	5.80000019
6.76E-04	14.1999998	5.5999999
6.76E-04	14.4000006	6
6.77E-04	14.1999998	6
6.77E-04	14.4000006	6
6.77E-04	14.1999998	5.80000019
6.77E-04	14	5.80000019
6.77E-04	14.1999998	6
6.78E-04	14.4000006	6
6.78E-04	14.4000006	6.20000029
6.78E-04	14.1999998	6
6.78E-04	14.4000006	6.20000029
6.78E-04	14.1999998	6
6.79E-04	14.4000006	6
6.79E-04	14.1999998	6
6.79E-04	14	6
6.79E-04	14.4000006	6
6.79E-04	14.4000006	6
6.80E-04	14	6
6.80E-04	14.1999998	6
6.80E-04	14.1999998	6
6.80E-04	14.6000004	6.20000029
6.80E-04	14.4000006	6.20000029
6.81E-04	14.1999998	6.20000029
6.81E-04	14.1999998	6.20000029
6.81E-04	14.4000006	6.20000029
6.81E-04	14.1999998	6.20000029
6.81E-04	14.1999998	6.20000029
6.82E-04	14.4000006	6.20000029
6.82E-04	14.4000006	6
6.82E-04	14.4000006	6.20000029
6.82E-04	14.1999998	6.20000029
6.82E-04	14.1999998	6.20000029
6.83E-04	14.4000006	6
6.83E-04	14.1999998	6
6.83E-04	14.1999998	6.4000001
6.83E-04	14.4000006	6.20000029
6.83E-04	14.4000006	6.20000029
6.84E-04	14.4000006	6.4000001
6.84E-04	14	6.20000029
6.84E-04	14.1999998	6.20000029
6.84E-04	14.1999998	6.20000029
6.84E-04	14.4000006	6.4000001
6.85E-04	14.1999998	6.4000001
6.85E-04	14.1999998	6.5999999
6.85E-04	14.4000006	6.4000001
6.85E-04	14.4000006	6.20000029
6.85E-04	14.1999998	6.4000001
6.86E-04	14.4000006	6.4000001
6.86E-04	14.4000006	6.20000029
6.86E-04	14.1999998	6.4000001
6.86E-04	14.1999998	6.4000001
6.86E-04	14	6.4000001
6.87E-04	14.4000006	6.4000001
6.87E-04	14.1999998	6.20000029
6.87E-04	14.1999998	6.4000001
6.87E-04	14	6.4000001
6.87E-04	14.4000006	6.5999999
6.88E-04	14.4000006	6.4000001
6.88E-04	14.4000006	6.4000001
6.88E-04	14.1999998	6.5999999
6.88E-04	14.4000006	6.4000001
6.88E-04	14.4000006	6.4000001
6.89E-04	14.1999998	6.4000001
6.89E-04	14.1999998	6.4000001
6.89E-04	14.1999998	6.4000001
6.89E-04	14.4000006	6.4000001
6.89E-04	14.1999998	6.4000001
6.90E-04	14.4000006	6.5999999
6.90E-04	14.4000006	6.5999999
6.90E-04	14.4000006	6.4000001
6.90E-04	14.4000006	6.4000001
6.90E-04	14.1999998	6.5999999
6.91E-04	14.1999998	6.5999999
6.91E-04	14.4000006	6.4000001
6.91E-04	14.1999998	6.5999999
6.91E-04	14.1999998	6.5999999
6.91E-04	14.4000006	6.5999999
6.92E-04	14.4000006	6.4000001
6.92E-04	14.1999998	6.5999999
6.92E-04	14	6.5999999
6.92E-04	14.1999998	6.4000001
6.92E-04	14.4000006	6.4000001
6.93E-04	14.4000006	6.5999999
6.93E-04	14.1999998	6.5999999
6.93E-04	14.4000006	6.5999999
6.93E-04	14.4000006	6.4000001
6.93E-04	14.4000006	6.5999999
6.94E-04	14.4000006	6.5999999
6.94E-04	14.1999998	6.5999999
6.94E-04	14.1999998	6.5999999
6.94E-04	14.4000006	6.5999999
6.94E-04	14.1999998	6.80000019
6.95E-04	14.4000006	6.80000019
6.95E-04	14.6000004	6.5999999
6.95E-04	14.4000006	6.5999999
6.95E-04	14	6.5999999
6.95E-04	14.1999998	6.80000019
6.96E-04	14.1999998	6.5999999
6.96E-04	14.1999998	6.5999999
6.96E-04	14.4000006	6.80000019
6.96E-04	14.1999998	6.80000019
6.96E-04	14.4000006	6.80000019
6.97E-04	14.4000006	7
6.97E-04	14.4000006	6.80000019
6.97E-04	14	6.80000019
6.97E-04	14.4000006	6.80000019
6.97E-04	14.1999998	6.80000019
6.98E-04	14.6000004	6.80000019
6.98E-04	14.1999998	6.80000019
6.98E-04	14.1999998	7
6.98E-04	14.1999998	6.80000019
6.98E-04	14.4000006	6.80000019
6.99E-04	14.4000006	6.80000019
6.99E-04	14.4000006	6.80000019
6.99E-04	14.6000004	6.80000019
6.99E-04	14.4000006	6.80000019
6.99E-04	14.4000006	7
7.00E-04	14.1999998	7
7.00E-04	14.4000006	6.80000019
7.00E-04	14.4000006	7
7.00E-04	14.1999998	6.80000019
7.00E-04	14.1999998	6.80000019
7.01E-04	14.1999998	7
7.01E-04	14.1999998	6.80000019
7.01E-04	14.1999998	7
7.01E-04	14.1999998	7
7.01E-04	14.4000006	6.80000019
7.02E-04	14.4000006	7
7.02E-04	14.4000006	7
7.02E-04	14	6.80000019
7.02E-04	14	7
7.02E-04	14.4000006	7
7.03E-04	14.4000006	6.80000019
7.03E-04	14.1999998	7
7.03E-04	14.1999998	7
7.03E-04	14.1999998	7
7.03E-04	14.4000006	7.20000029
7.04E-04	14.1999998	7.20000029
7.04E-04	14.1999998	7
7.04E-04	14.4000006	7
7.04E-04	14.4000006	7
7.04E-04	14.1999998	7
7.05E-04	14.4000006	7.20000029
7.05E-04	14.4000006	7.20000029
7.05E-04	14.4000006	7.20000029
7.05E-04	14.1999998	7
7.05E-04	14	7
7.06E-04	14.4000006	7
7.06E-04	14.4000006	7
7.06E-04	14.4000006	7
7.06E-04	14.4000006	7.20000029
7.06E-04	14.4000006	7
7.07E-04	14.1999998	7
7.07E-04	14.1999998	7
7.07E-04	14	7.20000029
7.07E-04	14.1999998	7.20000029
7.07E-04	14.1999998	7.20000029
7.08E-04	14	7.20000029
7.08E-04	14.1999998	7.400000095
7.08E-04	14.1999998	7.400000095
7.08E-04	14.4000006	7.20000029
7.08E-04	14.1999998	7.20000029
7.09E-04	14.4000006	7.20000029
7.09E-04	14	7
7.09E-04	14.4000006	7.20000029
7.09E-04	14.1999998	7.20000029
7.09E-04	14.1999998	7.20000029
7.10E-04	14.6000004	7.20000029
7.10E-04	14.4000006	7.400000095
7.10E-04	14.1999998	7.20000029
7.10E-04	14.1999998	7.20000029
7.10E-04	14.1999998	7.20000029
7.11E-04	14.1999998	7.20000029
7.11E-04	14.1999998	7.20000029
7.11E-04	14.1999998	7.20000029
7.11E-04	14.1999998	7.400000095
7.11E-04	14.4000006	7.20000029
7.12E-04	14.4000006	7.400000095
7.12E-04	14.1999998	7.599999905
7.12E-04	14.1999998	7.400000095
7.12E-04	14.1999998	7.599999905
7.12E-04	14.4000006	7.400000095
7.13E-04	14.4000006	7.20000029
7.13E-04	14.4000006	7.599999905
7.13E-04	14.4000006	7.400000095
7.13E-04	14.4000006	7.599999905
7.13E-04	14.1999998	7.400000095
7.14E-04	14	7.400000095
7.14E-04	14.1999998	7.400000095
7.14E-04	14.1999998	7.400000095
7.14E-04	14.1999998	7.400000095
7.14E-04	14.4000006	7.599999905
7.15E-04	14.4000006	7.599999905
7.15E-04	14.1999998	7.400000095
7.15E-04	14.1999998	7.400000095
7.15E-04	14.1999998	7.400000095
7.15E-04	14.6000004	7.599999905
7.16E-04	14.1999998	7.400000095
7.16E-04	14.1999998	7.400000095
7.16E-04	14.4000006	7.599999905
7.16E-04	14.4000006	7.599999905
7.16E-04	14.4000006	7.400000095
7.17E-04	14.4000006	7.599999905
7.17E-04	14.1999998	7.400000095
7.17E-04	14.1999998	7.599999905
7.17E-04	14.1999998	7.599999905
7.17E-04	14.4000006	7.599999905
7.18E-04	14.1999998	7.400000095
7.18E-04	14.4000006	7.400000095
7.18E-04	14.1999998	7.400000095
7.18E-04	14.4000006	7.800000191
7.18E-04	14.1999998	7.599999905
7.19E-04	14.1999998	7.599999905
7.19E-04	14.6000004	7.599999905
7.19E-04	14.4000006	7.599999905
7.19E-04	14.1999998	7.599999905
7.19E-04	14.1999998	7.599999905
7.20E-04	14.4000006	7.599999905
7.20E-04	14.6000004	7.599999905
7.20E-04	14.1999998	7.599999905
7.20E-04	14.1999998	7.599999905
7.20E-04	14.1999998	7.599999905
7.21E-04	14.4000006	7.599999905
7.21E-04	14.4000006	7.800000191
7.21E-04	14.1999998	7.800000191
7.21E-04	14.4000006	7.800000191
7.21E-04	14.4000006	7.599999905
7.22E-04	14.1999998	7.599999905
7.22E-04	14	7.599999905
7.22E-04	14	7.599999905
