TIME	Ve	Vs
-3.24E-03	-1	-9.60E-01
-3.23E-03	-1	-1.04
-3.22E-03	-1.04	-1
-3.21E-03	-1.04	-1
-3.20E-03	-1	-1
-3.19E-03	-1	-1.04
-3.18E-03	-1.04	-1
-3.17E-03	-1	-1
-3.16E-03	-1	-1
-3.15E-03	-1	-1
-3.14E-03	-1	-1
-3.13E-03	-1	-1
-3.12E-03	-1	-1
-3.11E-03	-1	-1
-3.10E-03	-1	-1
-3.09E-03	-1	-1
-3.08E-03	-1	-1
-3.07E-03	-1	-1
-3.06E-03	-1	-1
-3.05E-03	-1.04	-1
-3.04E-03	-1	-1
-3.03E-03	-1	-1
-3.02E-03	-1.04	-1.04
-3.01E-03	-1	-1
-3.00E-03	-1	-1
-2.99E-03	-1.04	-1
-2.98E-03	-1	-1
-2.97E-03	-1	-1
-2.96E-03	-1	-1
-2.95E-03	-1.04	-1
-2.94E-03	-1	-9.60E-01
-2.93E-03	-1.04	-1
-2.92E-03	-1	-1
-2.91E-03	-1	-1
-2.90E-03	-1	-1
-2.89E-03	-1	-1
-2.88E-03	-1.04	-1
-2.87E-03	-1	-1
-2.86E-03	-1	-1
-2.85E-03	-1	-1.04
-2.84E-03	-1	-1
-2.83E-03	-1	-1
-2.82E-03	-1	-1
-2.81E-03	-1	-1
-2.80E-03	-1	-1
-2.79E-03	-1	-1
-2.78E-03	-9.60E-01	-1
-2.77E-03	-1	-1.04
-2.76E-03	-1	-1
-2.75E-03	-1	-1
-2.74E-03	-1	-1
-2.73E-03	-1	-1
-2.72E-03	-1	-1.04
-2.71E-03	-1	-1
-2.70E-03	-1.04	-1
-2.69E-03	-1	-1
-2.68E-03	-1	-1
-2.67E-03	-1	-1
-2.66E-03	-1	-1
-2.65E-03	-1.04	-1
-2.64E-03	-1	-1
-2.63E-03	-1	-1
-2.62E-03	-1.04	-1
-2.61E-03	-1	-1
-2.60E-03	-1	-1
-2.59E-03	-1.04	-1
-2.58E-03	-1	-1
-2.57E-03	-1	-1
-2.56E-03	-1	-1
-2.55E-03	-1	-1
-2.54E-03	-1	-1
-2.53E-03	-1	-1
-2.52E-03	-1	-1
-2.51E-03	-1	-9.60E-01
-2.50E-03	-1	-1.04
-2.49E-03	-1	-1
-2.48E-03	-1	-1
-2.47E-03	-1	-1
-2.46E-03	-1	-9.60E-01
-2.45E-03	-1	-1
-2.44E-03	-1	-1
-2.43E-03	-1	-1.04
-2.42E-03	-1	-1
-2.41E-03	-1	-1
-2.40E-03	-1	-1
-2.39E-03	-1	-1
-2.38E-03	-1	-1
-2.37E-03	-1	-1.04
-2.36E-03	-1	-1
-2.35E-03	-1	-1
-2.34E-03	-1	-1
-2.33E-03	-1	-1
-2.32E-03	-1	-1
-2.31E-03	-1	-1
-2.30E-03	-1	-1
-2.29E-03	-1	-1
-2.28E-03	-1	-1
-2.27E-03	-1	-1
-2.26E-03	-1.04	-1
-2.25E-03	-1	-1
-2.24E-03	-1	-1
-2.23E-03	-1.04	-1
-2.22E-03	-1	-1
-2.21E-03	-1	-1
-2.20E-03	-1	-1
-2.19E-03	-1.04	-1
-2.18E-03	-1	-1
-2.17E-03	-1.04	-1.04
-2.16E-03	-1.04	-1
-2.15E-03	-1	-1
-2.14E-03	-1	-1
-2.13E-03	-1	-1
-2.12E-03	-1	-1
-2.11E-03	-1	-1
-2.10E-03	-1.04	-1
-2.09E-03	-1	-1
-2.08E-03	-1	-1
-2.07E-03	-1	-1
-2.06E-03	-1	-1
-2.05E-03	-1	-1
-2.04E-03	-1	-1
-2.03E-03	-1.04	-1
-2.02E-03	-1.04	-1
-2.01E-03	-1	-1
-2.00E-03	-1	-1
-1.99E-03	-1	-1
-1.98E-03	-1	-1
-1.97E-03	-1	-1
-1.96E-03	-1	-1
-1.95E-03	-1	-1
-1.94E-03	-1	-1
-1.93E-03	-1	-1
-1.92E-03	-1	-1
-1.91E-03	-1	-1
-1.90E-03	-1	-1
-1.89E-03	-1	-1
-1.88E-03	-1	-1
-1.87E-03	-1	-1.04
-1.86E-03	-1	-1
-1.85E-03	-1	-9.60E-01
-1.84E-03	-1	-1
-1.83E-03	-1	-1
-1.82E-03	-1	-1
-1.81E-03	-1	-1
-1.80E-03	-1	-1
-1.79E-03	-1	-1
-1.78E-03	-1.04	-1
-1.77E-03	-1	-1
-1.76E-03	-1	-1
-1.75E-03	-1	-1
-1.74E-03	-1	-1
-1.73E-03	-1	-1
-1.72E-03	-1	-1
-1.71E-03	-1	-9.60E-01
-1.70E-03	-1	-1
-1.69E-03	-1	-9.60E-01
-1.68E-03	-1	-1
-1.67E-03	-1	-1
-1.66E-03	-1	-1
-1.65E-03	-1	-1
-1.64E-03	-1	-1
-1.63E-03	-1	-1
-1.62E-03	-1.04	-1.04
-1.61E-03	-1	-1
-1.60E-03	-1	-1
-1.59E-03	-1.04	-1.04
-1.58E-03	-1	-1
-1.57E-03	-1	-1
-1.56E-03	-1.04	-1
-1.55E-03	-1	-1
-1.54E-03	-1	-1.04
-1.53E-03	-1	-1
-1.52E-03	-1	-1
-1.51E-03	-1	-1
-1.50E-03	-1	-1
-1.49E-03	-1	-1
-1.48E-03	-1	-1.04
-1.47E-03	-1	-1
-1.46E-03	-1	-1
-1.45E-03	-1	-1
-1.44E-03	-1.04	-1.04
-1.43E-03	-1	-1
-1.42E-03	-1	-1.04
-1.41E-03	-1	-1
-1.40E-03	-1	-1
-1.39E-03	-1	-1
-1.38E-03	-1	-1
-1.37E-03	-1	-1
-1.36E-03	-1.04	-1
-1.35E-03	-1	-1
-1.34E-03	-1	-1
-1.33E-03	-1	-1
-1.32E-03	-1	-1
-1.31E-03	-1	-9.60E-01
-1.30E-03	-1	-1
-1.29E-03	-1	-1
-1.28E-03	-1	-1
-1.27E-03	-1	-1
-1.26E-03	-1	-1
-1.25E-03	-1	-1
-1.24E-03	-1	-1
-1.23E-03	-1	-1
-1.22E-03	-1	-1
-1.21E-03	-1	-1
-1.20E-03	-1	-1
-1.19E-03	-1	-1
-1.18E-03	-1	-1
-1.17E-03	-1	-1.04
-1.16E-03	-1	-1
-1.15E-03	-1.04	-1
-1.14E-03	-1	-1
-1.13E-03	-1.04	-1
-1.12E-03	-1	-1
-1.11E-03	-1	-1
-1.10E-03	-1.04	-1
-1.09E-03	-1	-1
-1.08E-03	-1.04	-1
-1.07E-03	-1	-1
-1.06E-03	-1.04	-1.04
-1.05E-03	-1	-1
-1.04E-03	-1	-1
-1.03E-03	-1	-1
-1.02E-03	-1.04	-1
-1.01E-03	-1	-1
0.00E+00	-1	-1
-9.90E-04	-1	-1
-9.80E-04	-1	-1
-9.70E-04	-1	-1
-9.60E-04	-1	-1
-9.50E-04	-1	-1
-9.40E-04	-1	-1
-9.30E-04	-1	-1
-9.20E-04	-1	-1
-9.10E-04	-1	-1
-9.00E-04	-1	-1
-8.90E-04	-1	-1.04
-8.80E-04	-1	-1
-8.70E-04	-1	-1
-8.60E-04	-1	-1
-8.50E-04	-1	-1
-8.40E-04	-1.04	-1
-8.30E-04	-1	-1
-8.20E-04	-1	-9.60E-01
-8.10E-04	-1	-1
-8.00E-04	-1	-1
-7.90E-04	-1	-1
-7.80E-04	-1	-1
-7.70E-04	-1.04	-1
-7.60E-04	-1	-1
-7.50E-04	-1	-1
-7.40E-04	-1	-1.04
-7.30E-04	-1	-1
-7.20E-04	-1	-1
-7.10E-04	-1	-1
-7.00E-04	-1	-9.60E-01
-6.90E-04	-1	-9.60E-01
-6.80E-04	-1	-1
-6.70E-04	-1.04	-1
-6.60E-04	-1	-1
-6.50E-04	-1	-1
-6.40E-04	-1	-1
-6.30E-04	-1	-1
-6.20E-04	-1	-1
-6.10E-04	-1	-1
-6.00E-04	-1	-1
-5.90E-04	-1	-1
-5.80E-04	-1.04	-1
-5.70E-04	-1	-1
-5.60E-04	-1	-1
-5.50E-04	-1	-1
-5.40E-04	-1	-1
-5.30E-04	-1	-1
-5.20E-04	-1	-1
-5.10E-04	-9.60E-01	-1
-5.00E-04	-1	-1
-4.90E-04	-1	-1
-4.80E-04	-1	-1
-4.70E-04	-1	-1
-4.60E-04	-1	-1
-4.50E-04	-1	-1
-4.40E-04	-1.04	-1
-4.30E-04	-1	-1
-4.20E-04	-1	-1
-4.10E-04	-1	-1
-4.00E-04	-1	-1
-3.90E-04	-1	-1
-3.80E-04	-1	-1
-3.70E-04	-1	-1.04
-3.60E-04	-1	-1
-3.50E-04	-1.04	-1
-3.40E-04	-1.04	-1
-3.30E-04	-1.04	-1
-3.20E-04	-1	-1
-3.10E-04	-1	-1
-3.00E-04	-1	-1
-2.90E-04	-1.04	-1
-2.80E-04	-1	-1
-2.70E-04	-1	-1
-2.60E-04	-1.04	-1.04
-2.50E-04	-1.04	-1
-2.40E-04	-1.04	-1
-2.30E-04	-1	-1
-2.20E-04	-1.04	-1
-2.10E-04	-1	-1
-2.00E-04	-1	-1
-1.90E-04	-1	-1
-1.80E-04	-1.04	-1
-1.70E-04	-1	-1
-1.60E-04	-1	-1
-1.50E-04	-1	-1
-1.40E-04	-1	-1
-1.30E-04	-1	-1
-1.20E-04	-1	-1
-1.10E-04	-1	-1
-1.00E-04	-1	-1
-9.00E-05	-1	-1
-8.00E-05	-1	-1
-7.00E-05	-1	-1
-6.00E-05	-1	-1
-5.00E-05	-1	-1
-4.00E-05	-1	-1
-3.00E-05	-1.04	-1
-2.00E-05	-1	-1
-1.00E-05	-1	-1
4.29E-10	1	-1
1.00E-05	8.80E-01	-9.20E-01
2.00E-05	8.40E-01	-6.80E-01
3.00E-05	8.40E-01	-3.60E-01
4.00E-05	8.00E-01	8.00E-02
5.00E-05	8.40E-01	5.20E-01
6.00E-05	8.40E-01	9.60E-01
7.00E-05	8.80E-01	1.28
8.00E-05	9.20E-01	1.5999999
9.00E-05	1	1.76
1.00E-04	1	1.8399999
1.10E-04	1.04	1.8399999
1.20E-04	1.0799999	1.76
1.30E-04	1.0799999	1.5999999
1.40E-04	1.12	1.4399999
1.50E-04	1.12	1.28
1.60E-04	1.0799999	1.12
1.70E-04	1.0799999	9.60E-01
1.80E-04	1.0799999	8.40E-01
1.90E-04	1.04	7.20E-01
2.00E-04	1	7.20E-01
2.10E-04	1	7.20E-01
2.20E-04	1	7.20E-01
2.30E-04	1	7.60E-01
2.40E-04	9.60E-01	8.40E-01
2.50E-04	1	9.20E-01
2.60E-04	1	9.60E-01
2.70E-04	1	1.04
2.80E-04	1	1.0799999
2.90E-04	1	1.12
3.00E-04	1.04	1.16
3.10E-04	1.04	1.16
3.20E-04	1.04	1.16
3.30E-04	1.04	1.16
3.40E-04	1.04	1.12
3.50E-04	1.04	1.0799999
3.60E-04	1.04	1.04
3.70E-04	1.04	1.04
3.80E-04	1.04	1
3.90E-04	1	9.60E-01
4.00E-04	1.04	9.60E-01
4.10E-04	1	9.60E-01
4.20E-04	1.04	9.60E-01
4.30E-04	1	9.60E-01
4.40E-04	1	9.60E-01
4.50E-04	1.04	1
4.60E-04	1.04	1
4.70E-04	1	1
4.80E-04	1.04	1.04
4.90E-04	1	1.04
5.00E-04	1	1.04
5.10E-04	1.04	1.0799999
5.20E-04	1.04	1.04
5.30E-04	1.04	1.04
5.40E-04	1	1.04
5.50E-04	1	1.04
5.60E-04	1.04	1.04
5.70E-04	1.04	1.04
5.80E-04	1.04	1.04
5.90E-04	1.04	1
6.00E-04	1.04	1
6.10E-04	1.04	1
6.20E-04	1.04	1
6.30E-04	1.04	1
6.40E-04	1	1
6.50E-04	1.04	1
6.60E-04	1.04	1.04
6.70E-04	1	1
6.80E-04	1	1.04
6.90E-04	1	1.04
7.00E-04	1.04	1.04
7.10E-04	1.04	1.04
7.20E-04	1	1.04
7.30E-04	1.04	1.04
7.40E-04	1.04	1.04
7.50E-04	1.04	1
7.60E-04	1.04	1.04
7.70E-04	1	1
7.80E-04	1.04	1.04
7.90E-04	1.04	1.04
8.00E-04	1	1.04
8.10E-04	1	1.04
8.20E-04	1	1
8.30E-04	1.04	1
8.40E-04	1	1.04
8.50E-04	1.04	1.04
8.60E-04	1.04	1.04
8.70E-04	1	1.04
8.80E-04	1	1.04
8.90E-04	1	1.04
9.00E-04	1.04	1
9.10E-04	1.04	1.04
9.20E-04	1.04	1.04
9.30E-04	1	1.04
9.40E-04	1	1
9.50E-04	1.04	1.04
9.60E-04	1.04	1.04
9.70E-04	1.04	1
9.80E-04	1.04	1.04
9.90E-04	1.04	1.04
1.00E-03	1	1.04
1.01E-03	1	1
1.02E-03	1.04	1
1.03E-03	1	1.04
1.04E-03	1.04	1.04
1.05E-03	1.04	1
1.06E-03	1	1.04
1.07E-03	1	1.04
1.08E-03	1.04	1.04
1.09E-03	1.04	1.04
1.10E-03	1.04	1.04
1.11E-03	1	1.04
1.12E-03	1.04	1
1.13E-03	1	1.04
1.14E-03	1.04	1.04
1.15E-03	1	1.04
1.16E-03	1.04	1.04
1.17E-03	1	1.04
1.18E-03	1.04	1.04
1.19E-03	1.04	1.04
1.20E-03	1.04	1
1.21E-03	1.04	1
1.22E-03	1	1.04
1.23E-03	1.04	1.04
1.24E-03	1.04	1.04
1.25E-03	1.04	1
1.26E-03	1.04	1.04
1.27E-03	1	1
1.28E-03	1.04	1.04
1.29E-03	1.04	1
1.30E-03	1.04	1.04
1.31E-03	1	1.04
1.32E-03	1.04	1.04
1.33E-03	1.04	1.04
1.34E-03	1.04	1.04
1.35E-03	1.04	1.04
1.36E-03	1.04	1.04
1.37E-03	1.04	1.04
1.38E-03	1.04	1.04
1.39E-03	1.04	1
1.40E-03	1	1.04
1.41E-03	1.04	1.04
1.42E-03	1.04	1.04
1.43E-03	1.04	1.04
1.44E-03	1.04	1.04
1.45E-03	1.04	1.04
1.46E-03	1.04	1.04
1.47E-03	1	1.04
1.48E-03	1.04	1
1.49E-03	1	1.04
1.50E-03	1	1.04
1.51E-03	1.04	1
1.52E-03	1.04	1.04
1.53E-03	1	1
1.54E-03	1.04	1
1.55E-03	1	1
1.56E-03	1	1
1.57E-03	1.04	1.04
1.58E-03	1.04	1.04
1.59E-03	1.04	1
1.60E-03	1.04	1.04
1.61E-03	1.04	1.04
1.62E-03	1.04	1.04
1.63E-03	1.04	1
1.64E-03	1.04	1.04
1.65E-03	1.04	1.04
1.66E-03	1	1
1.67E-03	1.04	1.04
1.68E-03	1.04	1.04
1.69E-03	1.04	1.04
1.70E-03	1	1.04
1.71E-03	1	1
1.72E-03	1.04	1
1.73E-03	1	1
1.74E-03	1.04	1.04
1.75E-03	1.04	1.04
1.76E-03	1.04	1.04
1.77E-03	1.04	1.04
1.78E-03	1.04	1.04
1.79E-03	1	1.04
1.80E-03	1	1.04
1.81E-03	1	1
1.82E-03	1	1
1.83E-03	1.04	1.04
1.84E-03	1.04	1.04
1.85E-03	1.04	1.04
1.86E-03	1.04	1.04
1.87E-03	1.04	1
1.88E-03	1.04	1.04
1.89E-03	1.04	1.04
1.90E-03	1.04	1.04
1.91E-03	1	1
1.92E-03	1.04	1.04
1.93E-03	1	1.04
1.94E-03	1	1.04
1.95E-03	1.04	1.04
1.96E-03	1	1.04
1.97E-03	1.04	1.04
1.98E-03	1.04	1
1.99E-03	1	1.04
2.00E-03	1.04	1
2.01E-03	1	1.04
2.02E-03	1	1.04
2.03E-03	1.04	1
2.04E-03	1.04	1
2.05E-03	1.04	1
2.06E-03	1.04	1.04
2.07E-03	1.04	1.04
2.08E-03	1.04	1.04
2.09E-03	1	1.04
2.10E-03	1.04	1.04
2.11E-03	1.04	1.04
2.12E-03	1.04	1
2.13E-03	1	1.04
2.14E-03	1	1.04
2.15E-03	1	1.04
2.16E-03	1.04	1
2.17E-03	1.04	1
2.18E-03	1.04	1
2.19E-03	1.04	1.04
2.20E-03	1.04	1.04
2.21E-03	1.04	1.04
2.22E-03	1	1
2.23E-03	1.04	1.04
2.24E-03	1.04	1.04
2.25E-03	1.04	1.04
2.26E-03	1	1.04
2.27E-03	1.04	1.04
2.28E-03	1	1.04
2.29E-03	1.04	1.04
2.30E-03	1	1
2.31E-03	1	1
2.32E-03	1.04	1.04
2.33E-03	1	1.04
2.34E-03	1.04	1.04
2.35E-03	1	1
2.36E-03	1	1
2.37E-03	1	1.04
2.38E-03	1.04	1.04
2.39E-03	1.04	1.04
2.40E-03	1.04	1.04
2.41E-03	1	1.04
2.42E-03	1.04	1.04
2.43E-03	1	1
2.44E-03	1.04	1.04
2.45E-03	1.04	1
2.46E-03	1.04	1.04
2.47E-03	1.04	1
2.48E-03	1.04	1.04
2.49E-03	1	1.04
2.50E-03	1.04	1.04
2.51E-03	1.04	1.04
2.52E-03	1.04	1
2.53E-03	1	1.04
2.54E-03	1.04	1
2.55E-03	1.04	1.04
2.56E-03	1	1.04
2.57E-03	1.04	1.04
2.58E-03	1.04	1.04
2.59E-03	1	1
2.60E-03	1	1
2.61E-03	1.04	1
2.62E-03	1.04	1.04
2.63E-03	1	1.04
2.64E-03	1.04	1.04
2.65E-03	1	1.04
2.66E-03	1.04	1.04
2.67E-03	1.04	1.04
2.68E-03	1.04	1.04
2.69E-03	1.04	1
2.70E-03	1	1
2.71E-03	1.04	1.04
2.72E-03	1.04	1.04
2.73E-03	1.04	1
2.74E-03	1	1.04
2.75E-03	1	1
2.76E-03	1	1.04
2.77E-03	1.04	1
2.78E-03	1.04	1.04
2.79E-03	1.04	1.04
2.80E-03	1	1.04
2.81E-03	1.04	1.04
2.82E-03	1.04	1.04
2.83E-03	1	1.04
2.84E-03	1.04	1.04
2.85E-03	1	1.04
2.86E-03	1	1.04
2.87E-03	1.04	1
2.88E-03	1.04	1
2.89E-03	1.04	1.04
2.90E-03	1	1.04
2.91E-03	1.04	1.04
2.92E-03	1.04	1
2.93E-03	1.04	1.04
2.94E-03	1.04	1.04
2.95E-03	1.04	1.04
2.96E-03	1.04	1.04
2.97E-03	1	1.04
2.98E-03	1	1.04
2.99E-03	1	1.04
3.00E-03	1	1.04
3.01E-03	1.04	1.04
3.02E-03	1	1.04
3.03E-03	1.04	1.04
3.04E-03	1.04	1
3.05E-03	1.04	1.04
3.06E-03	1.04	1.04
3.07E-03	1.04	1
3.08E-03	1	1.04
3.09E-03	1	1
3.10E-03	1.04	1
3.11E-03	1.04	1
3.12E-03	1.04	1
3.13E-03	1	1.04
3.14E-03	1.04	1.04
3.15E-03	1.04	1
3.16E-03	1	1
3.17E-03	1	1.04
3.18E-03	1	1.04
3.19E-03	1	1
3.20E-03	1.04	1
3.21E-03	1.04	1
3.22E-03	1	1.04
3.23E-03	1.04	1.04
3.24E-03	1.04	1.04
3.25E-03	1	1.04
3.26E-03	1.04	1
3.27E-03	1	1
3.28E-03	1	1.04
3.29E-03	1	1
3.30E-03	1	1
3.31E-03	1	1.04
3.32E-03	1	1
3.33E-03	1.04	1
3.34E-03	1.04	1.04
3.35E-03	1.04	1.04
3.36E-03	1.04	1.04
3.37E-03	1	1.04
3.38E-03	1.04	1.04
3.39E-03	1.04	1.04
3.40E-03	1.04	1
3.41E-03	1	1.04
3.42E-03	1.04	1
3.43E-03	1.04	1
3.44E-03	1	1.04
3.45E-03	1	1
3.46E-03	1.04	1.04
3.47E-03	1	1.04
3.48E-03	1.04	1
3.49E-03	1	1.04
3.50E-03	1	1
3.51E-03	1	1.04
3.52E-03	1	1.04
3.53E-03	1.04	1.04
3.54E-03	1.04	1.04
3.55E-03	1.04	1.04
3.56E-03	1.04	1.04
3.57E-03	1.04	1.04
3.58E-03	1	1.04
3.59E-03	1.04	1.04
3.60E-03	1	1
3.61E-03	1.04	1.04
3.62E-03	1	1.04
3.63E-03	1.04	1.04
3.64E-03	1.04	1.04
3.65E-03	1	1.04
3.66E-03	1.04	1.04
3.67E-03	1.04	1.04
3.68E-03	1	1
3.69E-03	1.04	1.04
3.70E-03	1	1.04
3.71E-03	1	1
3.72E-03	1.04	1.04
3.73E-03	1	1.04
3.74E-03	1.04	1.04
3.75E-03	1.04	1
3.76E-03	1	1.04
3.77E-03	1.04	1
3.78E-03	1	1
3.79E-03	1.04	1.04
3.80E-03	1.04	1.04
3.81E-03	1	1
3.82E-03	1	1.04
3.83E-03	1	1.04
3.84E-03	1	1.04
3.85E-03	1	1.04
3.86E-03	1.04	1
3.87E-03	1.04	1.04
3.88E-03	1.04	1.04
3.89E-03	1.04	1.04
3.90E-03	1.04	1
3.91E-03	1.04	1.04
3.92E-03	1.04	1.04
3.93E-03	1.04	1.04
3.94E-03	1	1
3.95E-03	1.04	1.04
3.96E-03	1.04	1
3.97E-03	1.04	1.04
3.98E-03	1.04	1.04
3.99E-03	1.04	1.04
4.00E-03	1	1
4.01E-03	1	1.04
4.02E-03	1.04	1.04
4.03E-03	1	1.04
4.04E-03	1.04	1.04
4.05E-03	1.04	1.04
4.06E-03	1.04	1.04
4.07E-03	1.04	1.04
4.08E-03	1.04	1.04
4.09E-03	1	1.04
4.10E-03	1.04	1
4.11E-03	1.04	1
4.12E-03	1.04	1.04
4.13E-03	1	1
4.14E-03	1	1.04
4.15E-03	1	1.04
4.16E-03	1.04	1.04
4.17E-03	1	1.04
4.18E-03	1	1
4.19E-03	1	1.04
4.20E-03	1	1.04
4.21E-03	1	1.04
4.22E-03	1	1
4.23E-03	1	1.04
4.24E-03	1.04	1.04
4.25E-03	1	1.04
4.26E-03	1.04	1.04
4.27E-03	1	1
4.28E-03	1	1
4.29E-03	1.04	1.04
4.30E-03	1.04	1
4.31E-03	1	1.04
4.32E-03	1.04	1.04
4.33E-03	1	1.04
4.34E-03	1	1.04
4.35E-03	1.04	1.04
4.36E-03	1.04	1
4.37E-03	1.04	1.04
4.38E-03	1.04	1.04
4.39E-03	1	1.04
4.40E-03	1.04	1.04
4.41E-03	1.04	1.04
4.42E-03	1.04	1
4.43E-03	1.04	1.04
4.44E-03	1	1.04
4.45E-03	1.04	1
4.46E-03	1.04	1
4.47E-03	1.04	1.04
4.48E-03	1	1.04
4.49E-03	1.04	1.04
4.50E-03	1	1
4.51E-03	1	1
4.52E-03	1	1.04
4.53E-03	1	1
4.54E-03	1.04	1.04
4.55E-03	1	1.04
4.56E-03	1.04	1
4.57E-03	1	1
4.58E-03	1.04	1.04
4.59E-03	1.04	1.04
4.60E-03	1.04	1.04
4.61E-03	1.04	1.04
4.62E-03	1.04	1.04
4.63E-03	1.04	1.04
4.64E-03	1	1.04
4.65E-03	1.04	1.04
4.66E-03	1	1.04
4.67E-03	1.04	1.04
4.68E-03	1	1
4.69E-03	1	1.04
4.70E-03	1.04	1.04
4.71E-03	1.04	1.04
4.72E-03	1.04	1.04
4.73E-03	1.04	1.04
4.74E-03	1.04	1.04
4.75E-03	1	1.04
4.76E-03	1	1.04
4.77E-03	1	1
4.78E-03	1	1.04
4.79E-03	1	1
4.80E-03	1.04	1.04
4.81E-03	1	1.04
4.82E-03	1	1
4.83E-03	1.04	1.04
4.84E-03	1.04	1
4.85E-03	1.04	1.04
4.86E-03	1.04	1.04
4.87E-03	1.04	1.04
4.88E-03	1	1
4.89E-03	1	1.04
4.90E-03	1.04	1.04
4.91E-03	1	1.04
4.92E-03	1.04	1.04
4.93E-03	1	1.04
4.94E-03	1	1.04
4.95E-03	1	1
4.96E-03	1.04	1.04
4.97E-03	1	1.04
4.98E-03	1.04	1.04
4.99E-03	1.04	1
5.00E-03	-9.60E-01	1.04
5.01E-03	-8.80E-01	9.20E-01
5.02E-03	-8.40E-01	7.20E-01
5.03E-03	-8.00E-01	3.60E-01
5.04E-03	-8.00E-01	-4.00E-02
5.05E-03	-8.00E-01	-5.20E-01
5.06E-03	-8.00E-01	-9.20E-01
5.07E-03	-8.80E-01	-1.28
5.08E-03	-9.20E-01	-1.5599999
5.09E-03	-9.60E-01	-1.7199999
5.10E-03	-1	-1.8
5.11E-03	-1.04	-1.8
5.12E-03	-1.04	-1.7199999
5.13E-03	-1.0799999	-1.5999999
5.14E-03	-1.12	-1.4399999
5.15E-03	-1.12	-1.24
5.16E-03	-1.0799999	-1.0799999
5.17E-03	-1.04	-9.20E-01
5.18E-03	-1.04	-8.00E-01
5.19E-03	-1.04	-7.20E-01
5.20E-03	-1	-6.80E-01
5.21E-03	-1	-6.80E-01
5.22E-03	-1	-6.80E-01
5.23E-03	-9.60E-01	-7.20E-01
5.24E-03	-1	-8.00E-01
5.25E-03	-9.60E-01	-8.80E-01
5.26E-03	-9.60E-01	-9.20E-01
5.27E-03	-9.60E-01	-1
5.28E-03	-1	-1.0799999
5.29E-03	-9.60E-01	-1.12
5.30E-03	-1	-1.12
5.31E-03	-1	-1.16
5.32E-03	-1	-1.12
5.33E-03	-1.04	-1.12
5.34E-03	-1	-1.0799999
5.35E-03	-1.04	-1.04
5.36E-03	-1.04	-1.04
5.37E-03	-1.04	-1
5.38E-03	-1	-9.60E-01
5.39E-03	-1.04	-9.60E-01
5.40E-03	-1.04	-9.60E-01
5.41E-03	-1	-9.20E-01
5.42E-03	-1.04	-9.20E-01
5.43E-03	-1	-9.60E-01
5.44E-03	-1	-9.60E-01
5.45E-03	-1	-9.60E-01
5.46E-03	-1	-1
5.47E-03	-1	-1
5.48E-03	-1	-1
5.49E-03	-1	-1.04
5.50E-03	-1	-1.04
5.51E-03	-1.04	-1
5.52E-03	-1	-1.04
5.53E-03	-1	-1.04
5.54E-03	-1	-1.04
5.55E-03	-1	-1
5.56E-03	-1.04	-1
5.57E-03	-1	-1
5.58E-03	-1	-1
5.59E-03	-1	-1
5.60E-03	-1	-1
5.61E-03	-1	-9.60E-01
5.62E-03	-1	-9.60E-01
5.63E-03	-1	-1
5.64E-03	-1	-1
5.65E-03	-1	-9.60E-01
5.66E-03	-1	-1
5.67E-03	-1	-9.60E-01
5.68E-03	-1	-1
5.69E-03	-1	-1
5.70E-03	-1	-1
5.71E-03	-1	-1
5.72E-03	-1	-1
5.73E-03	-1	-1
5.74E-03	-1.04	-1
5.75E-03	-1	-1
5.76E-03	-1	-1
5.77E-03	-1	-1
5.78E-03	-1	-1
5.79E-03	-1	-9.60E-01
5.80E-03	-1	-1
5.81E-03	-1.04	-1
5.82E-03	-1	-1
5.83E-03	-1.04	-1
5.84E-03	-1	-1
5.85E-03	-1	-1
5.86E-03	-1.04	-1
5.87E-03	-1	-1
5.88E-03	-1	-1
5.89E-03	-1	-1
5.90E-03	-1	-1
5.91E-03	-1	-1
5.92E-03	-1	-1
5.93E-03	-1	-1
5.94E-03	-1	-1
5.95E-03	-1	-1
5.96E-03	-1	-1
5.97E-03	-1	-1
5.98E-03	-1	-1
5.99E-03	-1	-1
6.00E-03	-1	-1
6.01E-03	-1	-1
6.02E-03	-1	-1
6.03E-03	-1	-1
6.04E-03	-1	-1.04
6.05E-03	-1	-1
6.06E-03	-1.04	-1
6.07E-03	-1	-1
6.08E-03	-1	-1
6.09E-03	-1	-1
6.10E-03	-1	-1
6.11E-03	-1.04	-9.60E-01
6.12E-03	-1	-1
6.13E-03	-1	-1
6.14E-03	-1	-1
6.15E-03	-1	-1
6.16E-03	-1	-1
6.17E-03	-1	-1
6.18E-03	-1	-1
6.19E-03	-1	-1
6.20E-03	-1	-1
6.21E-03	-1	-1
6.22E-03	-1	-1
6.23E-03	-1	-1
6.24E-03	-1	-1
6.25E-03	-1	-1
6.26E-03	-1	-1
6.27E-03	-1	-1
6.28E-03	-1	-1
6.29E-03	-1	-1
6.30E-03	-1	-9.60E-01
6.31E-03	-1	-1
6.32E-03	-1	-1
6.33E-03	-1	-1
6.34E-03	-1	-1
6.35E-03	-1	-1.04
6.36E-03	-1	-1
6.37E-03	-1.04	-1
6.38E-03	-1	-1
6.39E-03	-1	-1
6.40E-03	-1	-1
6.41E-03	-1	-1
6.42E-03	-1	-9.60E-01
6.43E-03	-1	-1
6.44E-03	-1	-1
6.45E-03	-1	-1
6.46E-03	-1.04	-1
6.47E-03	-1	-1
