Modèle: ;Oscilloscope DSO6014A
Numéro de série :;MY45003760
Adresse: ;USB0::0x0957::0x1724::MY45003760::INSTR
Date: ;2022-09-23 10:06:07

Nombre de voies analogiques :;5000;

Informations sur le texte de configuration :;
ANALOG;;;;;;;;;;;;TRIGGER;;;HORIZONTAL;;;ACQUISITION;;;
Ch 1;;;Ch 2;;;Ch 3;;;Ch 4;;;;;;;;;;;;
Scale;5 V/;;Scale;5 V/;;Scale;5 V/;;Scale;5 V/;;Sweep Mode;Auto;;Mode;MAIN;;Mode;NORM;;
Pos;-13.0625 V;;Pos;-4.75 V;;Pos;5 V;;Pos;5 V;;Coup;DC;;Ref;CENT;;Realtime;On;;
Coup;DC;;Coup;DC;;Coup;DC;;Coup;DC;;Noise Rej;Off;;Main Scale;200 µs/;;Vectors;On;;
BW;Off;;BW;Off;;BW;Off;;BW;Off;;HF Rej;Off;;Main Delay;0 s;;Persistence;Off;;
Inv;Off;;Inv;Off;;Inv;Off;;Inv;Off;;Holdoff;60.0 ns;;;;;;;;
Imp;1M Ohm;;Imp;1M Ohm;;Imp;1M Ohm;;Imp;1M Ohm;;Mode;EDGE;;;;;;;;
Probe;10 : 1;;Probe;10 : 1;;Probe;10 : 1;;Probe;10 : 1;;Source;Ch 3;;;;;;;;
Skew;0 s;;Skew;0 s;;Skew;0 s;;Skew;0 s;;Slope;POS;;;;;;;;
;;;;;;;;;;;;Level;787.5 mV;;;;;;;;

Voies analogiques;;;;;;;
Nombre d'échantillonnages;Temps (s);1 (VOLT);2 (VOLT);3 (VOLT);4 (VOLT);;
1;-0,000999999993;4,90625171363354;4,93750092387199;3,12499982118607;1,71874968707561;;
2;-0,000999599993;4,90625171363354;4,93750092387199;3,28124983608723;1,71874968707561;;
3;-0,000999199993;4,90625171363354;4,93750092387199;3,28124983608723;1,71874968707561;;
4;-0,000998799993;4,90625171363354;4,93750092387199;3,43749985098839;1,71874968707561;;
5;-0,000998399993;0,0625012516975403;4,78125090897083;3,43749985098839;1,71874968707561;;
6;-0,000997999993;0,0625012516975403;4,78125090897083;3,28124983608723;1,87499970197678;;
7;-0,000997599993;0,0625012516975403;5,09375093877316;3,43749985098839;1,71874968707561;;
8;-0,000997199993;0,0625012516975403;4,93750092387199;3,43749985098839;1,87499970197678;;
9;-0,000996799993;0,0625012516975403;4,93750092387199;3,59374986588955;1,87499970197678;;
10;-0,000996399993;0,218751266598701;4,93750092387199;3,43749985098839;1,87499970197678;;
11;-0,000995999993;0,218751266598701;4,93750092387199;3,43749985098839;2,03124971687794;;
12;-0,000995599993;0,0625012516975403;4,78125090897083;3,74999988079071;2,03124971687794;;
13;-0,000995199993;-0,0937487632036209;4,93750092387199;3,59374986588955;2,03124971687794;;
14;-0,000994799993;0,0625012516975403;4,93750092387199;3,59374986588955;2,03124971687794;;
15;-0,000994399993;0,218751266598701;4,93750092387199;3,59374986588955;2,03124971687794;;
16;-0,000993999993;0,0625012516975403;4,78125090897083;3,59374986588955;2,03124971687794;;
17;-0,000993599993;0,218751266598701;4,93750092387199;3,59374986588955;2,34374974668026;;
18;-0,000993199993;0,0625012516975403;5,09375093877316;3,74999988079071;2,1874997317791;;
19;-0,000992799993;0,0625012516975403;4,93750092387199;3,74999988079071;2,1874997317791;;
20;-0,000992399993;0,0625012516975403;4,93750092387199;3,59374986588955;2,03124971687794;;
21;-0,000991999993;0,218751266598701;4,93750092387199;3,90624989569187;2,1874997317791;;
22;-0,000991599993;0,0625012516975403;4,93750092387199;3,74999988079071;2,1874997317791;;
23;-0,000991199993;0,218751266598701;4,93750092387199;3,90624989569187;2,34374974668026;;
24;-0,000990799993;0,0625012516975403;4,93750092387199;3,90624989569187;2,1874997317791;;
25;-0,000990399993;0,375001281499863;4,93750092387199;3,90624989569187;2,34374974668026;;
26;-0,000989999993;0,218751266598701;4,93750092387199;3,90624989569187;2,34374974668026;;
27;-0,000989599993;0,218751266598701;5,09375093877316;3,74999988079071;2,34374974668026;;
28;-0,000989199993;0,218751266598701;5,09375093877316;3,74999988079071;2,34374974668026;;
29;-0,000988799993;0,0625012516975403;4,93750092387199;3,90624989569187;2,34374974668026;;
30;-0,000988399993;0,0625012516975403;4,93750092387199;3,90624989569187;2,34374974668026;;
31;-0,000987999993;0,218751266598701;4,93750092387199;3,90624989569187;2,34374974668026;;
32;-0,000987599993;0,218751266598701;5,09375093877316;3,90624989569187;2,49999976158142;;
33;-0,000987199993;0,218751266598701;4,93750092387199;3,90624989569187;2,65624977648258;;
