Modèle: ;Oscilloscope DSO6014A
Numéro de série :;MY45003760
Adresse: ;USB0::0x0957::0x1724::MY45003760::INSTR
Date: ;2022-09-23 8:44:44

Nombre de voies analogiques :;5000;

Informations sur le texte de configuration :;
ANALOG;;;;;;;;;;;;TRIGGER;;;HORIZONTAL;;;ACQUISITION;;;MEASUREMENTS;;;;;;
Ch 1;;;Ch 2;;;Ch 3;;;Ch 4;;;;;;;;;;;;Frequency(4);;;Amplitude(4);;;
Scale;5 V/;;Scale;5 V/;;Scale;2 V/;;Scale;2 V/;;Sweep Mode;Auto;;Mode;MAIN;;Mode;NORM;;Cur;No signal;;Cur;8.56;;
Pos;-13.0625 V;;Pos;-4.75 V;;Pos;2.775 V;;Pos;2.775 V;;Coup;DC;;Ref;CENT;;Realtime;On;;Mean;;;Mean;8.625 ;;
Coup;DC;;Coup;DC;;Coup;DC;;Coup;DC;;Noise Rej;Off;;Main Scale;200 µs/;;Vectors;On;;Min;;;Min;6.13 ;;
BW;Off;;BW;Off;;BW;Off;;BW;Off;;HF Rej;Off;;Main Delay;-5 µs;;Persistence;Off;;Max;;;Max;9 ;;
Inv;Off;;Inv;Off;;Inv;Off;;Inv;Off;;Holdoff;60.0 ns;;;;;;;;Std Dev;;;Std Dev;337 m;;
Imp;1M Ohm;;Imp;1M Ohm;;Imp;1M Ohm;;Imp;1M Ohm;;Mode;EDGE;;;;;;;;Count;0;;Count;10067;;
Probe;10 : 1;;Probe;10 : 1;;Probe;10 : 1;;Probe;10 : 1;;Source;Ch 4;;;;;;;;;;;;;;
Skew;0 s;;Skew;0 s;;Skew;0 s;;Skew;0 s;;Slope;POS;;;;;;;;;;;;;;
;;;;;;;;;;;;Level;-525 mV;;;;;;;;;;;;;;

Voies analogiques;;;;;;;
Nombre d'échantillonnages;Temps (s);1 (VOLT);2 (VOLT);3 (VOLT);4 (VOLT);;
1;-0,00100399999;0,0937510579824448;0,093750461935997;-3,97499909996986;-4,16249907761812;;
2;-0,00100359999;0,0937510579824448;0,250000476837158;-4,03749909251928;-4,16249907761812;;
3;-0,00100319999;0,250001072883606;0,250000476837158;-4,03749909251928;-4,22499907016754;;
4;-0,00100279999;0,0937510579824448;0,250000476837158;-3,97499909996986;-4,16249907761812;;
5;-0,00100239999;0,0937510579824448;0,250000476837158;-4,03749909251928;-4,22499907016754;;
6;-0,00100199999;0,0937510579824448;0,093750461935997;-4,03749909251928;-4,16249907761812;;
7;-0,00100159999;0,0937510579824448;0,406250491738319;-4,03749909251928;-4,16249907761812;;
8;-0,00100119999;0,250001072883606;0,250000476837158;-3,97499909996986;-4,16249907761812;;
9;-0,00100079999;-0,0624989569187164;0,250000476837158;-4,03749909251928;-4,22499907016754;;
10;-0,00100039999;0,250001072883606;0,250000476837158;-4,03749909251928;-4,16249907761812;;
11;-0,00099999999;0,0937510579824448;0,250000476837158;-4,0999990850687;-4,22499907016754;;
12;-0,00099959999;0,0937510579824448;0,406250491738319;-4,0999990850687;-4,0999990850687;;
13;-0,00099919999;0,250001072883606;0,250000476837158;-4,03749909251928;-4,16249907761812;;
14;-0,00099879999;0,0937510579824448;0,250000476837158;-4,03749909251928;-4,16249907761812;;
15;-0,00099839999;0,0937510579824448;0,250000476837158;-4,0999990850687;-4,22499907016754;;
16;-0,00099799999;0,250001072883606;0,406250491738319;-4,0999990850687;-4,22499907016754;;
17;-0,00099759999;0,250001072883606;0,250000476837158;-4,0999990850687;-4,22499907016754;;
18;-0,00099719999;0,0937510579824448;0,250000476837158;-4,03749909251928;-4,22499907016754;;
19;-0,00099679999;0,0937510579824448;0,250000476837158;-4,0999990850687;-4,22499907016754;;
20;-0,00099639999;0,0937510579824448;0,250000476837158;-4,16249907761812;-4,16249907761812;;
21;-0,00099599999;0,250001072883606;0,250000476837158;-4,0999990850687;-4,16249907761812;;
22;-0,00099559999;0,250001072883606;0,250000476837158;-4,16249907761812;-4,16249907761812;;
23;-0,00099519999;0,0937510579824448;0,406250491738319;-4,16249907761812;-4,16249907761812;;
24;-0,00099479999;0,0937510579824448;0,250000476837158;-4,16249907761812;-4,22499907016754;;
25;-0,00099439999;0,0937510579824448;0,406250491738319;-4,16249907761812;-4,22499907016754;;
26;-0,00099399999;0,0937510579824448;0,406250491738319;-4,16249907761812;-4,22499907016754;;
27;-0,00099359999;0,250001072883606;0,250000476837158;-4,16249907761812;-4,22499907016754;;
28;-0,00099319999;-0,0624989569187164;0,250000476837158;-4,16249907761812;-4,16249907761812;;
