,,,5.08260028E-3,2.0799999,,,,,5.08260028E-3,-719.999969006E-3,
,,,5.08270040E-3,2.0799999,,,,,5.08270040E-3,-719.999969006E-3,
,,,5.08280005E-3,2.0799999,,,,,5.08280005E-3,-719.999969006E-3,
,,,5.08290017E-3,2.0799999,,,,,5.08290017E-3,-719.999969006E-3,
,,,5.08300029E-3,2.0799999,,,,,5.08300029E-3,-719.999969006E-3,
,,,5.08310040E-3,2.0799999,,,,,5.08310040E-3,-719.999969006E-3,
,,,5.08320006E-3,2.0799999,,,,,5.08320006E-3,-719.999969006E-3,
,,,5.08330017E-3,2.0799999,,,,,5.08330017E-3,-719.999969006E-3,
,,,5.08340029E-3,2.0799999,,,,,5.08340029E-3,-719.999969006E-3,
,,,5.08350041E-3,2.0799999,,,,,5.08350041E-3,-719.999969006E-3,
,,,5.08360006E-3,2.0799999,,,,,5.08360006E-3,-719.999969006E-3,
,,,5.08370018E-3,2.0799999,,,,,5.08370018E-3,-719.999969006E-3,
,,,5.08380029E-3,2.0799999,,,,,5.08380029E-3,-719.999969006E-3,
,,,5.08390041E-3,2.0799999,,,,,5.08390041E-3,-719.999969006E-3,
,,,5.08400006E-3,2.0799999,,,,,5.08400006E-3,-719.999969006E-3,
,,,5.08410018E-3,2.0799999,,,,,5.08410018E-3,-719.999969006E-3,
,,,5.08420030E-3,2.0799999,,,,,5.08420030E-3,-719.999969006E-3,
,,,5.08430041E-3,2.0799999,,,,,5.08430041E-3,-719.999969006E-3,
,,,5.08440007E-3,2.0799999,,,,,5.08440007E-3,-719.999969006E-3,
,,,5.08450018E-3,2.0799999,,,,,5.08450018E-3,-719.999969006E-3,
,,,5.08460030E-3,2.0799999,,,,,5.08460030E-3,-719.999969006E-3,
,,,5.08470042E-3,2.0799999,,,,,5.08470042E-3,-719.999969006E-3,
,,,5.08480007E-3,2.0799999,,,,,5.08480007E-3,-719.999969006E-3,
,,,5.08490019E-3,2.0799999,,,,,5.08490019E-3,-719.999969006E-3,
,,,5.08500030E-3,2.0799999,,,,,5.08500030E-3,-719.999969006E-3,
,,,5.08510042E-3,2.0799999,,,,,5.08510042E-3,-719.999969006E-3,
,,,5.08520007E-3,2.0799999,,,,,5.08520007E-3,-719.999969006E-3,
,,,5.08530019E-3,2.0799999,,,,,5.08530019E-3,-719.999969006E-3,
,,,5.08540031E-3,2.0799999,,,,,5.08540031E-3,-719.999969006E-3,
,,,5.08550042E-3,2.0799999,,,,,5.08550042E-3,-719.999969006E-3,
,,,5.08560007E-3,2.0799999,,,,,5.08560007E-3,-719.999969006E-3,
,,,5.08570019E-3,2.0799999,,,,,5.08570019E-3,-719.999969006E-3,
,,,5.08580031E-3,2.0799999,,,,,5.08580031E-3,-639.999985695E-3,
,,,5.08590043E-3,2.0799999,,,,,5.08590043E-3,-719.999969006E-3,
,,,5.08600008E-3,2.0799999,,,,,5.08600008E-3,-719.999969006E-3,
,,,5.08610019E-3,2.0799999,,,,,5.08610019E-3,-639.999985695E-3,
,,,5.08620031E-3,2.0799999,,,,,5.08620031E-3,-639.999985695E-3,
,,,5.08630043E-3,2.0799999,,,,,5.08630043E-3,-639.999985695E-3,
,,,5.08640008E-3,2.0799999,,,,,5.08640008E-3,-639.999985695E-3,
,,,5.08650020E-3,2.0799999,,,,,5.08650020E-3,-639.999985695E-3,
,,,5.08660031E-3,2.0799999,,,,,5.08660031E-3,-639.999985695E-3,
,,,5.08670043E-3,2.0799999,,,,,5.08670043E-3,-639.999985695E-3,
,,,5.08680008E-3,2.0799999,,,,,5.08680008E-3,-639.999985695E-3,
,,,5.08690020E-3,2.0799999,,,,,5.08690020E-3,-639.999985695E-3,
,,,5.08700032E-3,2.0799999,,,,,5.08700032E-3,-639.999985695E-3,
,,,5.08710044E-3,2.0799999,,,,,5.08710044E-3,-639.999985695E-3,
,,,5.08720009E-3,2.0799999,,,,,5.08720009E-3,-639.999985695E-3,
,,,5.08730020E-3,2.0799999,,,,,5.08730020E-3,-639.999985695E-3,
,,,5.08740032E-3,2.0799999,,,,,5.08740032E-3,-639.999985695E-3,
,,,5.08750044E-3,2.0799999,,,,,5.08750044E-3,-639.999985695E-3,
,,,5.08760009E-3,2.0799999,,,,,5.08760009E-3,-639.999985695E-3,
,,,5.08770021E-3,2.0799999,,,,,5.08770021E-3,-639.999985695E-3,
,,,5.08780032E-3,2.0799999,,,,,5.08780032E-3,-639.999985695E-3,
,,,5.08790044E-3,2.0799999,,,,,5.08790044E-3,-639.999985695E-3,
,,,5.08800009E-3,2.0799999,,,,,5.08800009E-3,-639.999985695E-3,
,,,5.08810021E-3,2.0799999,,,,,5.08810021E-3,-639.999985695E-3,
,,,5.08820033E-3,2.0799999,,,,,5.08820033E-3,-639.999985695E-3,
,,,5.08830044E-3,2.0799999,,,,,5.08830044E-3,-639.999985695E-3,
,,,5.08840010E-3,2.0799999,,,,,5.08840010E-3,-639.999985695E-3,
,,,5.08850021E-3,2.0799999,,,,,5.08850021E-3,-639.999985695E-3,
,,,5.08860033E-3,2.0799999,,,,,5.08860033E-3,-639.999985695E-3,
,,,5.08870045E-3,2.0799999,,,,,5.08870045E-3,-639.999985695E-3,
,,,5.08880010E-3,2.0799999,,,,,5.08880010E-3,-639.999985695E-3,
,,,5.08890022E-3,2.0799999,,,,,5.08890022E-3,-639.999985695E-3,
,,,5.08900033E-3,2.0799999,,,,,5.08900033E-3,-639.999985695E-3,
,,,5.08910045E-3,2.0799999,,,,,5.08910045E-3,-639.999985695E-3,
,,,5.08920010E-3,2.0799999,,,,,5.08920010E-3,-639.999985695E-3,
,,,5.08930022E-3,2.0799999,,,,,5.08930022E-3,-639.999985695E-3,
,,,5.08940034E-3,2.0799999,,,,,5.08940034E-3,-639.999985695E-3,
,,,5.08950045E-3,2.0799999,,,,,5.08950045E-3,-639.999985695E-3,
,,,5.08960010E-3,2.0799999,,,,,5.08960010E-3,-639.999985695E-3,
,,,5.08970022E-3,2.0799999,,,,,5.08970022E-3,-639.999985695E-3,
,,,5.08980034E-3,2.0799999,,,,,5.08980034E-3,-639.999985695E-3,
,,,5.08990046E-3,2.0799999,,,,,5.08990046E-3,-639.999985695E-3,
,,,5.09000011E-3,2.0799999,,,,,5.09000011E-3,-639.999985695E-3,
,,,5.09010023E-3,2.0799999,,,,,5.09010023E-3,-639.999985695E-3,
,,,5.09020034E-3,2.0799999,,,,,5.09020034E-3,-639.999985695E-3,
,,,5.09030046E-3,2.0799999,,,,,5.09030046E-3,-560.000002384E-3,
,,,5.09040011E-3,2.0799999,,,,,5.09040011E-3,-639.999985695E-3,
,,,5.09050023E-3,2.0799999,,,,,5.09050023E-3,-639.999985695E-3,
,,,5.09060035E-3,2.0799999,,,,,5.09060035E-3,-560.000002384E-3,
,,,5.09070000E-3,2.0799999,,,,,5.09070000E-3,-560.000002384E-3,
,,,5.09080011E-3,2.0799999,,,,,5.09080011E-3,-560.000002384E-3,
,,,5.09090023E-3,2.0799999,,,,,5.09090023E-3,-560.000002384E-3,
,,,5.09100035E-3,2.0799999,,,,,5.09100035E-3,-560.000002384E-3,
,,,5.09110000E-3,2.0799999,,,,,5.09110000E-3,-560.000002384E-3,
,,,5.09120012E-3,2.0799999,,,,,5.09120012E-3,-560.000002384E-3,
,,,5.09130023E-3,2.0799999,,,,,5.09130023E-3,-560.000002384E-3,
,,,5.09140035E-3,2.0799999,,,,,5.09140035E-3,-560.000002384E-3,
,,,5.09150000E-3,2.0799999,,,,,5.09150000E-3,-560.000002384E-3,
,,,5.09160012E-3,2.0799999,,,,,5.09160012E-3,-560.000002384E-3,
,,,5.09170024E-3,2.0799999,,,,,5.09170024E-3,-560.000002384E-3,
,,,5.09180035E-3,2.0799999,,,,,5.09180035E-3,-560.000002384E-3,
,,,5.09190001E-3,2.0799999,,,,,5.09190001E-3,-560.000002384E-3,
,,,5.09200012E-3,2.0799999,,,,,5.09200012E-3,-560.000002384E-3,
,,,5.09210024E-3,2.0799999,,,,,5.09210024E-3,-560.000002384E-3,
,,,5.09220036E-3,2.0799999,,,,,5.09220036E-3,-560.000002384E-3,
,,,5.09230001E-3,2.0799999,,,,,5.09230001E-3,-560.000002384E-3,
,,,5.09240013E-3,2.0799999,,,,,5.09240013E-3,-560.000002384E-3,
,,,5.09250024E-3,2.0799999,,,,,5.09250024E-3,-560.000002384E-3,
,,,5.09260036E-3,2.0799999,,,,,5.09260036E-3,-560.000002384E-3,
,,,5.09270001E-3,2.0799999,,,,,5.09270001E-3,-560.000002384E-3,
,,,5.09280013E-3,2.0799999,,,,,5.09280013E-3,-560.000002384E-3,
,,,5.09290025E-3,2.0799999,,,,,5.09290025E-3,-560.000002384E-3,
,,,5.09300036E-3,2.0799999,,,,,5.09300036E-3,-560.000002384E-3,
,,,5.09310002E-3,2.0799999,,,,,5.09310002E-3,-560.000002384E-3,
,,,5.09320013E-3,2.0799999,,,,,5.09320013E-3,-560.000002384E-3,
,,,5.09330025E-3,2.0799999,,,,,5.09330025E-3,-560.000002384E-3,
,,,5.09340037E-3,2.0799999,,,,,5.09340037E-3,-560.000002384E-3,
,,,5.09350002E-3,2.0799999,,,,,5.09350002E-3,-560.000002384E-3,
,,,5.09360014E-3,2.0799999,,,,,5.09360014E-3,-560.000002384E-3,
,,,5.09370025E-3,2.0799999,,,,,5.09370025E-3,-560.000002384E-3,
,,,5.09380037E-3,2.0799999,,,,,5.09380037E-3,-560.000002384E-3,
,,,5.09390002E-3,2.0799999,,,,,5.09390002E-3,-560.000002384E-3,
,,,5.09400014E-3,2.0799999,,,,,5.09400014E-3,-560.000002384E-3,
,,,5.09410026E-3,2.0799999,,,,,5.09410026E-3,-560.000002384E-3,
,,,5.09420037E-3,2.0799999,,,,,5.09420037E-3,-560.000002384E-3,
,,,5.09430002E-3,2.0799999,,,,,5.09430002E-3,-560.000002384E-3,
,,,5.09440014E-3,2.0799999,,,,,5.09440014E-3,-479.999989271E-3,
,,,5.09450026E-3,2.0799999,,,,,5.09450026E-3,-479.999989271E-3,
,,,5.09460038E-3,2.0799999,,,,,5.09460038E-3,-479.999989271E-3,
,,,5.09470003E-3,2.0799999,,,,,5.09470003E-3,-479.999989271E-3,
,,,5.09480014E-3,2.0799999,,,,,5.09480014E-3,-479.999989271E-3,
,,,5.09490026E-3,2.0799999,,,,,5.09490026E-3,-479.999989271E-3,
,,,5.09500038E-3,2.0799999,,,,,5.09500038E-3,-479.999989271E-3,
,,,5.09510003E-3,2.0799999,,,,,5.09510003E-3,-479.999989271E-3,
,,,5.09520015E-3,2.0799999,,,,,5.09520015E-3,-479.999989271E-3,
,,,5.09530026E-3,2.0799999,,,,,5.09530026E-3,-479.999989271E-3,
,,,5.09540038E-3,2.0799999,,,,,5.09540038E-3,-479.999989271E-3,
,,,5.09550003E-3,2.0799999,,,,,5.09550003E-3,-479.999989271E-3,
,,,5.09560015E-3,2.0799999,,,,,5.09560015E-3,-479.999989271E-3,
,,,5.09570027E-3,2.0799999,,,,,5.09570027E-3,-479.999989271E-3,
,,,5.09580038E-3,2.0799999,,,,,5.09580038E-3,-479.999989271E-3,
,,,5.09590004E-3,2.0799999,,,,,5.09590004E-3,-479.999989271E-3,
,,,5.09600015E-3,2.0799999,,,,,5.09600015E-3,-479.999989271E-3,
,,,5.09610027E-3,2.0799999,,,,,5.09610027E-3,-479.999989271E-3,
,,,5.09620039E-3,2.0799999,,,,,5.09620039E-3,-479.999989271E-3,
,,,5.09630004E-3,2.0799999,,,,,5.09630004E-3,-479.999989271E-3,
,,,5.09640016E-3,2.0799999,,,,,5.09640016E-3,-479.999989271E-3,
,,,5.09650027E-3,2.0799999,,,,,5.09650027E-3,-479.999989271E-3,
,,,5.09660039E-3,2.0799999,,,,,5.09660039E-3,-479.999989271E-3,
,,,5.09670004E-3,2.0799999,,,,,5.09670004E-3,-479.999989271E-3,
,,,5.09680016E-3,2.0799999,,,,,5.09680016E-3,-479.999989271E-3,
,,,5.09690028E-3,2.0799999,,,,,5.09690028E-3,-479.999989271E-3,
,,,5.09700039E-3,2.0799999,,,,,5.09700039E-3,-479.999989271E-3,
,,,5.09710005E-3,2.0799999,,,,,5.09710005E-3,-479.999989271E-3,
,,,5.09720016E-3,2.0799999,,,,,5.09720016E-3,-479.999989271E-3,
,,,5.09730028E-3,2.0799999,,,,,5.09730028E-3,-479.999989271E-3,
,,,5.09740040E-3,2.0400000,,,,,5.09740040E-3,-479.999989271E-3,
,,,5.09750005E-3,2.0799999,,,,,5.09750005E-3,-479.999989271E-3,
,,,5.09760017E-3,2.0799999,,,,,5.09760017E-3,-479.999989271E-3,
,,,5.09770028E-3,2.0799999,,,,,5.09770028E-3,-479.999989271E-3,
,,,5.09780040E-3,2.0799999,,,,,5.09780040E-3,-479.999989271E-3,
,,,5.09790005E-3,2.0799999,,,,,5.09790005E-3,-479.999989271E-3,
,,,5.09800017E-3,2.0799999,,,,,5.09800017E-3,-479.999989271E-3,
,,,5.09810029E-3,2.0799999,,,,,5.09810029E-3,-479.999989271E-3,
,,,5.09820040E-3,2.0400000,,,,,5.09820040E-3,-479.999989271E-3,
,,,5.09830005E-3,2.0799999,,,,,5.09830005E-3,-479.999989271E-3,
,,,5.09840017E-3,2.0799999,,,,,5.09840017E-3,-479.999989271E-3,
,,,5.09850029E-3,2.0799999,,,,,5.09850029E-3,-479.999989271E-3,
,,,5.09860041E-3,2.0799999,,,,,5.09860041E-3,-399.99997616E-3,
,,,5.09870006E-3,2.0400000,,,,,5.09870006E-3,-479.999989271E-3,
,,,5.09880017E-3,2.0400000,,,,,5.09880017E-3,-399.99997616E-3,
,,,5.09890029E-3,2.0799999,,,,,5.09890029E-3,-479.999989271E-3,
,,,5.09900041E-3,2.0799999,,,,,5.09900041E-3,-399.99997616E-3,
,,,5.09910006E-3,2.0799999,,,,,5.09910006E-3,-399.99997616E-3,
,,,5.09920018E-3,2.0799999,,,,,5.09920018E-3,-479.999989271E-3,
,,,5.09930030E-3,2.0400000,,,,,5.09930030E-3,-399.99997616E-3,
,,,5.09940041E-3,2.0799999,,,,,5.09940041E-3,-399.99997616E-3,
,,,5.09950006E-3,2.0799999,,,,,5.09950006E-3,-399.99997616E-3,
,,,5.09960018E-3,2.0799999,,,,,5.09960018E-3,-399.99997616E-3,
,,,5.09970030E-3,2.0400000,,,,,5.09970030E-3,-399.99997616E-3,
,,,5.09980042E-3,2.0400000,,,,,5.09980042E-3,-399.99997616E-3,
,,,5.09990007E-3,2.0799999,,,,,5.09990007E-3,-399.99997616E-3,
,,,5.10000018E-3,2.0799999,,,,,5.10000018E-3,-399.99997616E-3,
,,,5.10010030E-3,2.0400000,,,,,5.10010030E-3,-399.99997616E-3,
,,,5.10020042E-3,2.0400000,,,,,5.10020042E-3,-399.99997616E-3,
,,,5.10030007E-3,2.0400000,,,,,5.10030007E-3,-399.99997616E-3,
,,,5.10040019E-3,2.0400000,,,,,5.10040019E-3,-399.99997616E-3,
,,,5.10050030E-3,2.0400000,,,,,5.10050030E-3,-399.99997616E-3,
,,,5.10060042E-3,1.1200000,,,,,5.10060042E-3,-1.0400000,
,,,5.10070007E-3,439.999997616E-3,,,,,5.10070007E-3,-1.6799999,
,,,5.10080019E-3,680.000007153E-3,,,,,5.10080019E-3,-1.2800000,
,,,5.10090031E-3,879.999995232E-3,,,,,5.10090031E-3,-799.999952316E-3,
,,,5.10100042E-3,1.0400000,,,,,5.10100042E-3,-239.99999464E-3,
,,,5.10110008E-3,1.1200000,,,,,5.10110008E-3,239.99999464E-3,
,,,5.10120019E-3,1.0799999,,,,,5.10120019E-3,639.999985695E-3,
,,,5.10130031E-3,1.000000,,,,,5.10130031E-3,959.999978542E-3,
,,,5.10140043E-3,879.999995232E-3,,,,,5.10140043E-3,1.1999999,
,,,5.10150008E-3,759.999990463E-3,,,,,5.10150008E-3,1.4399999,
,,,5.10160020E-3,599.999964237E-3,,,,,5.10160020E-3,1.5200000,
,,,5.10170031E-3,479.999989271E-3,,,,,5.10170031E-3,1.5999999,
,,,5.10180043E-3,359.99998450E-3,,,,,5.10180043E-3,1.6799999,
,,,5.10190008E-3,239.99999464E-3,,,,,5.10190008E-3,1.7600000,
,,,5.10200020E-3,159.99999642E-3,,,,,5.10200020E-3,1.7600000,
,,,5.10210032E-3,119.9999973E-3,,,,,5.10210032E-3,1.7600000,
,,,5.10220043E-3,39.99999911E-3,,,,,5.10220043E-3,1.6799999,
,,,5.10230009E-3,0.0,,,,,5.10230009E-3,1.6799999,
,,,5.10240020E-3,-39.99999911E-3,,,,,5.10240020E-3,1.5999999,
,,,5.10250032E-3,-39.99999911E-3,,,,,5.10250032E-3,1.5999999,
,,,5.10260044E-3,-39.99999911E-3,,,,,5.10260044E-3,1.5999999,
,,,5.10270009E-3,-39.99999911E-3,,,,,5.10270009E-3,1.5200000,
,,,5.10280021E-3,-39.99999911E-3,,,,,5.10280021E-3,1.5200000,
,,,5.10290032E-3,-39.99999911E-3,,,,,5.10290032E-3,1.5200000,
,,,5.10300044E-3,-39.99999911E-3,,,,,5.10300044E-3,1.5200000,
,,,5.10310009E-3,-39.99999911E-3,,,,,5.10310009E-3,1.5200000,
,,,5.10320021E-3,-39.99999911E-3,,,,,5.10320021E-3,1.5200000,
,,,5.10330033E-3,0.0,,,,,5.10330033E-3,1.5200000,
,,,5.10340044E-3,0.0,,,,,5.10340044E-3,1.5200000,
,,,5.10350009E-3,0.0,,,,,5.10350009E-3,1.5200000,
,,,5.10360021E-3,0.0,,,,,5.10360021E-3,1.5200000,
,,,5.10370033E-3,0.0,,,,,5.10370033E-3,1.5200000,
,,,5.10380045E-3,0.0,,,,,5.10380045E-3,1.5200000,
,,,5.10390010E-3,0.0,,,,,5.10390010E-3,1.5200000,
,,,5.10400021E-3,0.0,,,,,5.10400021E-3,1.5200000,
,,,5.10410033E-3,0.0,,,,,5.10410033E-3,1.4399999,
,,,5.10420045E-3,0.0,,,,,5.10420045E-3,1.5200000,
,,,5.10430010E-3,0.0,,,,,5.10430010E-3,1.5200000,
,,,5.10440022E-3,0.0,,,,,5.10440022E-3,1.5200000,
,,,5.10450033E-3,0.0,,,,,5.10450033E-3,1.5200000,
,,,5.10460045E-3,0.0,,,,,5.10460045E-3,1.4399999,
,,,5.10470010E-3,0.0,,,,,5.10470010E-3,1.4399999,
,,,5.10480022E-3,-39.99999911E-3,,,,,5.10480022E-3,1.4399999,
,,,5.10490034E-3,-39.99999911E-3,,,,,5.10490034E-3,1.4399999,
,,,5.10500045E-3,-39.99999911E-3,,,,,5.10500045E-3,1.4399999,
,,,5.10510011E-3,-39.99999911E-3,,,,,5.10510011E-3,1.4399999,
,,,5.10520022E-3,-39.99999911E-3,,,,,5.10520022E-3,1.4399999,
,,,5.10530034E-3,-39.99999911E-3,,,,,5.10530034E-3,1.4399999,
,,,5.10540046E-3,-39.99999911E-3,,,,,5.10540046E-3,1.4399999,
,,,5.10550011E-3,0.0,,,,,5.10550011E-3,1.4399999,
,,,5.10560023E-3,0.0,,,,,5.10560023E-3,1.4399999,
,,,5.10570034E-3,0.0,,,,,5.10570034E-3,1.4399999,
,,,5.10580000E-3,0.0,,,,,5.10580000E-3,1.4399999,
,,,5.10590011E-3,0.0,,,,,5.10590011E-3,1.4399999,
,,,5.10600023E-3,0.0,,,,,5.10600023E-3,1.4399999,
,,,5.10610035E-3,0.0,,,,,5.10610035E-3,1.4399999,
,,,5.10620000E-3,0.0,,,,,5.10620000E-3,1.4399999,
,,,5.10630012E-3,0.0,,,,,5.10630012E-3,1.4399999,
,,,5.10640023E-3,0.0,,,,,5.10640023E-3,1.4399999,
,,,5.10650035E-3,0.0,,,,,5.10650035E-3,1.4399999,
,,,5.10660000E-3,0.0,,,,,5.10660000E-3,1.4399999,
,,,5.10670012E-3,-39.99999911E-3,,,,,5.10670012E-3,1.3600000,
,,,5.10680024E-3,-39.99999911E-3,,,,,5.10680024E-3,1.3600000,
,,,5.10690035E-3,-39.99999911E-3,,,,,5.10690035E-3,1.3600000,
,,,5.10700000E-3,-39.99999911E-3,,,,,5.10700000E-3,1.3600000,
,,,5.10710012E-3,-39.99999911E-3,,,,,5.10710012E-3,1.3600000,
,,,5.10720024E-3,-39.99999911E-3,,,,,5.10720024E-3,1.3600000,
,,,5.10730036E-3,-39.99999911E-3,,,,,5.10730036E-3,1.3600000,
,,,5.10740001E-3,0.0,,,,,5.10740001E-3,1.3600000,
,,,5.10750012E-3,0.0,,,,,5.10750012E-3,1.3600000,
,,,5.10760024E-3,0.0,,,,,5.10760024E-3,1.3600000,
,,,5.10770036E-3,0.0,,,,,5.10770036E-3,1.3600000,
,,,5.10780001E-3,0.0,,,,,5.10780001E-3,1.3600000,
,,,5.10790013E-3,0.0,,,,,5.10790013E-3,1.3600000,
,,,5.10800024E-3,0.0,,,,,5.10800024E-3,1.3600000,
