,,,-6.02000020E-3,-39.99999911E-3,,,,,-6.02000020E-3,0.0,
,,,-6.01000013E-3,-39.99999911E-3,,,,,-6.01000013E-3,-79.999998212E-3,
,,,-6.00000005E-3,-39.99999911E-3,,,,,-6.00000005E-3,0.0,
,,,-5.98999998E-3,-39.99999911E-3,,,,,-5.98999998E-3,0.0,
,,,-5.98000037E-3,-39.99999911E-3,,,,,-5.98000037E-3,0.0,
,,,-5.97000029E-3,-39.99999911E-3,,,,,-5.97000029E-3,0.0,
,,,-5.96000021E-3,-39.99999911E-3,,,,,-5.96000021E-3,0.0,
,,,-5.95000014E-3,-39.99999911E-3,,,,,-5.95000014E-3,-79.999998212E-3,
,,,-5.94000006E-3,-39.99999911E-3,,,,,-5.94000006E-3,0.0,
,,,-5.92999998E-3,-79.999998212E-3,,,,,-5.92999998E-3,0.0,
,,,-5.92000037E-3,-79.999998212E-3,,,,,-5.92000037E-3,0.0,
,,,-5.91000030E-3,-39.99999911E-3,,,,,-5.91000030E-3,0.0,
,,,-5.90000022E-3,-39.99999911E-3,,,,,-5.90000022E-3,-79.999998212E-3,
,,,-5.89000015E-3,-39.99999911E-3,,,,,-5.89000015E-3,0.0,
,,,-5.88000007E-3,-39.99999911E-3,,,,,-5.88000007E-3,0.0,
,,,-5.86999999E-3,-39.99999911E-3,,,,,-5.86999999E-3,0.0,
,,,-5.86000038E-3,-39.99999911E-3,,,,,-5.86000038E-3,-79.999998212E-3,
,,,-5.85000031E-3,-39.99999911E-3,,,,,-5.85000031E-3,0.0,
,,,-5.84000023E-3,-39.99999911E-3,,,,,-5.84000023E-3,-79.999998212E-3,
,,,-5.83000015E-3,-39.99999911E-3,,,,,-5.83000015E-3,0.0,
,,,-5.82000008E-3,-79.999998212E-3,,,,,-5.82000008E-3,0.0,
,,,-5.81000000E-3,-39.99999911E-3,,,,,-5.81000000E-3,0.0,
,,,-5.80000039E-3,-39.99999911E-3,,,,,-5.80000039E-3,0.0,
,,,-5.79000032E-3,-39.99999911E-3,,,,,-5.79000032E-3,0.0,
,,,-5.78000024E-3,-39.99999911E-3,,,,,-5.78000024E-3,0.0,
,,,-5.77000016E-3,-39.99999911E-3,,,,,-5.77000016E-3,0.0,
,,,-5.76000009E-3,-79.999998212E-3,,,,,-5.76000009E-3,0.0,
,,,-5.75000001E-3,-39.99999911E-3,,,,,-5.75000001E-3,-79.999998212E-3,
,,,-5.74000040E-3,-39.99999911E-3,,,,,-5.74000040E-3,-79.999998212E-3,
,,,-5.73000032E-3,-39.99999911E-3,,,,,-5.73000032E-3,0.0,
,,,-5.72000025E-3,-39.99999911E-3,,,,,-5.72000025E-3,-79.999998212E-3,
,,,-5.71000017E-3,-39.99999911E-3,,,,,-5.71000017E-3,0.0,
,,,-5.70000010E-3,-39.99999911E-3,,,,,-5.70000010E-3,-79.999998212E-3,
,,,-5.69000002E-3,-39.99999911E-3,,,,,-5.69000002E-3,0.0,
,,,-5.68000041E-3,-79.999998212E-3,,,,,-5.68000041E-3,0.0,
,,,-5.67000033E-3,-79.999998212E-3,,,,,-5.67000033E-3,0.0,
,,,-5.66000026E-3,-39.99999911E-3,,,,,-5.66000026E-3,0.0,
,,,-5.65000018E-3,-39.99999911E-3,,,,,-5.65000018E-3,0.0,
,,,-5.64000010E-3,-39.99999911E-3,,,,,-5.64000010E-3,0.0,
,,,-5.63000003E-3,-39.99999911E-3,,,,,-5.63000003E-3,0.0,
,,,-5.62000042E-3,-39.99999911E-3,,,,,-5.62000042E-3,0.0,
,,,-5.61000034E-3,-39.99999911E-3,,,,,-5.61000034E-3,0.0,
,,,-5.60000027E-3,-39.99999911E-3,,,,,-5.60000027E-3,-79.999998212E-3,
,,,-5.59000019E-3,-39.99999911E-3,,,,,-5.59000019E-3,0.0,
,,,-5.58000011E-3,-39.99999911E-3,,,,,-5.58000011E-3,0.0,
,,,-5.57000004E-3,-39.99999911E-3,,,,,-5.57000004E-3,0.0,
,,,-5.56000043E-3,-39.99999911E-3,,,,,-5.56000043E-3,0.0,
,,,-5.55000035E-3,-39.99999911E-3,,,,,-5.55000035E-3,0.0,
,,,-5.54000027E-3,-39.99999911E-3,,,,,-5.54000027E-3,0.0,
,,,-5.53000020E-3,-79.999998212E-3,,,,,-5.53000020E-3,0.0,
,,,-5.52000012E-3,-39.99999911E-3,,,,,-5.52000012E-3,-79.999998212E-3,
,,,-5.51000005E-3,-39.99999911E-3,,,,,-5.51000005E-3,0.0,
,,,-5.50000044E-3,-39.99999911E-3,,,,,-5.50000044E-3,0.0,
,,,-5.49000036E-3,-39.99999911E-3,,,,,-5.49000036E-3,-79.999998212E-3,
,,,-5.48000028E-3,-39.99999911E-3,,,,,-5.48000028E-3,0.0,
,,,-5.47000021E-3,-39.99999911E-3,,,,,-5.47000021E-3,-79.999998212E-3,
,,,-5.46000013E-3,-39.99999911E-3,,,,,-5.46000013E-3,0.0,
,,,-5.45000006E-3,-39.99999911E-3,,,,,-5.45000006E-3,0.0,
,,,-5.44000044E-3,-79.999998212E-3,,,,,-5.44000044E-3,-79.999998212E-3,
,,,-5.43000037E-3,-39.99999911E-3,,,,,-5.43000037E-3,-79.999998212E-3,
,,,-5.42000029E-3,-39.99999911E-3,,,,,-5.42000029E-3,0.0,
,,,-5.41000022E-3,-39.99999911E-3,,,,,-5.41000022E-3,0.0,
,,,-5.40000014E-3,-79.999998212E-3,,,,,-5.40000014E-3,0.0,
,,,-5.39000006E-3,-39.99999911E-3,,,,,-5.39000006E-3,-79.999998212E-3,
,,,-5.37999999E-3,-39.99999911E-3,,,,,-5.37999999E-3,0.0,
,,,-5.37000038E-3,-79.999998212E-3,,,,,-5.37000038E-3,0.0,
,,,-5.36000030E-3,-79.999998212E-3,,,,,-5.36000030E-3,0.0,
,,,-5.35000023E-3,-39.99999911E-3,,,,,-5.35000023E-3,0.0,
,,,-5.34000015E-3,-79.999998212E-3,,,,,-5.34000015E-3,0.0,
,,,-5.33000007E-3,-79.999998212E-3,,,,,-5.33000007E-3,0.0,
,,,-5.32000000E-3,-79.999998212E-3,,,,,-5.32000000E-3,-79.999998212E-3,
,,,-5.31000039E-3,-39.99999911E-3,,,,,-5.31000039E-3,-79.999998212E-3,
,,,-5.30000031E-3,-79.999998212E-3,,,,,-5.30000031E-3,0.0,
,,,-5.29000023E-3,-39.99999911E-3,,,,,-5.29000023E-3,0.0,
,,,-5.28000016E-3,-39.99999911E-3,,,,,-5.28000016E-3,0.0,
,,,-5.27000008E-3,-39.99999911E-3,,,,,-5.27000008E-3,-79.999998212E-3,
,,,-5.26000001E-3,-79.999998212E-3,,,,,-5.26000001E-3,-79.999998212E-3,
,,,-5.25000039E-3,-79.999998212E-3,,,,,-5.25000039E-3,0.0,
,,,-5.24000032E-3,-79.999998212E-3,,,,,-5.24000032E-3,-79.999998212E-3,
,,,-5.23000024E-3,-39.99999911E-3,,,,,-5.23000024E-3,0.0,
,,,-5.22000017E-3,-39.99999911E-3,,,,,-5.22000017E-3,-79.999998212E-3,
,,,-5.21000009E-3,-39.99999911E-3,,,,,-5.21000009E-3,0.0,
,,,-5.20000001E-3,-39.99999911E-3,,,,,-5.20000001E-3,0.0,
,,,-5.19000040E-3,-39.99999911E-3,,,,,-5.19000040E-3,-79.999998212E-3,
,,,-5.18000033E-3,-79.999998212E-3,,,,,-5.18000033E-3,0.0,
,,,-5.17000025E-3,-39.99999911E-3,,,,,-5.17000025E-3,-79.999998212E-3,
,,,-5.16000018E-3,-39.99999911E-3,,,,,-5.16000018E-3,0.0,
,,,-5.15000010E-3,-79.999998212E-3,,,,,-5.15000010E-3,-79.999998212E-3,
,,,-5.14000002E-3,-39.99999911E-3,,,,,-5.14000002E-3,0.0,
,,,-5.13000041E-3,-39.99999911E-3,,,,,-5.13000041E-3,0.0,
,,,-5.12000034E-3,-39.99999911E-3,,,,,-5.12000034E-3,0.0,
,,,-5.11000026E-3,-39.99999911E-3,,,,,-5.11000026E-3,0.0,
,,,-5.10000018E-3,-39.99999911E-3,,,,,-5.10000018E-3,0.0,
,,,-5.09000011E-3,-39.99999911E-3,,,,,-5.09000011E-3,0.0,
,,,-5.08000003E-3,-39.99999911E-3,,,,,-5.08000003E-3,0.0,
,,,-5.07000042E-3,-79.999998212E-3,,,,,-5.07000042E-3,0.0,
,,,-5.06000035E-3,-39.99999911E-3,,,,,-5.06000035E-3,-79.999998212E-3,
,,,-5.05000027E-3,-39.99999911E-3,,,,,-5.05000027E-3,0.0,
,,,-5.04000019E-3,-39.99999911E-3,,,,,-5.04000019E-3,0.0,
,,,-5.03000012E-3,-39.99999911E-3,,,,,-5.03000012E-3,-79.999998212E-3,
,,,-5.02000004E-3,-39.99999911E-3,,,,,-5.02000004E-3,0.0,
,,,-5.01000043E-3,-39.99999911E-3,,,,,-5.01000043E-3,0.0,
,,,-5.00000035E-3,1.5999999,,,,,-5.00000035E-3,0.0,
,,,-4.99000028E-3,2.0000000,,,,,-4.99000028E-3,0.0,
,,,-4.98000020E-3,2.0000000,,,,,-4.98000020E-3,79.999998212E-3,
,,,-4.97000013E-3,2.0000000,,,,,-4.97000013E-3,239.99999464E-3,
,,,-4.96000005E-3,2.0000000,,,,,-4.96000005E-3,399.99997616E-3,
,,,-4.95000044E-3,2.0400000,,,,,-4.95000044E-3,639.999985695E-3,
,,,-4.94000036E-3,2.0400000,,,,,-4.94000036E-3,879.999995232E-3,
,,,-4.93000029E-3,2.0400000,,,,,-4.93000029E-3,1.1200000,
,,,-4.92000021E-3,2.0400000,,,,,-4.92000021E-3,1.4399999,
,,,-4.91000013E-3,2.0400000,,,,,-4.91000013E-3,1.7600000,
,,,-4.90000006E-3,2.0400000,,,,,-4.90000006E-3,2.1599998,
,,,-4.89000045E-3,2.0400000,,,,,-4.89000045E-3,2.4800000,
,,,-4.88000037E-3,2.0400000,,,,,-4.88000037E-3,2.87999988,
,,,-4.87000030E-3,2.0400000,,,,,-4.87000030E-3,3.19999981,
,,,-4.86000022E-3,2.0400000,,,,,-4.86000022E-3,3.59999990,
,,,-4.85000014E-3,2.0400000,,,,,-4.85000014E-3,3.91999984,
,,,-4.84000007E-3,2.0400000,,,,,-4.84000007E-3,4.31999969,
,,,-4.83000046E-3,2.0400000,,,,,-4.83000046E-3,4.63999987,
,,,-4.82000038E-3,2.0400000,,,,,-4.82000038E-3,5.03999996,
,,,-4.81000030E-3,2.0400000,,,,,-4.81000030E-3,5.35999966,
,,,-4.80000023E-3,2.0400000,,,,,-4.80000023E-3,5.67999983,
,,,-4.79000015E-3,2.0400000,,,,,-4.79000015E-3,5.92000008,
,,,-4.78000008E-3,2.0400000,,,,,-4.78000008E-3,6.15999985,
,,,-4.77000047E-3,2.0400000,,,,,-4.77000047E-3,6.39999962,
,,,-4.76000039E-3,2.0400000,,,,,-4.76000039E-3,6.55999994,
,,,-4.75000031E-3,2.0400000,,,,,-4.75000031E-3,6.79999971,
,,,-4.74000024E-3,2.0400000,,,,,-4.74000024E-3,6.96000004,
,,,-4.73000016E-3,2.0400000,,,,,-4.73000016E-3,7.03999996,
,,,-4.72000008E-3,2.0400000,,,,,-4.72000008E-3,7.19999981,
,,,-4.71000001E-3,2.0400000,,,,,-4.71000001E-3,7.27999973,
,,,-4.70000040E-3,2.0400000,,,,,-4.70000040E-3,7.27999973,
,,,-4.69000032E-3,2.0400000,,,,,-4.69000032E-3,7.27999973,
,,,-4.68000025E-3,2.0400000,,,,,-4.68000025E-3,7.27999973,
,,,-4.67000017E-3,2.0400000,,,,,-4.67000017E-3,7.27999973,
,,,-4.66000009E-3,2.0400000,,,,,-4.66000009E-3,7.27999973,
,,,-4.65000002E-3,2.0400000,,,,,-4.65000002E-3,7.19999981,
,,,-4.64000041E-3,2.0400000,,,,,-4.64000041E-3,7.11999989,
,,,-4.63000033E-3,2.0400000,,,,,-4.63000033E-3,7.03999996,
,,,-4.62000025E-3,2.0400000,,,,,-4.62000025E-3,6.96000004,
,,,-4.61000018E-3,2.0400000,,,,,-4.61000018E-3,6.79999971,
,,,-4.60000010E-3,2.0400000,,,,,-4.60000010E-3,6.63999987,
,,,-4.59000003E-3,2.0400000,,,,,-4.59000003E-3,6.55999994,
,,,-4.58000042E-3,2.0400000,,,,,-4.58000042E-3,6.39999962,
,,,-4.57000034E-3,2.0400000,,,,,-4.57000034E-3,6.23999977,
,,,-4.56000026E-3,2.0400000,,,,,-4.56000026E-3,6.07999992,
,,,-4.55000019E-3,2.0400000,,,,,-4.55000019E-3,5.92000008,
,,,-4.54000011E-3,2.0400000,,,,,-4.54000011E-3,5.75999975,
,,,-4.53000003E-3,2.0400000,,,,,-4.53000003E-3,5.59999990,
,,,-4.52000042E-3,2.0400000,,,,,-4.52000042E-3,5.44000006,
,,,-4.51000035E-3,2.0400000,,,,,-4.51000035E-3,5.27999973,
,,,-4.50000027E-3,2.0400000,,,,,-4.50000027E-3,5.11999989,
,,,-4.49000020E-3,2.0400000,,,,,-4.49000020E-3,4.96000004,
,,,-4.48000012E-3,2.0400000,,,,,-4.48000012E-3,4.88000011,
,,,-4.47000004E-3,2.0400000,,,,,-4.47000004E-3,4.71999979,
,,,-4.46000043E-3,2.0400000,,,,,-4.46000043E-3,4.63999987,
,,,-4.45000036E-3,2.0400000,,,,,-4.45000036E-3,4.55999994,
,,,-4.44000028E-3,2.0400000,,,,,-4.44000028E-3,4.48000002,
,,,-4.43000020E-3,2.0400000,,,,,-4.43000020E-3,4.40000010,
,,,-4.42000013E-3,2.0400000,,,,,-4.42000013E-3,4.31999969,
,,,-4.41000005E-3,2.0400000,,,,,-4.41000005E-3,4.23999977,
,,,-4.40000044E-3,2.0400000,,,,,-4.40000044E-3,4.23999977,
,,,-4.39000037E-3,2.0400000,,,,,-4.39000037E-3,4.15999985,
,,,-4.38000029E-3,2.0400000,,,,,-4.38000029E-3,4.15999985,
,,,-4.37000021E-3,2.0400000,,,,,-4.37000021E-3,4.15999985,
,,,-4.36000014E-3,2.0400000,,,,,-4.36000014E-3,4.15999985,
,,,-4.35000006E-3,2.0400000,,,,,-4.35000006E-3,4.15999985,
,,,-4.34000045E-3,2.0400000,,,,,-4.34000045E-3,4.15999985,
,,,-4.33000037E-3,2.0400000,,,,,-4.33000037E-3,4.23999977,
,,,-4.32000030E-3,2.0400000,,,,,-4.32000030E-3,4.23999977,
,,,-4.31000022E-3,2.0400000,,,,,-4.31000022E-3,4.31999969,
,,,-4.30000015E-3,2.0400000,,,,,-4.30000015E-3,4.31999969,
,,,-4.29000007E-3,2.0400000,,,,,-4.29000007E-3,4.40000010,
,,,-4.28000046E-3,2.0400000,,,,,-4.28000046E-3,4.48000002,
,,,-4.27000038E-3,2.0400000,,,,,-4.27000038E-3,4.48000002,
,,,-4.26000031E-3,2.0400000,,,,,-4.26000031E-3,4.55999994,
,,,-4.25000023E-3,2.0400000,,,,,-4.25000023E-3,4.63999987,
,,,-4.24000015E-3,2.0400000,,,,,-4.24000015E-3,4.71999979,
,,,-4.23000008E-3,2.0400000,,,,,-4.23000008E-3,4.79999971,
,,,-4.22000047E-3,2.0400000,,,,,-4.22000047E-3,4.88000011,
,,,-4.21000039E-3,2.0400000,,,,,-4.21000039E-3,4.88000011,
,,,-4.20000032E-3,2.0400000,,,,,-4.20000032E-3,5.03999996,
,,,-4.19000024E-3,2.0400000,,,,,-4.19000024E-3,5.03999996,
,,,-4.18000016E-3,2.0400000,,,,,-4.18000016E-3,5.11999989,
,,,-4.17000009E-3,2.0400000,,,,,-4.17000009E-3,5.19999981,
,,,-4.16000048E-3,2.0400000,,,,,-4.16000048E-3,5.27999973,
,,,-4.15000040E-3,2.0400000,,,,,-4.15000040E-3,5.27999973,
,,,-4.14000032E-3,2.0400000,,,,,-4.14000032E-3,5.35999966,
,,,-4.13000025E-3,2.0400000,,,,,-4.13000025E-3,5.35999966,
,,,-4.12000017E-3,2.0400000,,,,,-4.12000017E-3,5.44000006,
